*HASH_VALUE	placeId	name	da	pr	p	pda	ppr
_44F20D1B6CB6931E	kitiniere_princes_room	Princes Room	the				
_ED795F15E6D9C493	kitiniere_queen_room	Queen Room	the				
_2959ECAE0CB888AF	kitiniere	Kitinière	la	dans	la		
_9701C07FF26F0E41	continent_kitiniere	continent de la Kitinière	le				
_7556019ACD0C07D7	place_mission_fyros_01_yubo	Jardin des Yubos					
_46BF61EE6B3E0F09	place_mission_fyros_02_huntingground_t1	Troupeau de Bodocs	le	vers le			
_2DED2FD120F0B5AB	place_mission_fyros_02_huntingground_t1exit	Place pipo					
_2DED2FD12000B5AB	place_mission_fyros_02_huntingground_t2exit	Place pipo					
_C8D0B0E082190B1C	place_mission_fyros_02_huntingground_t2	Troupeau de Yubos	le	vers le			
_E12DF302E2D0898E	place_mission_fyros_02_huntingground	Terrain de chasse					
_5E480BFFD3CF01AB	place_mission_fyros_04_carcasse	Lieu du crime	le	dans le			
_BFB72D82489D03B7	place_mission_fyros_04_ragus	Antre des Ragus					
_1B83DD9701AFB48C	place_mission_zorai_rendor	Prairie des Rendors					
_3F9B714E67806100	place_shooting_range	Zone d'entraînement					
_42EBB9231FA2290D	place_mission_javezone	Bois des Javings					
_C59E293FF88FC82B	place_mission_slavezone	Champs de Slavenis					
_8B05117DBECCE27B	place_forage_start	Zone de prospection	la	dans la			
_D32CB2D7CF615792	place_forage_zun	Zone de prospection de la zun	la	dans la			
_65DD63BF98F5768D	place_forage_shat	Zone de prospection multiple	la	dans la			
_651E2A3B082B51E9	place_forage_chloro	Spots de Goo	les	dans les			
_A4C578AF23F6B7A0	gerder_food	Passage of Gerder	the				
_0B9FC534BF35F140	rpjob_magnecarto_1_a	Measure area A of magnetism					
_4B9FC934BF35F140	rpjob_magnecarto_1_b	Measure area B of magnetism					
_8B9FCD34BF35F140	rpjob_magnecarto_1_c	Measure area C of magnetism					
_CC9FD134BF35F140	rpjob_magnecarto_1_d	Measure area D of magnetism					
_0B9FC934BF35F140	rpjob_magnecarto_2_a	Measure area A of magnetism					
_4B9FCD34BF35F140	rpjob_magnecarto_2_b	Measure area B of magnetism					
_8B9FD134BF35F140	rpjob_magnecarto_2_c	Measure area C of magnetism					
_CC9FD534BF35F140	rpjob_magnecarto_2_d	Measure area D of magnetism					
_0B9FCD34BF35F140	rpjob_magnecarto_3_a	Measure area A of magnetism					
_4B9FD134BF35F140	rpjob_magnecarto_3_b	Measure area B of magnetism					
_8B9FD534BF35F140	rpjob_magnecarto_3_c	Measure area C of magnetism					
_CC9FD934BF35F140	rpjob_magnecarto_3_d	Measure area D of magnetism					
_0B9FD134BF35F140	rpjob_magnecarto_4_a	Measure area A of magnetism					
_4B9FD534BF35F140	rpjob_magnecarto_4_b	Measure area B of magnetism					
_8B9FD934BF35F140	rpjob_magnecarto_4_c	Measure area C of magnetism					
_CC9FDD34BF35F140	rpjob_magnecarto_4_d	Measure area D of magnetism					
_0B9FD534BF35F140	rpjob_magnecarto_5_a	Measure area A of magnetism					
_4B9FD934BF35F140	rpjob_magnecarto_5_b	Measure area B of magnetism					
_8B9FDD34BF35F140	rpjob_magnecarto_5_c	Measure area C of magnetism					
_CC9FE134BF35F140	rpjob_magnecarto_5_d	Measure area D of magnetism					
_FE340A03BD4BB987	kitinslair_zone_1	First open zone of KitinLair					
_43CF242BA7986462	place_matis_island_2	Dante's Peak	the				
_153E9109EAE82056	region_matis_island_1	Almati Wood	the				
_424A85186C58FC20	region_matis_island_2	Dante's camp	the				
_E438DC9DA9C9AC6E	region_matis_island_3						
_DFD4F60155444143	continent_matis_island	Terres Anciennes	les	dans les			
_5FE21E8487AF99BC	boss_tryker_light_island_zone	Dante's camp	the				
_4DF006937CDFE456	place_matis_island_1	Campement ranger	le	dans le			
_D31864B75FE9A0B2	place_matis_island_3						
_FCB64A9225573F9D	boss_zorai_light_maincamp	Pei-Ruz's secret camp	the	in	the		
_0A052D7DE3336174	boss_zorai_light_startcamp	Pei-Ruz's camp	the	in	the		
_F04B39B29F5A18BD	place_cwmh01_mp1	Bone Prospection Zone					
_F45B39C29F5A18BD	place_cwmh02_mp1	Root Prospection Zone					
_74BB600DA0D818FA	place_cwmh03_mp1	Spore Prospection Zone					
_E975870968B79A7F	cwfh01_mp1	Garbage Prospection Zone					
_A7C317B4A194A372	cwfh02_mp1	Bone Prospection Zone					
_ABE6EEB0AFC6B265	cwfh03_mp1	Mud Prospection Zone					
_6AF8449C1E94D37B	cwff03_termites	Termite Mount					
_731B4014A0D81801	place_cwth01_mp1	Shell Prospection Zone					
_F47B11C79F5A18BD	place_cwth02_mp1	Peat Prospection Zone					
_345B39C99F5A18BD	place_cwth03_mp1	Root Prospection Zone					
_739C39CA9F5A18BD	place_cwzh01_mp1	Moss Prospection Zone					
_B04B51C19F5A18BD	place_cwzh02_mp1	Dung Prospection Zone					
_74DB3417A0D81801	place_cwzh03_mp1	Pearl Prospection Zone					
_42DFA10429F6E8C4	place_cimetiere_avalae	Avalae Cemetery					
_5193CA370C64AE7D	mission_ff60_emplacement_message	Message Location					
_4C9B80A7A9B7946E	place_marauder_camp	Marauder Camp					
_3FEFB69CBBDF4DAB	place_lieudit_marauder_arena	Marauder Arena					
_A59A81E8140A6CA7	marauder_stable	Marauder Stables	the				
_29AC391EC68F71FC	continent_r2_forest	Leewind Lands	the	in	the		
_77FF328F086049B2	continent_r2_roots	Unexplored Prims	the	in	the		
_CD28268946CD000E	continent_r2_desert	Unexplored Desert	the	in	the		
_77FF3278876F21B2	continent_r2_lakes	Unexplored Lakes	the	in	the		
_09D61686092E180E	continent_r2_jungle	Unexplored Jungle	the	in	the		
_BAA17AACA3D42E1E	region_zorai_islands	Oflovak Road -- Jungle	the	in	the		
_C3D3C8B1555AC85E	uiR2_Jungle30	Great Dale the	in	the			
_6AF70C1CB1909CCB	uiR2_Jungle47	Range of the Brave the	in	the			
_21BA3D37090079C2	uiR2_Jungle36	The Forgotten Lagoon the	in	the			
_12770861687B8F5F	uiR2_Jungle33	The Cave the	in	the			
_66754D16689B1BD8	uiR2_Jungle39	Wombaï`s passage the	in	the			
_6A6D551C6AB8F3DB	uiR2_Jungle23	Mountain Bamboos the	in	the			
_0DC71F21E929C05B	uiR2_Jungle16	High-Plateau the	in	the			
_965FB50B65D5AC84	uiR2_Jungle01	Forest of Waves the	in	the			
_53CD911C6CBB6423	uiR2_Jungle50	Spoiled Spring the	in	the			
_12D3C4B5E7263862	uiR2_Jungle02	Lakes the	in	the			
_92D96922E9A9201C	uiR2_Jungle45	Homin`s Plain the	in	the			
_FA08001E6C49CC49	uiR2_Jungle15	Soiled Plain the	in	the			
_4FC9442D6639581B	uiR2_Jungle44	Rock of Tears the	in	the			
_11EDA912ED1BF82C	uiR2_Jungle19	Aquatic Jungle the	in	the			
_0C196BA8E548B74D	uiR2_Jungle07	Hand the	in	the			
_C7C450312DD9945C	uiR2_Jungle27	Empty Valley the	in	the			
_D4DE111C5DA0D9C4	uiR2_Jungle21	Uneven and Variety the	in	the			
_A79E51C72AE92037	uiR2_Jungle03	Goo and Bamboos the	in	the			
_8DD677BE568BDC73	uiR2_Jungle38	Twin Ponds the	in	the			
_28DF2427A7995C3C	uiR2_Jungle48	Rock of Flowers the	in	the			
_160D790555D9C827	uiR2_Jungle34	Plateau of Goo the	in	the			
_42C41C152B49E45E	uiR2_Jungle31	Small Circle the	in	the			
_E97BBCCAEC37B5F0	uiR2_Jungle52	The Tears of Atys the	in	the			
_CE1768816CEAA05D	uiR2_Jungle32	Goo Patches the	in	the			
_8C97F8646E35D475	uiR2_Jungle49	The Chain the	in	the			
_06C41C17ABA9E46C	uiR2_Jungle28	Small Spring the	in	the			
_CAE73C81678BB866	uiR2_Jungle42	The Enclave the	in	the			
_FDFA7131A3858C69	uiR2_Jungle13	Mirror of Goo the	in	the			
_C7C4241D6B8B9065	uiR2_Jungle51	Green Spirit the	in	the			
_69A77838800120D4	uiR2_Jungle18	Heart of the Jungle the	in	the			
_0D48B4A932C5BC70	uiR2_Jungle29	Waterside the	in	the			
_A80E31FF193C91D2	uiR2_Jungle06	Steepsided Valley the	in	the			
_8614E98982BF84EE	uiR2_Jungle17	Promontories and Ridges the	in	the			
_E85F8C9A88FE847F	uiR2_Jungle26	Further Goes the Goo the	in	the			
_0DC7EB1D2BA9A856	uiR2_Jungle11	Bald Plateau the	in	the			
_E4C99D3D019E48D7	uiR2_Jungle35	Plain of Desolation the	in	the			
_24DD59266E0A64E0	uiR2_Jungle22	Tropical Corridor the	in	the			
_656DD12FFD3D75DB	uiR2_Jungle14	Vegetable Diversity the	in	the			
_A9FDD4CFED4B8F87	uiR2_Jungle53	Mask of the Zoraï the	in	the			
_9AA1D25242C161B4	uiR2_Jungle43	The Mysterious Forest the	in	the			
_ADF955182EC9F3D8	uiR2_Jungle08	Mound of Spirits the	in	the			
_8CD83C172EC9D066	uiR2_Jungle24	Mountainside the	in	the			
_0E67047055B9FC65	uiR2_Jungle25	The Circle the	in	the			
_6859052AECCA30E1	uiR2_Jungle05	Taste of Paradise the	in	the			
_2C6DB0D46C3A6C7E	uiR2_Jungle12	Ways of the Maze the	in	the			
_D1771461687B8F69	uiR2_Jungle46	The Fall the	in	the			
_E2797DF2165B10C7	uiR2_Jungle41	Great Kami Plain the	in	the			
_90D5AFAAAA8B736A	uiR2_Jungle04	Mini-Goo the	in	the			
_6B4E753C481FD5D4	uiR2_Jungle09	Underground Pathways the	in	the			
_194E8908E655E4D2	uiR2_Forest38	Garden of Reward the	in	the			
_0BA9071970082419	uiR2_Forest35	Wall of Bark the	in	the			
_67D85026ED1904E4	uiR2_Forest44	Grove of Jen-Mawk the	in	the			
_E9FB99186A767782	uiR2_Forest28	Cliff of Clouds the	in	the			
_0EBA6024E7394817	uiR2_Forest30	Crag of chaos the	in	the			
_1E2B79112D18D089	uiR2_Forest39	Three Clearings the	in	the			
_A769BC8C842FD8CB	uiR2_Forest33	Chasm of the Kincher the	in	the			
_272F2DD9A627BB7E	uiR2_Forest46	The Wild Ravine the	in	the			
_E6EE9016EB99988E	uiR2_Forest06	Four-Waterfalls the	in	the			
_AB0A4D162C99BFDC	uiR2_Forest32	Dried-up Springs the	in	the			
_81F414C0674A846E	uiR2_Forest14	Great Arena the	in	the			
_2BDCB5242946B37A	uiR2_Forest10	Roots of Memory the	in	the			
_E8FF39CC6004D091	uiR2_Forest09	The White Hills the	in	the			
_1168D8AAACAA3F6A	uiR2_Forest20	Darkpass the	in	the			
_49C68D29AB99905B	uiR2_Forest23	Empty Passage the	in	the			
_FAD90C086F386C4D	uiR2_Forest17	Bawaab Ridge the	in	the			
_A90B9D156977AB82	uiR2_Forest18	Plain of Spines the	in	the			
_260F310D6F78E4D7	uiR2_Forest12	Confined Clearing the	in	the			
_27F04021E828943B	uiR2_Forest07	Well of Secrets the	in	the			
_521F780EEBC98024	uiR2_Forest31	Mere of dreams the	in	the			
_AA2E21ED03B070D2	uiR2_Forest03	Remnants of Verdure the	in	the			
_918A2D252C38401F	uiR2_Forest08	Raspals Ridge the	in	the			
_FAEA4010AFB8904B	uiR2_Forest15	Kitins Ridge the	in	the			
_0D98C4C057490078	uiR2_Forest16	Whirlmount the	in	the			
_CD56C3C7AFCB986C	uiR2_Forest42	Lush Forest the	in	the			
_50DA551669382C18	uiR2_Forest11	Madakam Ridge the	in	the			
_E7EF51236D06A386	uiR2_Forest24	Northern Island the	in	the			
_CE0793B3D6B9B475	uiR2_Forest41	Mage Tower the	in	the			
_A90B8915ABE9C783	uiR2_Forest29	Woods of wonder the	in	the			
_D38E3935E13F8D6E	uiR2_Forest21	Passage of the Pit the	in	the			
_45C6C5252FD89459	uiR2_Forest01	Matis Balcony the	in	the			
_51DAF5DAE9877F71	uiR2_Forest36	The Last Well the	in	the			
_BE1A9D262C09B840	uiR2_Forest43	Serene Forest the	in	the			
_29904915694661D0	uiR2_Forest27	Forgotten Plateau the	in	the			
_CE1A9D2031294829	uiR2_Forest05	Severed-Stump the	in	the			
_D42E95FB1FFAF9EA	uiR2_Forest37	Beyond the Jungle the	in	the			
_11DA6D12A8C93417	uiR2_Forest40	Madakam Track the	in	the			
_E9EE8D1FAF495C92	uiR2_Forest19	Haunted Corridor the	in	the			
_24EED8D5EFEA6188	uiR2_Forest34	Jaws of the Tobak the	in	the			
_A508281AB30F14D6	uiR2_Forest25	Gorge of the Dance the	in	the			
_4D86F7C66A19886A	uiR2_Forest26	Long-Island the	in	the			
_A91F591F2C292C38	uiR2_Forest04	Cynical Marshes the	in	the			
_8DC894ADB264946E	uiR2_Forest45	Barkcleft the	in	the			
_4D86F7C66A397066	uiR2_Forest22	Fang-Island the	in	the			
_299F2DB35629D08B	uiR2_Forest13	The Winter Pier the	in	the			
_68CA3916EE4818CE	uiR2_Forest02	Cliff of Conflict the	in	the			
_790F6D082C774B8C	uiR2_Deserts27	Hidden Reserves the	in	the			
_365D34F65FAFE0D9	uiR2_Deserts25	The Great Circuit the	in	the			
_647F7115ED06D324	uiR2_Deserts12	Dragon Valley the	in	the			
_FAFF7D12AB742289	uiR2_Deserts10	Ancient Hollow the	in	the			
_213C901BAA185767	uiR2_Deserts20	The Labyrinth the	in	the			
_A66E7019A875F275	uiR2_Deserts30	The Two Halls the	in	the			
_E22E8D30AC378F24	uiR2_Deserts14	Wooded Canyon the	in	the			
_C989D0CD6C085744	uiR2_Deserts04	Windy Loop the	in	the			
_AEE85C13AF9E20E3	uiR2_Deserts01	The Botoga`s Drop the	in	the			
_38CC540827F528D8	uiR2_Deserts29	The Dark Pathway the	in	the			
_379F711BB5CEFC88	uiR2_Deserts24	Height of Serenity the	in	the			
_5EF68FB357079F6D	uiR2_Deserts18	The Crown the	in	the			
_77EF51FDD91787E0	uiR2_Deserts23	Connected Paths the	in	the			
_94F4D4D4ED575B5A	uiR2_Deserts11	Blue Oasis the	in	the			
_5D8683A770F31F7B	uiR2_Deserts26	The Hive the	in	the			
_74AC9CD3303EF4CE	uiR2_Deserts05	The Baking Cliffs the	in	the			
_E78F512B6969D4E3	uiR2_Deserts22	Sands of Solitude the	in	the			
_39307DF595A77734	uiR2_Deserts06	Valley of Fire the	in	the			
_1E56BFC4EDD8576D	uiR2_Deserts31	The Furrow the	in	the			
_F4EE887FCB8D2CCE	uiR2_Deserts28	Treacherous Passage the	in	the			
_4E2FFD7472EF4435	uiR2_Deserts15	The Trail of Initiation the	in	the			
_36FF8123323E948E	uiR2_Deserts32	Shalah Footprints the	in	the			
_665F5D18EA378757	uiR2_Deserts17	Three Branches the	in	the			
_AE6ADD40482A20D4	uiR2_Deserts19	Struggle for Power the	in	the			
_D4F4F8C8AF385B59	uiR2_Deserts09	Twin Lakes the	in	the			
_E3F1CD7A4368A0D6	uiR2_Deserts13	Dunes of Temperance the	in	the			
_E75C52ADDA00A410	uiR2_Deserts33	Meditations of the Mace Master the	in	the			
_BF971A8E4679F0F7	uiR2_Deserts07	Dunes of forgetfulness the	in	the			
_6C295C3242DFBCCC	uiR2_Deserts03	The Sleeping Bodoc the	in	the			
_3539CC8388CDABCC	uiR2_Deserts16	Lair in the Heights the	in	the			
_1C06BFC42A19635C	uiR2_Deserts21	The Ambush the	in	the			
_BB5EB11DA7766EBE	uiR2_Deserts02	Mektoub Passage the	in	the			
_D6C4A0B7D9278F5E	uiR2_Deserts08	Arid Pass the	in	the			
_139BA1F99488B447	uiR2_Lakes40	The High Plains the	in	the			
_252C552743685CA1	uiR2_Lakes34	The winding maze the	in	the			
_50F5241EEEA8F438	uiR2_Lakes06	Twilight Pass the	in	the			
_8972C3CDE8A97076	uiR2_Lakes01	Green Lagoon the	in	the			
_15E6D92167C80F80	uiR2_Lakes25	Gorges of Sitra the	in	the			
_F914D8D1E9DA4467	uiR2_Lakes20	Hundred Ways the	in	the			
_4DB55C009C688438	uiR2_Lakes23	The Yubo Cave the	in	the			
_173A65F7D7DA88F5	uiR2_Lakes17	Through the Cliff the	in	the			
_8DC5C091CF887838	uiR2_Lakes24	The Neck the	in	the			
_4F04D481560AE78E	uiR2_Lakes39	The Bolas the	in	the			
_0CF6878D12473F6A	uiR2_Lakes30	The K the	in	the			
_0BF387BBEF54489A	uiR2_Lakes32	Sunny Path the	in	the			
_4E5651FC5104F889	uiR2_Lakes15	The Inland Sea the	in	the			
_8CC4C3D2EE29CC3C	uiR2_Lakes28	Tears of Sky the	in	the			
_FEA6BD079738EC5E	uiR2_Lakes35	The Two Caches the	in	the			
_4590A0B75829B07F	uiR2_Lakes10	Mystic Mere the	in	the			
_10067D10ABB90C92	uiR2_Lakes08	Messab Triangle the	in	the			
_3AE544D569A8186A	uiR2_Lakes12	Vale of Ponds the	in	the			
_D3CB7D17ACE6E789	uiR2_Lakes16	Reclaimed Dunes the	in	the			
_E99B4D2131ECEDEE	uiR2_Lakes33	The Narrow staircase the	in	the			
_42D000C2E9C9F471	uiR2_Lakes27	Dacoco Beach the	in	the			
_51079116E898FC8D	uiR2_Lakes22	Hidden crannies the	in	the			
_5B8655176A3AC1F4	uiR2_Lakes02	Hidden Archipelago the	in	the			
_8981402069082C6D	uiR2_Lakes19	Hidden Valley the	in	the			
_3EE7B122EA0A085C	uiR2_Lakes36	Raskous Corner the	in	the			
_8C45D08BCF887838	uiR2_Lakes26	The Hike the	in	the			
_4B24DCA243395C86	uiR2_Lakes11	The Trident the	in	the			
_CED4E48899AA238E	uiR2_Lakes03	Two-Isles the	in	the			
_E8890CFD58CC05ED	uiR2_Lakes05	Three Peaks Valley the	in	the			
_0FC7851FACD8F77D	uiR2_Lakes29	Clopper`s claw the	in	the			
_D154C882560AE783	uiR2_Lakes31	The Clash the	in	the			
_124BDDFC9609F89D	uiR2_Lakes37	The Excavations the	in	the			
_FAD5D8CF2A9A204D	uiR2_Lakes04	Clopper Bath the	in	the			
_0DC4DC8F43892898	uiR2_Lakes14	The Archway the	in	the			
_12D6392B26B7CB8A	uiR2_Lakes09	Waterdell Lake the	in	the			
_0C6507232DF8BC28	uiR2_Lakes07	Dunes of Dawn the	in	the			
_A967450F27773FA0	uiR2_Lakes21	Voyage of Dreams the	in	the			
_FB5514D166691460	uiR2_Lakes18	Liberty Land the	in	the			
_4F24AC905CC4408C	uiR2_Lakes38	The Niches the	in	the			
_251F51D4C3DAD079	uiR2_Primes30	An Ancient Hide the	in	the			
_E9FB912B6DD7C77C	uiR2_Primes22	Mount of Curses the	in	the			
_677F5100571A1C35	uiR2_Primes21	Springs of Life the	in	the			
_D02B29322C99601A	uiR2_Primes23	Unknown Mound the	in	the			
_AEC50A4B40E005D3	uiR2_Primes15	Stalagmites of Quietude the	in	the			
_EBCF498BA529E381	uiR2_Primes05	The Bath of Sap the	in	the			
_2CDE3987A6DA4CD3	uiR2_Primes29	The Shining Cave the	in	the			
_54810D1CDFC50483	uiR2_Primes20	Valley of Death the	in	the			
_A97F182BAA194435	uiR2_Primes01	Hall of Destiny the	in	the			
_AB3EF9135E50DD8F	uiR2_Primes19	Tunnels of Oblvion the	in	the			
_69EC45252B87DB83	uiR2_Primes09	River of Doubts the	in	the			
_CB49A0AD6F951479	uiR2_Primes14	Sanctuary the	in	the			
_FD1A45EB5F26704A	uiR2_Primes16	Eye of Ma-Duk the	in	the			
_3ADAD02C2F79EC4C	uiR2_Primes25	Maro`s Steps the	in	the			
_57705D1962A5C48B	uiR2_Primes28	Forest of Light the	in	the			
_3A89E426ED7AD04E	uiR2_Primes27	Fallen Stump the	in	the			
_73C0E2B370D31E1A	uiR2_Primes18	To the End of the Nightmare the	in	the			
_3919C4D02D9AAC44	uiR2_Primes10	Kitins Lair the	in	the			
_91981867274BA773	uiR2_Primes08	The Nest the	in	the			
_EBAE05CCEAAA34CC	uiR2_Primes26	Neverending Walk the	in	the			
_CA8494BB142A0861	uiR2_Primes03	Green-cave the	in	the			
_CC19D46A2D05B874	uiR2_Primes13	The Arena the	in	the			
_D42E751FDCA5786F	uiR2_Primes17	Abandoned Cave the	in	the			
_0C784C87A91BD06A	uiR2_Primes06	The Pillars the	in	the			
_A94A3D25AA8A70E1	uiR2_Primes04	Plain of Torments the	in	the			
_21DA6911ACFA50CE	uiR2_Primes24	Kitin Desolation the	in	the			
_66F91C1DEB1D7CE3	uiR2_Primes07	Ruins of the Past the	in	the			
_56003123638648DA	uiR2_Primes11	Valley of Spores the	in	the			
_92D80067274BA75E	uiR2_Primes12	The Hive the	in	the			
