*HASH_VALUE	sbrick ID	name	* noms français	ia	da	p	pia	pda	description	description2
_76B7F36A079F9F85	bmog00085	Efecto de Rebote 3		un	el				"Añade un efecto de área al hechizo. El efecto del hechizo rebota de un objetivo al siguiente con un máximo de  $1AREA_CHAIN enemigos. Los enemigos no deben estar a mas de $0AREA_CHAIN meters de distancia de cada uno. Después de cada rebote, el poder del hechizo es multiplicado por un factor de $2AREA_CHAIN."	"Efecto de Rebote 3 - Objetivo Máximo: $1AREA_CHAIN, Máximo Alcance: $0AREA_CHAIN, Factor: $2AREA_CHAIN"
_76B7F76585AF9F86	bmog00120	Efecto de Rebote 4		un	el				"Añade un efecto de área al hechizo. El efecto del hechizo rebota de un objetivo al siguiente con un máximo de  $1AREA_CHAIN enemigos. Los enemigos no deben estar a mas de $0AREA_CHAIN meters de distancia de cada uno. Después de cada rebote, el poder del hechizo es multiplicado por un factor de $2AREA_CHAIN."	"Efecto de Rebote 4 - Objetivo Máximo: $1AREA_CHAIN, Máximo Alcance: $0AREA_CHAIN, Factor: $2AREA_CHAIN"
_76B7FB6546AF9F87	bmog00150	Efecto de Rebote 5		un	el				"Añade un efecto de área al hechizo. El efecto del hechizo rebota de un objetivo al siguiente con un máximo de  $1AREA_CHAIN enemigos. Los enemigos no deben estar a mas de $0AREA_CHAIN meters de distancia de cada uno. Después de cada rebote, el poder del hechizo es multiplicado por un factor de $2AREA_CHAIN."	"Efecto de Rebote 5 - Objetivo Máximo: $1AREA_CHAIN, Máximo Alcance: $0AREA_CHAIN, Factor: $2AREA_CHAIN"
_76B7FF6547AF9F88	bmog00190	Efecto de Rebote 6		un	el				"Añade un efecto de área al hechizo. El efecto del hechizo rebota de un objetivo al siguiente con un máximo de  $1AREA_CHAIN enemigos. Los enemigos no deben estar a mas de $0AREA_CHAIN meters de distancia de cada uno. Después de cada rebote, el poder del hechizo es multiplicado por un factor de $2AREA_CHAIN."	"Efecto de Rebote 6 - Objetivo Máximo: $1AREA_CHAIN, Máximo Alcance: $0AREA_CHAIN, Factor: $2AREA_CHAIN"
_76B7036A85BF9F89	bmog00225	Efecto de Rebote 7		un	el				"Añade un efecto de área al hechizo. El efecto del hechizo rebota de un objetivo al siguiente con un máximo de  $1AREA_CHAIN enemigos. Los enemigos no deben estar a mas de $0AREA_CHAIN meters de distancia de cada uno. Después de cada rebote, el poder del hechizo es multiplicado por un factor de $2AREA_CHAIN."	"Efecto de Rebote 7 - Objetivo Máximo: $1AREA_CHAIN, Máximo Alcance: $0AREA_CHAIN, Factor: $2AREA_CHAIN"
_37CCA725A6782E33	bmoh00040	Efecto de Aerosol 1		un	el				"Añade un efecto de área al hechizo que puede afectar un máximo de 2 objetivos. El máximo daño del hechizo para el objetivo es reducido, y el efecto seguirá un cono que sale fuera de la meta, con un Angulo de $0AREA_SPRAY grados y con un alcance de $1AREA_SPRAY metros."	"Efecto de Aerosol 1 - Afecta hasta 2 entidades - Angulo: $0AREA_SPRAY, Alcance: $1AREA_SPRAY"
_77CCAB2626882E33	bmoh00060	Efecto de Aerosol 2		un	el				"Añade un efecto de área al hechizo que puede afectar un máximo de 3 objetivos. El máximo daño del hechizo para el objetivo es reducido, y el efecto seguirá un cono que sale fuera de la meta, con un ángulo de $0AREA_SPRAY grados y con un alcance de $1AREA_SPRAY metros."	"Efecto de Aerosol 2 - Afecta hasta 3 entidades - Angulo: $0AREA_SPRAY, Alcance: $1AREA_SPRAY"
_B8CCAF2CA7982E33	bmoh00085	Efecto de Aerosol 3		un	el				"Añade un efecto de área al hechizo que puede afectar un máximo de 4 objetivos. El máximo daño del hechizo para el objetivo es reducido, y el efecto seguirá un cono que sale fuera de la meta, con un ángulo de $0AREA_SPRAY grados y con un alcance de $1AREA_SPRAY metros."	"Efecto de Aerosol 3 - Afecta hasta 4 entidades - Angulo: $0AREA_SPRAY, Alcance: $1AREA_SPRAY"
_F8CCB32825B82E33	bmoh00120	Efecto de Aerosol 4		un	el				"Añade un efecto de área al hechizo que puede afectar un máximo de 5 objetivos. El máximo daño del hechizo para el objetivo es reducido, y el efecto seguirá un cono que sale fuera de la meta, con un ángulo de $0AREA_SPRAY grados y con un alcance de $1AREA_SPRAY metros."	"Efecto de Aerosol 4 - Afecta hasta 5 entidades - Angulo: $0AREA_SPRAY, Alcance: $1AREA_SPRAY"
_38CCB729E6C82E33	bmoh00150	Efecto de Aerosol 5		un	el				"Añade un efecto de área al hechizo que puede afectar un máximo de 6 objetivos. El máximo daño del hechizo para el objetivo es reducido, y el efecto seguirá un cono que sale fuera de la meta, con un ángulo de $0AREA_SPRAY grados y con un alcance de $1AREA_SPRAY metros."	"Efecto de Aerosol 5 - Afecta hasta 6 entidades - Angulo: $0AREA_SPRAY, Alcance: $1AREA_SPRAY"
_78CCBB2AE7D82E33	bmoh00190	Efecto de Aerosol 6		un	el				"Añade un efecto de área al hechizo que puede afectar un máximo de 7 objetivos. El máximo daño del hechizo para el objetivo es reducido, y el efecto seguirá un cono que sale fuera de la meta, con un ángulo de $0AREA_SPRAY grados y con un alcance de $1AREA_SPRAY metros."	"Efecto de Aerosol 6 - Afecta hasta 7 entidades - Angulo: $0AREA_SPRAY, Alcance: $1AREA_SPRAY"
_B9CCBF3025F82E33	bmoh00225	Efecto de Aerosol 7		un	el				"Añade un efecto de área al hechizo que puede afectar un máximo de 8 objetivos. El máximo daño del hechizo para el objetivo es reducido, y el efecto seguirá un cono que sale fuera de la meta, con un ángulo de $0AREA_SPRAY grados y con un alcance de $1AREA_SPRAY metros."	"Efecto de Aerosol 7 - Afecta hasta 8 entidades - Angulo: $0AREA_SPRAY, Alcance: $1AREA_SPRAY"
_CD02A255B4B27B3B	bmca00001	Crédito de Savia 1		un	el				Estancia que otorga un crédito de magia de 1 y que consume $|sap puntos de savia.	Crédito de Savia 1 - Savia Consumida: $|sap
_CD02A656B4B27B3D	bmca00002	Crédito de Savia 2		un	el				Estancia que otorga un crédito de magia de 2 y que consume $|sap puntos de savia.	Crédito de Savia 2 - Savia Consumida: $|sap
_CD02AA57B4B27B3F	bmca00003	Crédito de Savia 3		un	el				Estancia que otorga un crédito de magia de 3 y que consume $|sap puntos de savia.	Crédito de Savia 3 - Savia Consumida: $|sap
_CD02AE58B4B27B41	bmca00004	Crédito de Savia 4		un	el				Estancia que otorga un crédito de magia de 4 y que consume $|sap puntos de savia.	Crédito de Savia 4 - Savia Consumida: $|sap
_CD02B259B4B27B43	bmca00005	Crédito de Savia 5		un	el				Estancia que otorga un crédito de magia de 5 y que consume $|sap puntos de savia.	Crédito de Savia 5 - Savia Consumida: $|sap
_CD02BA5BB4B27B45	bmca00007	Crédito de Savia 6		un	el				Estancia que otorga un crédito de magia de 7 y que consume $|sap puntos de savia.	Crédito de Savia 6 - Savia Consumida: $|sap
_F2EC124391AA8F46	bmca00010	Crédito de Savia 7		un	el				Estancia que otorga un crédito de magia de 10 y que consume $|sap puntos de savia.	Crédito de Savia 7 - Savia Consumida: $|sap
_F23C124891AA9347	bmca00015	Crédito de Savia 8		un	el				Estancia que otorga un crédito de magia de 15 y que consume $|sap puntos de savia.	Crédito de Savia 8 - Savia Consumida: $|sap
_F2EC1643D1AA9748	bmca00020	Crédito de Savia 9		un	el				Estancia que otorga un crédito de magia de 20 y que consume $|sap puntos de savia.	Crédito de Savia 9 - Savia Consumida: $|sap
_26F887DBA11E219F	bmca00025	Crédito de Savia 10		un	el				Estancia que otorga un crédito de magia de 25 y que consume $|sap puntos de savia.	Crédito de Savia 10 - Savia Consumida: $|sap
_E50887D6211E259F	bmca00030	Crédito de Savia 11		un	el				Estancia que otorga un crédito de magia de 30 y que consume $|sap puntos de savia.	Crédito de Savia 11 - Savia Consumida: $|sap
_E51887D6A21E299F	bmca00040	Crédito de Savia 12		un	el				Estancia que otorga un crédito de magia de 40 y que consume $|sap puntos de savia.	Crédito de Savia 12 - Savia Consumida: $|sap
_E52887D6221E2D9F	bmca00050	Crédito de Savia 13		un	el				Estancia que otorga un crédito de magia de 50 y que consume $|sap puntos de savia.	Crédito de Savia 13 - Savia Consumida: $|sap
_263887DBA31E319F	bmca00065	Crédito de Savia 14		un	el				Estancia que otorga un crédito de magia de 65 y que consume $|sap puntos de savia.	Crédito de Savia 14 - Savia Consumida: $|sap
_E55887D6641E359F	bmca00080	Crédito de Savia 15		un	el				Estancia que otorga un crédito de magia de 80 y que consume  $|sap puntos de savia.	Crédito de Savia 15 - Savia Consumida: $|sap
_DE944259232C2C70	bmca00100	Crédito de Savia 16		un	el				Estancia que otorga un crédito de magia de 100 y que consume  $|sap puntos de savia.	Crédito de Savia 16 - Savia Consumida: $|sap
_5E94425AA32C3070	bmca00120	Crédito de Savia 17		un	el				Estancia que otorga un crédito de magia de 120 y que consume  $|sap puntos de savia.	Crédito de Savia 17 - Savia Consumida: $|sap
_DF94425B242C3470	bmca00140	Crédito de Savia 18		un	el				Estancia que otorga un crédito de magia de 140 y que consume  $|sap puntos de savia.	Crédito de Savia 18 - Savia Consumida: $|sap
_5F94425CA42C3870	bmca00160	Crédito de Savia 19		un	el				Estancia que otorga un crédito de magia de 160 y que consume  $|sap puntos de savia.	Crédito de Savia 19 - Savia Consumida: $|sap
_E0944253652C1471	bmca00180	Crédito de Savia 20		un	el				Estancia que otorga un crédito de magia de 180 y que consume  $|sap puntos de savia.	Crédito de Savia 20 - Savia Consumida: $|sap
_DEA44254633C1871	bmca00200	Crédito de Savia 21		un	el				Estancia que otorga un crédito de magia de 200 y que consume  $|sap puntos de savia.	Crédito de Savia 21 - Savia Consumida: $|sap
_5EA4425AE33C1C76	bmca00225	Crédito de Savia 22		un	el				Estancia que otorga un crédito de magia de 225 y que consume  $|sap puntos de savia.	Crédito de Savia 22 - Savia Consumida: $|sap
_1FA44256A43C2071	bmca00250	Crédito de Savia 23		un	el				Estancia que otorga un crédito de magia de 250 y que consume  $|sap puntos de savia.	Crédito de Savia 23 - Savia Consumida: $|sap
_0835075B02AD0044	bmcp00001	Crédito de Vida 1		un	el				Estancia que otorga un crédito de magia de 1 y que consume $|HP puntos de golpe.	Crédito de Vida 1 - PG Consumidos: $|hp
_0845075C42AD0444	bmcp00002	Crédito de Vida 2		un	el				Estancia que otorga un crédito de magia de 2 y que consume $|HP puntos de golpe.	Crédito de Vida 2 - PG Consumidos: $|hp
_0855075D82AD0844	bmcp00003	Crédito de Vida 3		un	el				Estancia que otorga un crédito de magia de 3 y que consume $|HP puntos de golpe.	Crédito de Vida 3 - PG Consumidos: $|hp
_0865075EC3AD0C44	bmcp00004	Crédito de Vida 4		un	el				Estancia que otorga un crédito de magia de 4 y que consume $|HP puntos de golpe.	Crédito de Vida 4 - PG Consumidos: $|hp
_0875075F03AD1044	bmcp00005	Crédito de Vida 5		un	el				Estancia que otorga un crédito de magia de 5 y que consume $|HP puntos de golpe.	Crédito de Vida 5 - PG Consumidos: $|hp
_0895076143AD1444	bmcp00007	Crédito de Vida 6		un	el				Estancia que otorga un crédito de magia de 6 y que consume $|HP puntos de golpe.	Crédito de Vida 6 - PG Consumidos: $|hp
_B07490D69D820893	bmcp00010	Crédito de Vida 7		un	el				Estancia que otorga un crédito de magia de 7 y que consume $|HP puntos de golpe.	Crédito de Vida 7 - PG Consumidos: $|hp
_F17490DC9D820C93	bmcp00015	Crédito de Vida 8		un	el				Estancia que otorga un crédito de magia de 15 y que consume $|HP puntos de golpe.	Crédito de Vida 8 - PG Consumidos: $|hp
_B08490D8DD821093	bmcp00020	Crédito de Vida 9		un	el				Estancia que otorga un crédito de magia de 20 y que consume $|HP puntos de golpe.	Crédito de Vida 9 - PG Consumidos: $|hp
_4A54EF1BCC8A106B	bmcp00025	Crédito de Vida 10		un	el				Estancia que otorga un crédito de magia de 25 y que consume $|HP puntos de golpe.	Crédito de Vida 10 - PG Consumidos: $|hp
_8A64EF160C9A1066	bmcp00030	Crédito de Vida 11		un	el				Estancia que otorga un crédito de magia de 30 y que consume $|HP puntos de golpe.	Crédito de Vida 11 - PG Consumidos: $|hp
_CB74EF164DAA1066	bmcp00040	Crédito de Vida 12		un	el				Estancia que otorga un crédito de magia de 40 y que consume $|HP puntos de golpe.	Crédito de Vida 12 - PG Consumidos: $|hp
_0B84EF168DBA1066	bmcp00050	Crédito de Vida 13		un	el				Estancia que otorga un crédito de magia de 50 y que consume $|HP puntos de golpe.	Crédito de Vida 13 - PG Consumidos: $|hp
_4B94EF1BCDCA106B	bmcp00065	Crédito de Vida 14		un	el				Estancia que otorga un crédito de magia de 65 y que consume $|HP puntos de golpe.	Crédito de Vida 14 - PG Consumidos: $|hp
_CCA4EF164EDA1066	bmcp00080	Crédito de Vida 15		un	el				Estancia que otorga un crédito de magia de 80 y que consume $|HP puntos de golpe.	Crédito de Vida 15 - PG Consumidos: $|hp
_F0BA098D1A65A7D1	bmcp00100	Crédito de Vida 16		un	el				Estancia que otorga un crédito de magia de 100 y que consume $|HP puntos de golpe.	Crédito de Vida 16 - PG Consumidos: $|hp
_30BA098D9A75A7D3	bmcp00120	Crédito de Vida 17		un	el				Estancia que otorga un crédito de magia de 120 y que consume $|HP puntos de golpe.	Crédito de Vida 17 - PG Consumidos: $|hp
_71BA098D1B85A7D5	bmcp00140	Crédito de Vida 18		un	el				Estancia que otorga un crédito de magia de 140 y que consume $|HP puntos de golpe.	Crédito de Vida 18 - PG Consumidos: $|hp
_B1BA098D9B95A7D7	bmcp00160	Crédito de Vida 19		un	el				Estancia que otorga un crédito de magia de 160 y que consume $|HP puntos de golpe.	Crédito de Vida 19 - PG Consumidos: $|hp
_6FCA098D1C05ABD9	bmcp00180	Crédito de Vida 20		un	el				Estancia que otorga un crédito de magia de 180 y que consume $|HP puntos de golpe.	Crédito de Vida 20 - PG Consumidos: $|hp
_EFCA098D1A25ABD1	bmcp00200	Crédito de Vida 21		un	el				Estancia que otorga un crédito de magia de 200 y que consume $|HP puntos de golpe.	Crédito de Vida 21 - PG Consumidos: $|hp
_2FCA09929A35BFD3	bmcp00225	Crédito de Vida 22		un	el				Estancia que otorga un crédito de magia de 225 y que consume $|HP puntos de golpe.	Crédito de Vida 22 - PG Consumidos: $|hp
_6FCA098D5B45ABD6	bmcp00250	Crédito de Vida 23		un	el				Estancia que otorga un crédito de magia de 250 y que consume $|HP puntos de golpe.	Crédito de Vida 23 - PG Consumidos: $|hp
_236B42182EB7D9B5	bmcr00001	Crédito de Alcance 1		un	el				Estancia que otorga un crédito de magia de 1 y reduce el alcance del hechizo. Cuanto mayor sea el costo de la estancia mayor será la reduccion del alcance.	Crédito de Alcance 1 - Poder: $MA_RANGE
_636B46192EC7D9B5	bmcr00002	Crédito de Alcance 2		un	el				Estancia que otorga un crédito de magia de 2 y reduce el alcance del hechizo. Cuanto mayor sea el costo de la estancia mayor será la reduccion del alcance.	Crédito de Alcance 2 - Poder: $MA_RANGE
_A36B4A1A2ED7D9B5	bmcr00003	Crédito de Alcance 3		un	el				Estancia que otorga un crédito de magia de 3 y reduce el alcance del hechizo. Cuanto mayor sea el costo de la estancia mayor será la reduccion del alcance.	Crédito de Alcance 3 - Poder: $MA_RANGE
_E46B4E1B2EE7D9B5	bmcr00004	Crédito de Alcance 4		un	el				Estancia que otorga un crédito de magia de 4 y reduce el alcance del hechizo. Cuanto mayor sea el costo de la estancia mayor será la reduccion del alcance.	Crédito de Alcance 4 - Poder: $MA_RANGE
_246B521C2EF7D9B5	bmcr00005	Crédito de Alcance 5		un	el				Estancia que otorga un crédito de magia de 5 y reduce el alcance del hechizo. Cuanto mayor sea el costo de la estancia mayor será la reduccion del alcance.	Crédito de Alcance 5 - Poder: $MA_RANGE
_646B561E2E07D9B5	bmcr00007	Crédito de Alcance 6		un	el				Estancia que otorga un crédito de magia de 6 y reduce el alcance del hechizo. Cuanto mayor sea el costo de la estancia mayor será la reduccion del alcance.	Crédito de Alcance 6 - Poder: $MA_RANGE
_A46B5A176E17D9B5	bmcr00010	Crédito de Alcance 7		un	el				Estancia que otorga un crédito de magia de 7 y reduce el alcance del hechizo. Cuanto mayor sea el costo de la estancia mayor será la reduccion del alcance.	Crédito de Alcance 7 - Poder: $MA_RANGE
_E56B5E1C6E27D9B5	bmcr00015	Crédito de Alcance 8		un	el				Estancia que otorga un crédito de magia de 8 y reduce el alcance del hechizo. Cuanto mayor sea el costo de la estancia mayor será la reduccion del alcance.	Crédito de Alcance 8 - Poder: $MA_RANGE
_256B6217AE37D9B5	bmcr00020	Crédito de Alcance 9		un	el				Estancia que otorga un crédito de magia de 9 y reduce el alcance del hechizo. Cuanto mayor sea el costo de la estancia mayor será la reduccion del alcance.	Crédito de Alcance 9 - Poder: $MA_RANGE
_3BB3CE105CF17E61	bmcr00025	Crédito de Alcance 10		un	el				Estancia que otorga un crédito de magia de 10 y reduce el alcance del hechizo. Cuanto mayor sea el costo de la estancia mayor será la reduccion del alcance.	Crédito de Alcance 10 - Poder: $MA_RANGE
_3BB3CE0BDCF18262	bmcr00030	Crédito de Alcance 11		un	el				Estancia que otorga un crédito de magia de 11 y reduce el alcance del hechizo. Cuanto mayor sea el costo de la estancia mayor será la reduccion del alcance.	Crédito de Alcance 11 - Poder: $MA_RANGE
_3BB3CE0B5DF18663	bmcr00040	Crédito de Alcance 12		un	el				Estancia que otorga un crédito de magia de 12 y reduce el alcance del hechizo. Cuanto mayor sea el costo de la estancia mayor será la reduccion del alcance.	Crédito de Alcance 12 - Poder: $MA_RANGE
_3BB3CE0BDDF18A64	bmcr00050	Crédito de Alcance 13		un	el				Estancia que otorga un crédito de magia de 13 y reduce el alcance del hechizo. Cuanto mayor sea el costo de la estancia mayor será la reduccion del alcance.	Crédito de Alcance 13 - Poder: $MA_RANGE
_3BB3CE105EF18E65	bmcr00065	Crédito de Alcance 14		un	el				Estancia que otorga un crédito de magia de 14 y reduce el alcance del hechizo. Cuanto mayor sea el costo de la estancia mayor será la reduccion del alcance.	Crédito de Alcance 14 - Poder: $MA_RANGE
_3BB3CE0B1FF19266	bmcr00080	Crédito de Alcance 15		un	el				Estancia que otorga un crédito de magia de 15 y reduce el alcance del hechizo. Cuanto mayor sea el costo de la estancia mayor será la reduccion del alcance.	Crédito de Alcance 15 - Poder: $MA_RANGE
_3BB3CE0B5D019667	bmcr00100	Crédito de Alcance 16		un	el				Estancia que otorga un crédito de magia de 16 y reduce el alcance del hechizo. Cuanto mayor sea el costo de la estancia mayor será la reduccion del alcance.	Crédito de Alcance 16 - Poder: $MA_RANGE
_3BB3CE0B1D019A68	bmcr00120	Crédito de Alcance 17		un	el				Estancia que otorga un crédito de magia de 17 y reduce el alcance del hechizo. Cuanto mayor sea el costo de la estancia mayor será la reduccion del alcance.	Crédito de Alcance 17 - Poder: $MA_RANGE
_9E7CFB54ADA84416	bmcc00001	Crédito de Tiempo de Lanzamiento 1		un	el				Estancia que otorga un crédito de magia de 1 y que aumenta el tiempo de lanzamiento a 1. Cuanto mas cerca este el crédito del costo total del hechizo mayor será el tiempo de lanzamiento.	Crédito de Tiempo de Lanzamiento 1 - Poder: 1
_9E8CFF55EDA84817	bmcc00002	Crédito de Tiempo de Lanzamiento 2		un	el				Estancia que otorga un crédito de magia de 2 y que aumenta el tiempo de lanzamiento a 2. Cuanto mas cerca este el crédito del costo total del hechizo mayor será el tiempo de lanzamiento.	Crédito de Tiempo de Lanzamiento 2 - Poder: 2
_9E9C03562DA84C18	bmcc00003	Crédito de Tiempo de Lanzamiento 3		un	el				Estancia que otorga un crédito de magia de 3 y que aumenta el tiempo de lanzamiento a 3. Cuanto mas cerca este el crédito del costo total del hechizo mayor será el tiempo de lanzamiento.	Crédito de Tiempo de Lanzamiento 3 - Poder: 3
_9EAC07576EA85019	bmcc00004	Crédito de Tiempo de Lanzamiento 4		un	el				Estancia que otorga un crédito de magia de 4 y que aumenta el tiempo de lanzamiento a 4. Cuanto mas cerca este el crédito del costo total del hechizo mayor será el tiempo de lanzamiento.	Crédito de Tiempo de Lanzamiento 4 - Poder: 4
_9EBC0B58AEA8541A	bmcc00005	Crédito de Tiempo de Lanzamiento 5		un	el				Estancia que otorga un crédito de magia de 5 y que aumenta el tiempo de lanzamiento a 5. Cuanto mas cerca este el crédito del costo total del hechizo mayor será el tiempo de lanzamiento.	Crédito de Tiempo de Lanzamiento 5 - Poder: 5
_9ECC0F5A2EA8581C	bmcc00007	Crédito de Tiempo de Lanzamiento 6		un	el				Estancia que otorga un crédito de magia de 6 y que aumenta el tiempo de lanzamiento a 7. Cuanto mas cerca este el crédito del costo total del hechizo mayor será el tiempo de lanzamiento.	Crédito de Tiempo de Lanzamiento 6 - Poder: 7
_D41E25F159015479	bmcc00010	Crédito de Tiempo de Lanzamiento 7		un	el				Estancia que otorga un crédito de magia de 7 y que aumenta el tiempo de lanzamiento a 10. Cuanto mas cerca este el crédito del costo total del hechizo mayor será el tiempo de lanzamiento.	Crédito de Tiempo de Lanzamiento 7 - Poder: 10
_D43E25FB59515879	bmcc00015	Crédito de Tiempo de Lanzamiento 8		un	el				Estancia que otorga un crédito de magia de 8 y que aumenta el tiempo de lanzamiento a 15. Cuanto mas cerca este el crédito del costo total del hechizo mayor será el tiempo de lanzamiento.	Crédito de Tiempo de Lanzamiento 8 - Poder: 15
_D45E25F1D9016079	bmcc00020	Crédito de Tiempo de Lanzamiento 9		un	el				Estancia que otorga un crédito de magia de 9 y que aumenta el tiempo de lanzamiento a 20. Cuanto mas cerca este el crédito del costo total del hechizo mayor será el tiempo de lanzamiento.	Crédito de Tiempo de Lanzamiento 9 - Poder: 20
_F5FA523B1BC3F2D7	bmcc00025	Crédito de Tiempo de Lanzamiento 10		un	el				Estancia que otorga un crédito de magia de 10 y que aumenta el tiempo de lanzamiento a 25. Cuanto mas cerca este el crédito del costo total del hechizo mayor será el tiempo de lanzamiento.	Crédito de Tiempo de Lanzamiento 10 - Poder: 25
_F5AA42375BD3F6D8	bmcc00030	Crédito de Tiempo de Lanzamiento 11		un	el				Estancia que otorga un crédito de magia de 11 y que aumenta el tiempo de lanzamiento a 30. Cuanto mas cerca este el crédito del costo total del hechizo mayor será el tiempo de lanzamiento.	Crédito de Tiempo de Lanzamiento 11 - Poder: 30
_F5AA46389CE3FAD9	bmcc00040	Crédito de Tiempo de Lanzamiento 12		un	el				Estancia que otorga un crédito de magia de 12 y que aumenta el tiempo de lanzamiento a 40. Cuanto mas cerca este el crédito del costo total del hechizo mayor será el tiempo de lanzamiento.	Crédito de Tiempo de Lanzamiento 12 - Poder: 40
_F5AA4A39DCF3FEDA	bmcc00050	Crédito de Tiempo de Lanzamiento 13		un	el				Estancia que otorga un crédito de magia de 13 y que aumenta el tiempo de lanzamiento a 50. Cuanto mas cerca este el crédito del costo total del hechizo mayor será el tiempo de lanzamiento.	Crédito de Tiempo de Lanzamiento 13 - Poder: 50
_F5FA623F1C0302DB	bmcc00065	Crédito de Tiempo de Lanzamiento 14		un	el				Estancia que otorga un crédito de magia de 14 y que aumenta el tiempo de lanzamiento a 65. Cuanto mas cerca este el crédito del costo total del hechizo mayor será el tiempo de lanzamiento.	Crédito de Tiempo de Lanzamiento 14 - Poder: 65
_F5AA563C9D1306DC	bmcc00080	Crédito de Tiempo de Lanzamiento 15		un	el				Estancia que otorga un crédito de magia de 15 y que aumenta el tiempo de lanzamiento a 80. Cuanto mas cerca este el crédito del costo total del hechizo mayor será el tiempo de lanzamiento.	Crédito de Tiempo de Lanzamiento 15 - Poder: 80
_24984F2FB7139547	bmcc00100	Crédito de Tiempo de Lanzamiento 16		un	el				Estancia que otorga un crédito de magia de 16 y que aumenta el tiempo de lanzamiento a 100. Cuanto mas cerca este el crédito del costo total del hechizo mayor será el tiempo de lanzamiento.	Crédito de Tiempo de Lanzamiento 16 - Poder: 100
_24D84F2F37339548	bmcc00120	Crédito de Tiempo de Lanzamiento 17		un	el				Estancia que otorga un crédito de magia de 17 y que aumenta el tiempo de lanzamiento a 120. Cuanto mas cerca este el crédito del costo total del hechizo mayor será el tiempo de lanzamiento.	Crédito de Tiempo de Lanzamiento 17 - Poder: 120
_24184F2FB8539549	bmcc00140	Crédito de Tiempo de Lanzamiento 18		un	el				Estancia que otorga un crédito de magia de 18 y que aumenta el tiempo de lanzamiento a 140. Cuanto mas cerca este el crédito del costo total del hechizo mayor será el tiempo de lanzamiento.	Crédito de Tiempo de Lanzamiento 18 - Poder: 140
_24584F2F3873954A	bmcc00160	Crédito de Tiempo de Lanzamiento 19		un	el				Estancia que otorga un crédito de magia de 19 y que aumenta el tiempo de lanzamiento a 160. Cuanto mas cerca este el crédito del costo total del hechizo mayor será el tiempo de lanzamiento.	Crédito de Tiempo de Lanzamiento 19 - Poder: 160
_64984F2FB9539D41	bmcc00180	Crédito de Tiempo de Lanzamiento 20		un	el				Estancia que otorga un crédito de magia de 20 y que aumenta el tiempo de lanzamiento a 180. Cuanto mas cerca este el crédito del costo total del hechizo mayor será el tiempo de lanzamiento.	Crédito de Tiempo de Lanzamiento 20 - Poder: 180
_6498572FB7839D42	bmcc00200	Crédito de Tiempo de Lanzamiento 21		un	el				Estancia que otorga un crédito de magia de 21 y que aumenta el tiempo de lanzamiento a 200. Cuanto mas cerca este el crédito del costo total del hechizo mayor será el tiempo de lanzamiento.	Crédito de Tiempo de Lanzamiento 21 - Poder: 200
_E6D8573437A39D43	bmcc00225	Crédito de Tiempo de Lanzamiento 22		un	el				Estancia que otorga un crédito de magia de 22 y que aumenta el tiempo de lanzamiento a 225. Cuanto mas cerca este el crédito del costo total del hechizo mayor será el tiempo de lanzamiento.	Crédito de Tiempo de Lanzamiento 22 - Poder: 225
_6438572FF8C39D44	bmcc00250	Crédito de Tiempo de Lanzamiento 23		un	el				Estancia que otorga un crédito de magia de 23 y que aumenta el tiempo de lanzamiento a 250. Cuanto mas cerca este el crédito del costo total del hechizo mayor será el tiempo de lanzamiento.	Crédito de Tiempo de Lanzamiento 23 - Poder: 250
_4F8625205EA32725	BMDALEA01	Miedo/Temor		un	el			los	"Provoca miedo en el enemigo haciendoles incapaces de luchar, aunque todavia se pueden mover."	Efecto de Hechizo de Miedo 
_C9E780DB2E028ED9	BMDALEA02	Sueno		un	el			los	"Pone al enemigo a dormir haciéndole incapaz de moverse o luchar. Si son atacados y pierden puntos (pg., savia, resistencia o enfoque) entonces el enemigo se despertara."	Hechizo de Efecto de Sueno
_FE9C60A9723CB616	BMDALEA03	Aturdimiento		un	el			los	Aturde al enemigo haciéndolos incapaces de moverse o luchar.	Efecto de Hechizo de Aturdimiento
_831FE59FB9901D04	BMDHTEA01	Curación		una	la			las	Te permite recuperar puntos de golpe a un objetivo. 	Efecto de Hechizo de Curación 
_0E143DA53EB186BA	BMDHTEA02	Regalo de Savia		un	el			los	Te permite recuperar puntos de savia a un objetivo.	Efecto de Hechizo de Regalo de Savia
_FDDBE95EDAC6708B	BMDHTEA03	Regalo de Resistencia		un	el			los	Te permite recuperar puntos de resistencia a un objetivo.	Efecto de Hechizo de Regalo de Resistencia
_40BA47828B42EDB5	BMOALEA01	Ceguera		una	la			las	Produce ceguera al enemigo quien se volverá menos eficiente en el ataque.	Efecto de Hechizo de Ceguera
_6CE4A9400F4995F3	BMOALEA02	Enraizamiento		un	el			los	Te permite enraizar al enemigo en el lugar.	Efecto de Hechizo de Enraizamiento
_FE313F13D73A97FB	BMOALEA03	Locura		una	la			las	"Vuelve loco al enemigo, quienes luego se pueden atacar a ellos mismos."	Efecto del Hechizo de Locura
_33EC1A7D4B66794E	BMOALEA04	Ataque Lento		un	el			los	Reduce la frecuencia de los ataques del enemigo.	Efecto de Hechizo de Ataque Lento
_3F26642CF327B3AA	BMOALEA05	Movimiento Lento		un	el			los	Retarda los movimientos del enemigo.	Efecto de Hechizo de Movimiento Lento
