*HASH_VALUE	creature ID	name	ia	da	p	pia	pda
_7001A106EEB5E2C5	chwff1	Furious Arana	a	the	Furious Aranas	\d	the
_1F2D100F66C81B50	chwff2	Fierce Arana	a	the	Fierce Aranas	\d	the
_830FAD2EDC7DC806	chwff3	Ferocious Arana	a	the	Ferocious Aranas	\d	the
_830F3D2EE07FCC06	chwff4	Voracious Arana	a	the	Voracious Aranas	\d	the
_09504101EEDC1BCE	chxjf1	Furious Gubani	a	the	Furious Gubanis	\d	the
_369C85F5292713A6	chxjf2	Fierce Gubani	a	the	Fierce Gubanis	\d	the
_BC86BA15AA9EBC0D	chxjf3	Ferocious Gubani	a	the	Ferocious Gubanis	\d	the
_BCA6821F309FC00D	chxjf4	Voracious Gubani	a	the	Voracious Gubanis	\d	the
_C41F610E6B5B3BBE	chxpe1	Nettled Gubani	a	the	Nettled Gubanis	\d	the
_8B5041F2271C5FCD	chxpe2	Vicious Gubani	a	the	Vicious Gubanis	\d	the
_4D1089D7A8362372	chxpe3	Feral Gubani	a	the	Feral Gubanis	\d	the
_0A3F25012A1C67CE	chxpe4	Violent Gubani	a	the	Violent Gubanis	\d	the
_31AFDA59BACAEFBC	ckada1	Weeny Kidinak	a	the	Weeny Kidinaks	\d	the
_5B7B891D3DBD0CB3	ckada2	Puny Kidinak	a	the	Puny Kidinaks	\d	the
_9534F224AFCB3BB7	ckada3	Feeble Kidinak	a	the	Feeble Kidinaks	\d	the
_2C3E791EFD4D14B3	ckada4	Young Kidinak	a	the	Young Kidinaks	\d	the
_C5263E61C82FB141	ckadb1	Vigorous Kidinak	a	the	Vigorous Kidinaks	\d	the
_9A85462BB39D0BBD	ckadb2	Vulgar Kidinak	a	the	Vulgar Kidinaks	\d	the
_0045125049FE7546	ckadb3	Moderate Kidinak	a	the	Moderate Kidinaks	\d	the
_F7672909E6341C04	ckadb4	Hard Kidinak	a	the	Hard Kidinaks	\d	the
_5510F66A3CD90D6A	ckadc1	Vigilant Kidinak	a	the	Vigilant Kidinaks	\d	the
_58455A3173BC3FC6	ckadc2	Strong Kidinak	a	the	Strong Kidinaks	\d	the
_F76779E7E8D41805	ckadc3	Mean Kidinak	a	the	Mean Kidinaks	\d	the
_5A40A56B4109C86B	ckadc4	Vicious Kidinak	a	the	Vicious Kidinaks	\d	the
_9585E62403AB13FD	ckadd1	Dreaded Kidinak	a	the	Dreaded Kidinaks	\d	the
_474FE25DB9293CAB	ckadd2	Master Kidinak	a	the	Master Kidinaks	\d	the
_58953E33428C530B	ckadd3	Veteran Kidinak	a	the	Veteran Kidinaks	\d	the
_DC960E2DB32C57BF	ckadd4	Hungry Kidinak	a	the	Hungry Kidinaks	\d	the
_558FD16D3C58E86F	ckade1	Nettled Kidinak	a	the	Nettled Kidinaks	\d	the
_19042AB6C87DE40C	ckade2	Incensed Kidinak	an	the	Incensed Kidinaks	\d	the
_067FD251BB295CBB	ckade3	Mighty Kidinak	a	the	Mighty Kidinaks	\d	the
_43B0C6807FFFD861	ckade4	Awesome Kidinak	an	the	Awesome Kidinaks	\d	the
_1A90AA770159C17A	ckadf1	Gruesome Kidinak	a	the	Gruesome Kidinaks	\d	the
_746A0E494332B575	ckadf2	Lacerating Kidinak	a	the	Lacerating Kidinaks	\d	the
_9A042E2BB0EC1FC6	ckadf3	Killer Kidinak	a	the	Killer Kidinaks	\d	the
_02552664A2B407FD	ckafe1	Nettled Kidinak	a	the	Nettled Kidinaks	\d	the
_96613944EF19BD6E	ckafe2	Incensed Kidinak	an	the	Incensed Kidinaks	\d	the
_B5C05D09A69C74A5	ckafe3	Mighty Kidinak	a	the	Mighty Kidinaks	\d	the
_DD14E6052C986B03	ckafe4	Awesome Kidinak	an	the	Awesome Kidinaks	\d	the
_45D5EE7223984011	ckaff1	Gruesome Kidinak	a	the	Gruesome Kidinaks	\d	the
_D481918E55B2F42C	ckaff2	Lacerating Kidinak	a	the	Lacerating Kidinaks	\d	the
_818E596882171E7C	ckaff3	Killer Kidinak	a	the	Killer Kidinaks	\d	the
_5F2B410068CD60A6	ckaff4	Great Kidinak	a	the	Great Kidinaks	\d	the
_82C5A660727DF8C5	ckaga1	Impure Kidinak	an	the	Impure Kidinaks	\d	the
_9B8FAE63C258C961	ckaga2	Blighted Kidinak	a	the	Blighted Kidinaks	\d	the
_6D93CBCB26C08AD5	ckaga3	Contaminated Kidinak	a	the	Contaminated Kidinaks	\d	the
_C7348E883A9EED54	ckaga4	Infected Kidinak	an	the	Infected Kidinaks	\d	the
_961F1A7FBDE8317E	ckagb1	Nauseous Kidinak	a	the	Nauseous Kidinaks	\d	the
_DAD0D66C0199F16B	ckagb2	Stinking Kidinak	a	the	Stinking Kidinaks	\d	the
_FF7FD25C3C2908AD	ckagb3	Morbid Kidinak	a	the	Morbid Kidinaks	\d	the
_D9E0DE6300A90162	ckagb4	Poisoned Kidinak	a	the	Poisoned Kidinaks	\d	the
_54352E20826C5702	ckagc1	Plagued Kidinak	a	the	Plagued Kidinaks	\d	the
_D9744A22B0DD37C2	ckagc2	Sickly Kidinak	a	the	Sickly Kidinaks	\d	the
_1B54678EDF816D4E	ckagc3	Putrescent Kidinak	a	the	Putrescent Kidinaks	\d	the
_161026753DD94975	ckagc4	Virulent Kidinak	a	the	Virulent Kidinaks	\d	the
_99A41E35BF8C1FFD	ckagd1	Ravaged Kidinak	a	the	Ravaged Kidinaks	\d	the
_1304227084F3D133	ckagd2	Festering Kidinak	a	the	Festering Kidinaks	\d	the
_B12926BBA0A4F16D	ckagd3	Pestiferous Kidinak	a	the	Pestiferous Kidinaks	\d	the
_810FB665B97A18B4	ckagd4	Raving Kidinak	a	the	Raving Kidinaks	\d	the
_18763A6A8C55E94A	ckage1	Pustulous Kidinak	a	the	Pustulous Kidinaks	\d	the
_97045E24802C2B10	ckage2	Seeping Kidinak	a	the	Seeping Kidinaks	\d	the
_96A41E20025B2F0D	ckage3	Foaming Kidinak	a	the	Foaming Kidinaks	\d	the
_97740E754663E534	ckage4	Revolting Kidinak	a	the	Revolting Kidinaks	\d	the
_D90FA66700D8BD6A	ckagf1	Demented Kidinak	a	the	Demented Kidinaks	\d	the
_59F0CA5F80B9E562	ckagf2	Frenzied Kidinak	a	the	Frenzied Kidinaks	\d	the
_178FDA6D3E58F970	ckagf3	Fiendish Kidinak	a	the	Fiendish Kidinaks	\d	the
_03552664A2B407FD	ckaje1	Nettled Kidinak	a	the	Nettled Kidinaks	\d	the
_97613944EF19BD6E	ckaje2	Incensed Kidinak	an	the	Incensed Kidinaks	\d	the
_B6C05D09A69C74A5	ckaje3	Mighty Kidinak	a	the	Mighty Kidinaks	\d	the
_DE14E6052C986B03	ckaje4	Awesome Kidinak	an	the	Awesome Kidinaks	\d	the
_46D5EE7223984011	ckajf1	Gruesome Kidinak	a	the	Gruesome Kidinaks	\d	the
_D581918E55B2F42C	ckajf2	Lacerating Kidinak	a	the	Lacerating Kidinaks	\d	the
_828E596882171E7C	ckajf3	Killer Kidinak	a	the	Killer Kidinaks	\d	the
_602B410068CD60A6	ckajf4	Great Kidinak	a	the	Great Kidinaks	\d	the
_84552664A2B407FD	ckale1	Nettled Kidinak	a	the	Nettled Kidinaks	\d	the
_18613944EF19BD6E	ckale2	Incensed Kidinak	an	the	Incensed Kidinaks	\d	the
_37C05D09A69C74A5	ckale3	Mighty Kidinak	a	the	Mighty Kidinaks	\d	the
_5F14E6052C986B03	ckale4	Awesome Kidinak	an	the	Awesome Kidinaks	\d	the
_C7D5EE7223984011	ckalf1	Gruesome Kidinak	a	the	Gruesome Kidinaks	\d	the
_5681918E55B2F42C	ckalf2	Lacerating Kidinak	a	the	Lacerating Kidinaks	\d	the
_038E596882171E7C	ckalf3	Killer Kidinak	a	the	Killer Kidinaks	\d	the
_E12B410068CD60A6	ckalf4	Great Kidinak	a	the	Great Kidinaks	\d	the
_34AFDA59BACAEFBC	ckapa1	Weeny Kidinak	a	the	Weeny Kidinaks	\d	the
_5E7B891D3DBD0CB3	ckapa2	Puny Kidinak	a	the	Puny Kidinaks	\d	the
_9834F224AFCB3BB7	ckapa3	Feeble Kidinak	a	the	Feeble Kidinaks	\d	the
_2F3E791EFD4D14B3	ckapa4	Young Kidinak	a	the	Young Kidinaks	\d	the
_C8263E61C82FB141	ckapb1	Vigorous Kidinak	a	the	Vigorous Kidinaks	\d	the
_9D85462BB39D0BBD	ckapb2	Vulgar Kidinak	a	the	Vulgar Kidinaks	\d	the
_0345125049FE7546	ckapb3	Moderate Kidinak	a	the	Moderate Kidinaks	\d	the
_FA672909E6341C04	ckapb4	Hard Kidinak	a	the	Hard Kidinaks	\d	the
_5810F66A3CD90D6A	ckapc1	Vigilant Kidinak	a	the	Vigilant Kidinaks	\d	the
_5B455A3173BC3FC6	ckapc2	Strong Kidinak	a	the	Strong Kidinaks	\d	the
_FA6779E7E8D41805	ckapc3	Mean Kidinak	a	the	Mean Kidinaks	\d	the
_5D40A56B4109C86B	ckapc4	Vicious Kidinak	a	the	Vicious Kidinaks	\d	the
_9885E62403AB13FD	ckapd1	Dreaded Kidinak	a	the	Dreaded Kidinaks	\d	the
_4A4FE25DB9293CAB	ckapd2	Master Kidinak	a	the	Master Kidinaks	\d	the
_5B953E33428C530B	ckapd3	Veteran Kidinak	a	the	Veteran Kidinaks	\d	the
_DF960E2DB32C57BF	ckapd4	Hungry Kidinak	a	the	Hungry Kidinaks	\d	the
_588FD16D3C58E86F	ckape1	Nettled Kidinak	a	the	Nettled Kidinaks	\d	the
_1C042AB6C87DE40C	ckape2	Incensed Kidinak	an	the	Incensed Kidinaks	\d	the
_097FD251BB295CBB	ckape3	Mighty Kidinak	a	the	Mighty Kidinaks	\d	the
_46B0C6807FFFD861	ckape4	Awesome Kidinak	an	the	Awesome Kidinaks	\d	the
_1D90AA770159C17A	ckapf1	Gruesome Kidinak	a	the	Gruesome Kidinaks	\d	the
_776A0E494332B575	ckapf2	Lacerating Kidinak	a	the	Lacerating Kidinaks	\d	the
_9D042E2BB0EC1FC6	ckapf3	Killer Kidinak	a	the	Killer Kidinaks	\d	the
_3590590D7C9BE388	ckbda1	Weeny Kinrey	a	the	Weeny Kinreys	\d	the
_63774109F2D63CC7	ckbda2	Puny Kinrey	a	the	Puny Kinreys	\d	the
_047ECE2F31D797B3	ckbda3	Feeble Kinrey	a	the	Feeble Kinreys	\d	the
_635FE917EEF644C7	ckbda4	Young Kinrey	a	the	Young Kinreys	\d	the
_0FD15657F68A6D56	ckbdb1	Vigorous Kinrey	a	the	Vigorous Kinreys	\d	the
_883E224635D8C7A9	ckbdb2	Vulgar Kinrey	a	the	Vulgar Kinreys	\d	the
_0D40F653F4F91552	ckbdb3	Moderate Kinrey	a	the	Moderate Kinreys	\d	the
_B8A91425AB17739E	ckbdb4	Hard Kinrey	a	the	Hard Kinreys	\d	the
_56E3B57F3F1A9421	ckbdc1	Vigilant Kinrey	a	the	Vigilant Kinreys	\d	the
_C76F3E49F5A89BB7	ckbdc2	Strong Kinrey	a	the	Strong Kinreys	\d	the
_B8A93C1E68A7839F	ckbdc3	Mean Kinrey	a	the	Mean Kinreys	\d	the
_5A13B527805B5B26	ckbdc4	Vicious Kinrey	a	the	Vicious Kinreys	\d	the
_C4FEFE2D74FB8FF2	ckbdd1	Dreaded Kinrey	a	the	Dreaded Kinreys	\d	the
_C4B0A917F9FAE7DD	ckbdd2	Master Kinrey	a	the	Master Kinreys	\d	the
_C4D0DA4E31BC870A	ckbdd3	Veteran Kinrey	a	the	Veteran Kinreys	\d	the
_4A6F223A35F7EBBC	ckbdd4	Hungry Kinrey	a	the	Hungry Kinreys	\d	the
_9BA3C138BCD94324	ckbde1	Nettled Kinrey	a	the	Nettled Kinreys	\d	the
_C725B26A74EE9931	ckbde2	Incensed Kinrey	an	the	Incensed Kinreys	\d	the
_4AE04913FBFAEBE5	ckbde3	Mighty Kinrey	a	the	Mighty Kinreys	\d	the
_96A0157780195B76	ckbde4	Awesome Kinrey	an	the	Awesome Kinreys	\d	the
_5DE5697E4109741F	ckbdf1	Gruesome Kinrey	a	the	Gruesome Kinreys	\d	the
_1AB4526C0D6F3D67	ckbdf2	Lacerating Kinrey	a	the	Lacerating Kinreys	\d	the
_CA7E063B3227CBB1	ckbdf3	Killer Kinrey	a	the	Killer Kinreys	\d	the
_B590590D7C9BE388	ckbfa1	Weeny Kinrey	a	the	Weeny Kinreys	\d	the
_E3774109F2D63CC7	ckbfa2	Puny Kinrey	a	the	Puny Kinreys	\d	the
_847ECE2F31D797B3	ckbfa3	Feeble Kinrey	a	the	Feeble Kinreys	\d	the
_E35FE917EEF644C7	ckbfa4	Young Kinrey	a	the	Young Kinreys	\d	the
_8FD15657F68A6D56	ckbfb1	Vigorous Kinrey	a	the	Vigorous Kinreys	\d	the
_083E224635D8C7A9	ckbfb2	Vulgar Kinrey	a	the	Vulgar Kinreys	\d	the
_8D40F653F4F91552	ckbfb3	Moderate Kinrey	a	the	Moderate Kinreys	\d	the
_38A91425AB17739E	ckbfb4	Hard Kinrey	a	the	Hard Kinreys	\d	the
_D6E3B57F3F1A9421	ckbfc1	Vigilant Kinrey	a	the	Vigilant Kinreys	\d	the
_476F3E49F5A89BB7	ckbfc2	Strong Kinrey	a	the	Strong Kinreys	\d	the
_38A93C1E68A7839F	ckbfc3	Mean Kinrey	a	the	Mean Kinreys	\d	the
_C65E620DA95BB30D	ckbfc4	Vicious Gingo	a	the	Vicious Gingos	\d	the
_44FEFE2D74FB8FF2	ckbfd1	Dreaded Kinrey	a	the	Dreaded Kinreys	\d	the
_44B0A917F9FAE7DD	ckbfd2	Master Kinrey	a	the	Master Kinreys	\d	the
_44D0DA4E31BC870A	ckbfd3	Veteran Kinrey	a	the	Veteran Kinreys	\d	the
_CA6F223A35F7EBBC	ckbfd4	Hungry Kinrey	a	the	Hungry Kinreys	\d	the
_1BA3C138BCD94324	ckbfe1	Nettled Kinrey	a	the	Nettled Kinreys	\d	the
_4725B26A74EE9931	ckbfe2	Incensed Kinrey	an	the	Incensed Kinreys	\d	the
_CAE04913FBFAEBE5	ckbfe3	Mighty Kinrey	a	the	Mighty Kinreys	\d	the
_16A0157780195B76	ckbfe4	Awesome Kinrey	an	the	Awesome Kinreys	\d	the
_DDE5697E4109741F	ckbff1	Gruesome Kinrey	a	the	Gruesome Kinreys	\d	the
_9AB4526C0D6F3D67	ckbff2	Lacerating Kinrey	a	the	Lacerating Kinreys	\d	the
_4A7E063B3227CBB1	ckbff3	Killer Kinrey	a	the	Killer Kinreys	\d	the
_4012855C3BF924DA	ckbga1	Impure Kinrey	an	the	Impure Kinreys	\d	the
_5CD35D71BE0A4814	ckbga2	Blighted Kinrey	a	the	Blighted Kinreys	\d	the
_2D956AFAA3049974	ckbga3	Contaminated Kinrey	a	the	Contaminated Kinreys	\d	the
_D660EE7800D93473	ckbga4	Infected Kinrey	an	the	Infected Kinreys	\d	the
_1DF3BD8CFF797431	ckbgb1	Nauseous Kinrey	a	the	Nauseous Kinreys	\d	the
_9984BD74026A6025	ckbgb2	Stinking Kinrey	a	the	Stinking Kinreys	\d	the
_02CF5D247CFAEBCD	ckbgb3	Morbid Kinrey	a	the	Morbid Kinreys	\d	the
_DA73C5717E8A6C21	ckbgb4	Poisoned Kinrey	a	the	Poisoned Kinreys	\d	the
_05CFFE35F3BC8F02	ckbgc1	Plagued Kinrey	a	the	Plagued Kinreys	\d	the
_0B5E023A32A8E3B5	ckbgc2	Sickly Kinrey	a	the	Sickly Kinreys	\d	the
_5D149A4CDEE31894	ckbgc3	Putrescent Kinrey	a	the	Putrescent Kinreys	\d	the
_DAE3E58A3F5AA02D	ckbgc4	Virulent Kinrey	a	the	Virulent Kinreys	\d	the
_843FBA4C30DC8FF5	ckbgd1	Ravaged Kinrey	a	the	Ravaged Kinreys	\d	the
_8F735657B62C7158	ckbgd2	Festering Kinrey	a	the	Festering Kinreys	\d	the
_5D32A2C656F6AD5B	ckbgd3	Pestiferous Kinrey	a	the	Pestiferous Kinreys	\d	the
_038F891A3A4BEFD2	ckbgd4	Raving Kinrey	a	the	Raving Kinreys	\d	the
_12D6725D398F895F	ckbge1	Pustulous Kinrey	a	the	Pustulous Kinreys	\d	the
_8A4E063C311CB7FB	ckbge2	Seeping Kinrey	a	the	Seeping Kinreys	\d	the
_C90E222BB34BBBFB	ckbge3	Foaming Kinrey	a	the	Foaming Kinreys	\d	the
_10A4425A375D655C	ckbge4	Revolting Kinrey	a	the	Revolting Kinreys	\d	the
_5DC35D75FC2A5C17	ckbgf1	Demented Kinrey	a	the	Demented Kinreys	\d	the
_9855896D3F999020	ckbgf2	Frenzied Kinrey	a	the	Frenzied Kinreys	\d	the
_9863897180994C2E	ckbgf3	Fiendish Kinrey	a	the	Fiendish Kinreys	\d	the
_FE00C1827013161F	ckbje1	Nettled Kinrey	a	the	Nettled Kinreys	\d	the
_1E62F1EDB558D40B	ckbje2	Incensed Kinrey	an	the	Incensed Kinreys	\d	the
_3C4D9529680757A0	ckbje3	Mighty Kinrey	a	the	Mighty Kinreys	\d	the
_C560025B24354F15	ckbje4	Awesome Kinrey	an	the	Awesome Kinreys	\d	the
_02E24984F6334032	ckbjf1	Gruesome Kinrey	a	the	Gruesome Kinreys	\d	the
_082441224702CD41	ckbjf2	Lacerating Kinrey	a	the	Lacerating Kinreys	\d	the
_7890511B6AEA477B	ckbjf3	Killer Kinrey	a	the	Killer Kinreys	\d	the
_E64D1427E8877F9B	ckbjf4	Great Kinrey	a	the	Great Kinreys	\d	the
_3790590D7C9BE388	ckbla1	Weeny Kinrey	a	the	Weeny Kinreys	\d	the
_65774109F2D63CC7	ckbla2	Puny Kinrey	a	the	Puny Kinreys	\d	the
_067ECE2F31D797B3	ckbla3	Feeble Kinrey	a	the	Feeble Kinreys	\d	the
_655FE917EEF644C7	ckbla4	Young Kinrey	a	the	Young Kinreys	\d	the
_11D15657F68A6D56	ckblb1	Vigorous Kinrey	a	the	Vigorous Kinreys	\d	the
_8A3E224635D8C7A9	ckblb2	Vulgar Kinrey	a	the	Vulgar Kinreys	\d	the
_0F40F653F4F91552	ckblb3	Moderate Kinrey	a	the	Moderate Kinreys	\d	the
_BAA91425AB17739E	ckblb4	Hard Kinrey	a	the	Hard Kinreys	\d	the
_58E3B57F3F1A9421	ckblc1	Vigilant Kinrey	a	the	Vigilant Kinreys	\d	the
_C96F3E49F5A89BB7	ckblc2	Strong Kinrey	a	the	Strong Kinreys	\d	the
_BAA93C1E68A7839F	ckblc3	Mean Kinrey	a	the	Mean Kinreys	\d	the
_5C13B527805B5B26	ckblc4	Vicious Kinrey	a	the	Vicious Kinreys	\d	the
_C6FEFE2D74FB8FF2	ckbld1	Dreaded Kinrey	a	the	Dreaded Kinreys	\d	the
_C6B0A917F9FAE7DD	ckbld2	Master Kinrey	a	the	Master Kinreys	\d	the
_C6D0DA4E31BC870A	ckbld3	Veteran Kinrey	a	the	Veteran Kinreys	\d	the
_4C6F223A35F7EBBC	ckbld4	Hungry Kinrey	a	the	Hungry Kinreys	\d	the
_9DA3C138BCD94324	ckble1	Nettled Kinrey	a	the	Nettled Kinreys	\d	the
_C925B26A74EE9931	ckble2	Incensed Kinrey	an	the	Incensed Kinreys	\d	the
_4CE04913FBFAEBE5	ckble3	Mighty Kinrey	a	the	Mighty Kinreys	\d	the
_98A0157780195B76	ckble4	Awesome Kinrey	an	the	Awesome Kinreys	\d	the
_5FE5697E4109741F	ckblf1	Gruesome Kinrey	a	the	Gruesome Kinreys	\d	the
_1CB4526C0D6F3D67	ckblf2	Lacerating Kinrey	a	the	Lacerating Kinreys	\d	the
_CC7E063B3227CBB1	ckblf3	Killer Kinrey	a	the	Killer Kinreys	\d	the
_3890590D7C9BE388	ckbpa1	Weeny Kinrey	a	the	Weeny Kinreys	\d	the
_66774109F2D63CC7	ckbpa2	Puny Kinrey	a	the	Puny Kinreys	\d	the
_077ECE2F31D797B3	ckbpa3	Feeble Kinrey	a	the	Feeble Kinreys	\d	the
_665FE917EEF644C7	ckbpa4	Young Kinrey	a	the	Young Kinreys	\d	the
_12D15657F68A6D56	ckbpb1	Vigorous Kinrey	a	the	Vigorous Kinreys	\d	the
_8B3E224635D8C7A9	ckbpb2	Vulgar Kinrey	a	the	Vulgar Kinreys	\d	the
_1040F653F4F91552	ckbpb3	Moderate Kinrey	a	the	Moderate Kinreys	\d	the
_BBA91425AB17739E	ckbpb4	Hard Kinrey	a	the	Hard Kinreys	\d	the
_59E3B57F3F1A9421	ckbpc1	Vigilant Kinrey	a	the	Vigilant Kinreys	\d	the
_CA6F3E49F5A89BB7	ckbpc2	Strong Kinrey	a	the	Strong Kinreys	\d	the
_BBA93C1E68A7839F	ckbpc3	Mean Kinrey	a	the	Mean Kinreys	\d	the
_5D13B527805B5B26	ckbpc4	Vicious Kinrey	a	the	Vicious Kinreys	\d	the
_C7FEFE2D74FB8FF2	ckbpd1	Dreaded Kinrey	a	the	Dreaded Kinreys	\d	the
_C7B0A917F9FAE7DD	ckbpd2	Master Kinrey	a	the	Master Kinreys	\d	the
_C7D0DA4E31BC870A	ckbpd3	Veteran Kinrey	a	the	Veteran Kinreys	\d	the
_4D6F223A35F7EBBC	ckbpd4	Hungry Kinrey	a	the	Hungry Kinreys	\d	the
_9EA3C138BCD94324	ckbpe1	Nettled Kinrey	a	the	Nettled Kinreys	\d	the
_CA25B26A74EE9931	ckbpe2	Incensed Kinrey	an	the	Incensed Kinreys	\d	the
_4DE04913FBFAEBE5	ckbpe3	Mighty Kinrey	a	the	Mighty Kinreys	\d	the
_99A0157780195B76	ckbpe4	Awesome Kinrey	an	the	Awesome Kinreys	\d	the
_60E5697E4109741F	ckbpf1	Gruesome Kinrey	a	the	Gruesome Kinreys	\d	the
_1DB4526C0D6F3D67	ckbpf2	Lacerating Kinrey	a	the	Lacerating Kinreys	\d	the
_CD7E063B3227CBB1	ckbpf3	Killer Kinrey	a	the	Killer Kinreys	\d	the
_324F42513FCAEFBC	ckcda1	Weeny Kizarak	a	the	Weeny Kizaraks	\d	the
_5B9B9919C01E0CB3	ckcda2	Puny Kizarak	a	the	Puny Kizaraks	\d	the
_1A95D23AAFCB4BAF	ckcda3	Feeble Kizarak	a	the	Feeble Kizaraks	\d	the
_2C5E891A80AE14B3	ckcda4	Young Kizarak	a	the	Young Kizaraks	\d	the
_C3A74E594D2FB145	ckcdb1	Vigorous Kizarak	a	the	Vigorous Kizaraks	\d	the
_1FE62641B39D1BB5	ckcdb2	Vulgar Kizarak	a	the	Vulgar Kizaraks	\d	the
_FEC62248CEFE754A	ckcdb3	Moderate Kizarak	a	the	Moderate Kizaraks	\d	the
_F7872909E834CC04	ckcdb4	Hard Kizarak	a	the	Hard Kizaraks	\d	the
_56B04E6A3D59656A	ckcdc1	Vigilant Kizarak	a	the	Vigilant Kizaraks	\d	the
_DDA63A4773BC4FBE	ckcdc2	Strong Kizarak	a	the	Strong Kizaraks	\d	the
_F78779E7EAD4C805	ckcdc3	Mean Kizarak	a	the	Mean Kizaraks	\d	the
_5BE0FD6B4289206B	ckcdc4	Vicious Kizarak	a	the	Vicious Kizaraks	\d	the
_1AE6C63A03AB23F5	ckcdd1	Dreaded Kizarak	a	the	Dreaded Kizaraks	\d	the
_48EF4A553E293CAB	ckcdd2	Master Kizarak	a	the	Master Kizaraks	\d	the
_DDF61E49428C6303	ckcdd3	Veteran Kizarak	a	the	Veteran Kizaraks	\d	the
_61F7EE43B32C67B7	ckcdd4	Hungry Kizarak	a	the	Hungry Kizaraks	\d	the
_562F296D3DD8406F	ckcde1	Nettled Kizarak	a	the	Nettled Kizaraks	\d	the
_17C60ACCC87DE410	ckcde2	Incensed Kizarak	an	the	Incensed Kizaraks	\d	the
_071F3A4940295CBB	ckcde3	Mighty Kizarak	a	the	Mighty Kizaraks	\d	the
_44501E847D60D861	ckcde4	Awesome Kizarak	an	the	Awesome Kizaraks	\d	the
_1B30027702D9197A	ckcdf1	Gruesome Kizarak	a	the	Gruesome Kizaraks	\d	the
_F98A0E494373A583	ckcdf2	Lacerating Kizarak	a	the	Lacerating Kizaraks	\d	the
_1F650E41B0EC2FBE	ckcdf3	Killer Kizarak	a	the	Killer Kizaraks	\d	the
_B24F42513FCAEFBC	ckcfa1	Weeny Kizarak	a	the	Weeny Kizaraks	\d	the
_DB9B9919C01E0CB3	ckcfa2	Puny Kizarak	a	the	Puny Kizaraks	\d	the
_9A95D23AAFCB4BAF	ckcfa3	Feeble Kizarak	a	the	Feeble Kizaraks	\d	the
_AC5E891A80AE14B3	ckcfa4	Young Kizarak	a	the	Young Kizaraks	\d	the
_43A74E594D2FB145	ckcfb1	Vigorous Kizarak	a	the	Vigorous Kizaraks	\d	the
_9FE62641B39D1BB5	ckcfb2	Vulgar Kizarak	a	the	Vulgar Kizaraks	\d	the
_7EC62248CEFE754A	ckcfb3	Moderate Kizarak	a	the	Moderate Kizaraks	\d	the
_77872909E834CC04	ckcfb4	Hard Kizarak	a	the	Hard Kizaraks	\d	the
_D6B04E6A3D59656A	ckcfc1	Vigilant Kizarak	a	the	Vigilant Kizaraks	\d	the
_5DA63A4773BC4FBE	ckcfc2	Strong Kizarak	a	the	Strong Kizaraks	\d	the
_778779E7EAD4C805	ckcfc3	Mean Kizarak	a	the	Mean Kizaraks	\d	the
_DBE0FD6B4289206B	ckcfc4	Vicious Kizarak	a	the	Vicious Kizaraks	\d	the
_9AE6C63A03AB23F5	ckcfd1	Dreaded Kizarak	a	the	Dreaded Kizaraks	\d	the
_C8EF4A553E293CAB	ckcfd2	Master Kizarak	a	the	Master Kizaraks	\d	the
_5DF61E49428C6303	ckcfd3	Veteran Kizarak	a	the	Veteran Kizaraks	\d	the
_E1F7EE43B32C67B7	ckcfd4	Hungry Kizarak	a	the	Hungry Kizaraks	\d	the
_D62F296D3DD8406F	ckcfe1	Nettled Kizarak	a	the	Nettled Kizaraks	\d	the
_97C60ACCC87DE410	ckcfe2	Incensed Kizarak	an	the	Incensed Kizaraks	\d	the
_871F3A4940295CBB	ckcfe3	Mighty Kizarak	a	the	Mighty Kizaraks	\d	the
_C4501E847D60D861	ckcfe4	Awesome Kizarak	an	the	Awesome Kizaraks	\d	the
_9B30027702D9197A	ckcff1	Gruesome Kizarak	a	the	Gruesome Kizaraks	\d	the
_798A0E494373A583	ckcff2	Lacerating Kizarak	a	the	Lacerating Kizaraks	\d	the
_9F650E41B0EC2FBE	ckcff3	Killer Kizarak	a	the	Killer Kizaraks	\d	the
_8046B658F77DF8C9	ckcga1	Impure Kizarak	an	the	Impure Kizaraks	\d	the
_9C2F0663C3D82161	ckcga2	Blighted Kizarak	a	the	Blighted Kizaraks	\d	the
_6DB3CBCB28C03AD5	ckcga3	Contaminated Kizarak	a	the	Contaminated Kizaraks	\d	the
_C8D4E68C38FFED54	ckcga4	Infected Kizarak	an	the	Infected Kizaraks	\d	the
_97BF727FBE68897E	ckcgb1	Nauseous Kizarak	a	the	Nauseous Kizaraks	\d	the
_DB702E6C0219496B	ckcgb2	Stinking Kizarak	a	the	Stinking Kizaraks	\d	the
_001F3A54C12908AD	ckcgb3	Morbid Kizarak	a	the	Morbid Kizaraks	\d	the
_DA80366301295962	ckcgb4	Poisoned Kizarak	a	the	Poisoned Kizaraks	\d	the
_D9960E36826C67FA	ckcgc1	Plagued Kizarak	a	the	Plagued Kizaraks	\d	the
_5ED52A38B0DD47BA	ckcgc2	Sickly Kizarak	a	the	Sickly Kizaraks	\d	the
_A1F4BF8EDF817D46	ckcgc3	Putrescent Kizarak	a	the	Putrescent Kizaraks	\d	the
_17B07E753E59A175	ckcgc4	Virulent Kizarak	a	the	Virulent Kizaraks	\d	the
_1E05FE4BBF8C2FF5	ckcgd1	Ravaged Kizarak	a	the	Ravaged Kizaraks	\d	the
