*HASH_VALUE	creature ID	name	ia	da	p	pia	pda
_66774109F2D63CC7	ckbpa2	Kinrey Insignificante	un	el	Kinreys Insignificantes		los
_077ECE2F31D797B3	ckbpa3	Kinrey Endeble	un	el	Kinreys Endebles		los
_665FE917EEF644C7	ckbpa4	Kinrey Joven	un	el	Kinreys Jóvenes		los
_12D15657F68A6D56	ckbpb1	Kinrey Vigoroso	un	el	Kinreys Vigorosos		los
_8B3E224635D8C7A9	ckbpb2	Kinrey Vulgar	un	el	Kinreys Vulgares		los
_1040F653F4F91552	ckbpb3	Kinrey Moderado	un	el	Kinreys Moderados		los
_BBA91425AB17739E	ckbpb4	Kinrey Duro	un	el	Kinreys Duros		los
_59E3B57F3F1A9421	ckbpc1	Kinrey Vigilante	un	el	Kinreys Vigilantes		los
_CA6F3E49F5A89BB7	ckbpc2	Kinrey Fuerte	un	el	Kinreys Fuertes		los
_BBA93C1E68A7839F	ckbpc3	Kinrey malo	un	el	Kinreys Malos		los
_5D13B527805B5B26	ckbpc4	Kinrey Vicioso	un	el	Kinreys Viciosos		los
_C7FEFE2D74FB8FF2	ckbpd1	Kinrey Temido	un	el	Kinreys Temidos		los
_C7B0A917F9FAE7DD	ckbpd2	Kinrey Maestro	un	el	Kinreys Maestros		los
_C7D0DA4E31BC870A	ckbpd3	Kinrey Veterano	un	el	Kinreys Veteranos		los
_4D6F223A35F7EBBC	ckbpd4	Kinrey Hambriento	un	el	Kinreys Hambrientos		los
_9EA3C138BCD94324	ckbpe1	Kinrey Irritado	un	el	Kinreys Irritados		los
_CA25B26A74EE9931	ckbpe2	Kinrey Indignado	un	el	Kinreys Indignados		los
_4DE04913FBFAEBE5	ckbpe3	Kinrey Poderoso	un	el	Kinreys Poderosos		los
_99A0157780195B76	ckbpe4	Kinrey Impresionante	un	el	Kinreys Impresionantes		los
_60E5697E4109741F	ckbpf1	Kinrey Horrible	un	el	Kinreys Horribles		los
_1DB4526C0D6F3D67	ckbpf2	Kinrey Lacerante	un	el	Kinreys Lacerantes		los
_CD7E063B3227CBB1	ckbpf3	Kinrey Asesino	un	el	Kinreys Asesinos		los
_324F42513FCAEFBC	ckcda1	Kizark Cauteloso	un	el	Kizaraks Cautelosos		los
_5B9B9919C01E0CB3	ckcda2	Kizarak Insignificante	un	el	Kizaraks Insignificantes		los
_1A95D23AAFCB4BAF	ckcda3	Kizarak Endeble	un	el	Kizaraks Endebles		los
_2C5E891A80AE14B3	ckcda4	Kizarak Joven	un	el	Kizaraks Jóvenes		los
_C3A74E594D2FB145	ckcdb1	Kizarak Vigoroso	un	el	Kizaraks Vigorosos		los
_1FE62641B39D1BB5	ckcdb2	Kizarak Vulgar	un	el	Kizaraks Vulgares		los
_FEC62248CEFE754A	ckcdb3	Kizarak Moderado	un	el	Kizaraks Moderados		los
_F7872909E834CC04	ckcdb4	Kizarak Duro	un	el	Kizaraks Duros		los
_56B04E6A3D59656A	ckcdc1	Kizarak Vigilante	un	el	Kizaraks Vigilantes		los
_DDA63A4773BC4FBE	ckcdc2	Kizarak Fuerte	un	el	Kizaraks Fuertes		los
_F78779E7EAD4C805	ckcdc3	Kizarak Malo	un	el	Kizaraks Malos		los
_5BE0FD6B4289206B	ckcdc4	Kizarak Vicioso	un	el	Kizaraks Viciosos		los
_1AE6C63A03AB23F5	ckcdd1	Kizarak Temido	un	el	Kizaraks Temidos		los
_48EF4A553E293CAB	ckcdd2	Kizarak Maestro	un	el	Kizaraks Maestros		los
_DDF61E49428C6303	ckcdd3	Kizarak Veterano	un	el	Kizaraks Veteranos		los
_61F7EE43B32C67B7	ckcdd4	Kizarak Hambriento	un	el	Kizaraks Hambrientos		los
_562F296D3DD8406F	ckcde1	Kizarak Irritado	un	el	Kizaraks Irritados		los
_17C60ACCC87DE410	ckcde2	Kizarak Indignado	un	el	Kizaraks Indignados		los
_071F3A4940295CBB	ckcde3	Kizarak Poderoso	un	el	Kizaraks Poderosos		los
_44501E847D60D861	ckcde4	Kizarak Increible	un	el	Kizaraks Increibles		los
_1B30027702D9197A	ckcdf1	Kizarak Horrible	un	el	Kizaraks Horribles		los
_F98A0E494373A583	ckcdf2	Kizarak Lacerante	un	el	Kizaraks Lacerantes		los
_1F650E41B0EC2FBE	ckcdf3	Kizarak Asesino	un	el	Kizaraks Asesinos		los
_B24F42513FCAEFBC	ckcfa1	Kizarak Cauteloso	un	el	Kizaraks Cautelosos		los
_DB9B9919C01E0CB3	ckcfa2	Kizarak Insignificante	un	el	Kizaraks Insignificantes		los
_9A95D23AAFCB4BAF	ckcfa3	Kizarak Endeble	un	el	Kizaraks Endebles		los
_AC5E891A80AE14B3	ckcfa4	Kizarak Joven	un	el	Kizaraks Jóvenes		los
_43A74E594D2FB145	ckcfb1	Kizarak Vigoroso	un	el	Kizaraks Vigorosos		los
_9FE62641B39D1BB5	ckcfb2	Kizarak Vulgar	un	el	Kizaraks Vulgares		los
_7EC62248CEFE754A	ckcfb3	Kizarak Moderado	un	el	Kizaraks Moderados		los
_77872909E834CC04	ckcfb4	Kizarak Duro	un	el	Kizaraks Duros		los
_D6B04E6A3D59656A	ckcfc1	Kizarak Vigilante	un	el	Kizaraks Vigilantes		los
_5DA63A4773BC4FBE	ckcfc2	Kizarak Fuerte	un	el	Kizaraks Fuertes		los
_778779E7EAD4C805	ckcfc3	Kizarak Malo	un	el	Kizaraks Malos		los
_DBE0FD6B4289206B	ckcfc4	Kizarak Vicioso	un	el	Kizaraks Viciosos		los
_9AE6C63A03AB23F5	ckcfd1	Kizarak Temido	un	el	Kizaraks Temidos		los
_C8EF4A553E293CAB	ckcfd2	Kizarak Maestro	un	el	Kizaraks Maestros		los
_5DF61E49428C6303	ckcfd3	Kizarak Veterano	un	el	Kizaraks Veteranos		los
_E1F7EE43B32C67B7	ckcfd4	Kizarak Hambriento	un	el	Kizaraks Hambrientos		los
_D62F296D3DD8406F	ckcfe1	Kizarak Irritado	un	el	Kizaraks Irritados		los
_97C60ACCC87DE410	ckcfe2	Kizarak Indignado	un	el	Kizaraks Indignados		los
_871F3A4940295CBB	ckcfe3	Kizark Poderoso	un	el	Kizaraks Poderosos		los
_C4501E847D60D861	ckcfe4	Kizarak Increíble	un	el	Kizaraks Increíbles		los
_9B30027702D9197A	ckcff1	Kizarak Horrible	un	el	Kizaraks Horribles		los
_798A0E494373A583	ckcff2	Kizarak Lacerante	un	el	Kizaraks Lacerantes		los
_9F650E41B0EC2FBE	ckcff3	Kizarak Asesino	un	el	Kizaraks Asesinos		los
_8046B658F77DF8C9	ckcga1	Kizarak Impuro	un	el	Kizaraks Impuros		los
_9C2F0663C3D82161	ckcga2	Kizarak Hinchado	un	el	Kizaraks Hinchados		los
_6DB3CBCB28C03AD5	ckcga3	Kizarak Contaminado	un	el	Kizaraks Contaminados		los
_C8D4E68C38FFED54	ckcga4	Kizarak Infectados	un	el	Kizaraks Infectados		los
_97BF727FBE68897E	ckcgb1	Kizarak Nauseabundos	un	el	Kizaraks Nauseabundos		los
_DB702E6C0219496B	ckcgb2	Kizarak Malolientes	un	el	Kizaraks Malolientes		los
_001F3A54C12908AD	ckcgb3	Kizarak Mórbido	un	el	Kizaraks Mórbidos		los
_DA80366301295962	ckcgb4	Kizarak Envenenado	un	el	Kizaraks Envenenados		los
_D9960E36826C67FA	ckcgc1	Kizarak Plagado	un	el	Kizaraks Plagados		los
_5ED52A38B0DD47BA	ckcgc2	Kizarak Enfermizo	un	el	Kizaraks Enfermizos		los
_A1F4BF8EDF817D46	ckcgc3	Kizarak Putrefacto	un	el	Kizaraks Putrefactos		los
_17B07E753E59A175	ckcgc4	Kizarak Virulento	un	el	Kizaraks Virulentos		los
_1E05FE4BBF8C2FF5	ckcgd1	Kizarak Arruinado	un	el	Kizaraks Arruinados		los
_1185326809F3D137	ckcgd2	Kizarak Enconados	un	el	Kizaraks Enconados		los
_364926BBA0E5E17B	ckcgd3	Kizarak Pestíferos	un	el	Kizaraks Pestíferos		los
_82AF1E5D3E7A18B4	ckcgd4	Kizarak Delirante	un	el	Kizaraks Delirantes		los
_16F74A621155E94E	ckcge1	Kizarak Pustuloso	un	el	Kizaraks Pustulosos		los
_1C653E3A802C3B08	ckcge2	Kizarak Filtrando	un	el	Kizaraks Filtrando		los
_1B05FE36025B3F05	ckcge3	Kizarak Espumoso	un	el	Kizaraks Espumoso		los
_95F51E6DCB63E538	ckcge4	Kizarak Repugnante	un	el	Kizaraks Repugnantes		los
_DAAFFE670158156A	ckcgf1	Kizarak Demente	un	el	Kizaraks Dementes		los
_5A90225F81393D62	ckcgf2	Kizarak Frenético	un	el	Kizaraks Frenéticos		los
_182F326D3FD85170	ckcgf3	Kizarak Diabólico	un	el	Kizaraks Diabólicos		los
_B34F42513FCAEFBC	ckcja1	Kizarak Cauteloso	un	el	Kizaraks Cuatelosos		los
_DC9B9919C01E0CB3	ckcja2	Kizarak Insignificante	un	el	Kizaraks Insignificantes		los
_9B95D23AAFCB4BAF	ckcja3	Kizarak Endeble	un	el	Kizaraks Endebles		los
_AD5E891A80AE14B3	ckcja4	Kizark Joven	un	el	Kizaraks Jovenes		los
_44A74E594D2FB145	ckcjb1	Kizarak Vigoroso	un	el	Kizaraks Vigorosos		los
_A0E62641B39D1BB5	ckcjb2	Kizarak Vulgar	un	el	Kizaraks Vulgares		los
_7FC62248CEFE754A	ckcjb3	Kizarak Moderado	un	el	Kizaraks Moderados		los
_78872909E834CC04	ckcjb4	Kizarak Duro	un	el	Kizaraks Duros		los
_D7B04E6A3D59656A	ckcjc1	Kizarak Vigilante	un	el	Kizaraks Vigilantes		los
_5EA63A4773BC4FBE	ckcjc2	Kizarak Fuerte	un	el	Kizaraks Fuertes		los
_788779E7EAD4C805	ckcjc3	Kizarak Malo	un	el	Kizaraks Malos		los
_DCE0FD6B4289206B	ckcjc4	Kizarak Vicioso	un	el	Kizaraks Viciosos		los
_9BE6C63A03AB23F5	ckcjd1	Kizarak Temido	un	el	Kizaraks Temidos		los
_C9EF4A553E293CAB	ckcjd2	Kizarak Maestro	un	el	Kizaraks Maestros		los
_5EF61E49428C6303	ckcjd3	Kizarak Veterano	un	el	Kizaraks Veteranos		los
_E2F7EE43B32C67B7	ckcjd4	Kizarak Hambriento	un	el	Kizaraks Hambrientos		los
_D72F296D3DD8406F	ckcje1	Kizarak Irritado	un	el	Kizaraks Irritados		los
_98C60ACCC87DE410	ckcje2	Kizarak Indignado	un	el	Kizaraks Indignados		los
_881F3A4940295CBB	ckcje3	Kizarak Poderoso	un	el	Kizaraks Poderosos		los
_C5501E847D60D861	ckcje4	Kizarak Impresionante	un	el	Kizaraks Impresionantes		los
_9C30027702D9197A	ckcjf1	Kizarak Horrible	un	el	Kizaraks Horribles		los
_7A8A0E494373A583	ckcjf2	Kizarak Lacerante	un	el	Kizaraks Lacerantes		los
_A0650E41B0EC2FBE	ckcjf3	Kizarak Asesino	un	el	Kizaraks Asesinos		los
_83567E64A2B40701	ckcle1	Kizarak Irritado	un	el	Kizaraks Irritados		los
_16E23944F0991572	ckcle2	Kizarak Indignado	un	el	Kizaraks Indignados		los
_37E06D0529FD74A5	ckcle3	Kizarak Poderoso	un	el	Kizaraks Poderosos		los
_E5B43E052C987BFB	ckcle4	Kizarak Increíble	un	el	Kizaraks Increíbles		los
_C6D6467223984015	ckclf1	Kizarak Horrible	un	el	Kizaraks Horribles		los
_56E271A455F3D442	ckclf2	Kizarak Lacerante	un	el	Kizaraks Lacerantes		los
_0330199482171E7C	ckclf3	Kizarak Asesino	un	el	Kizaraks Asesinos		los
_E14B51FCEB2E60A6	ckclf4	Kizarak Grandioso	un	el	Kizarak Grandioso		los
_84567E64A2B40701	ckcpe1	Kizarak Irritado	un	el	Kizaraks Irritados		los
_17E23944F0991572	ckcpe2	Kizarak Indignado	un	el	Kizaraks Indignados		los
_38E06D0529FD74A5	ckcpe3	Kizarak Poderoso	un	el	Kizaraks Poderosos		los
_E6B43E052C987BFB	ckcpe4	Kizarak Impresionante	un	el	Kizaraks Impresionantes		los
_C7D6467223984015	ckcpf1	Kizarak Horrible	un	el	Kizaraks Horribles		los
_57E271A455F3D442	ckcpf2	Kizarak Lacerante	un	el	Kizaraks Lacerantes		los
_0430199482171E7C	ckcpf3	Kizarak Asesino	un	el	Kizaraks Asesinos		los
_E24B51FCEB2E60A6	ckcpf4	Kizarak Grandioso	un	el	Kizaraks Grandiosos		los
_FDDED16E06371610	ckdfd1	Kincher Temido	un	el	Kinchers Temidos		los
_B5404915A7BC70A4	ckdfd2	Kincher Maestro	un	el	Kinchers Maestros		los
_FBA0F18C80791E24	ckdfd3	Kincher Veterano	un	el	Kinchers Veteranos		los
_07A0018088B72288	ckdfd4	Kincher Hambriento	un	el	Kinchers Hambrientos		los
_FFC54E64A22533FB	ckdfe1	Kincher Irritado	un	el	Kinchers Irritados		los
_143155486E2AF568	ckdfe2	Kincher Indignado	un	el	Kincher Indignados		los
_77A155FDA63C74A5	ckdfe3	Kincher Poderoso	un	el	Kinchers Poderosos		los
_DEE40E05EED86F01	ckdfe4	Kincher Impresionante	un	el	Kinchers Impresionantes		los
_4245167223096C0F	ckdff1	Kincher Horrible	un	el	Kinchers Horribles		los
_D551799F5652DC3D	ckdff2	Kincher Lacerante	un	el	Kinchers Lacerantes		los
_83FE297C82171E8A	ckdff3	Kincher Asesino	un	el	Kinchers Asesinos		los
_210C39F4686D60A6	ckdff4	Kincher Grandioso	un	el	Kinchers Grandiosos		los
_C2D58E5AF4EE08BF	ckdga1	Kincher Impuro	un	el	Kinchers Impuros		los
_1A5FF26741F80D65	ckdga2	Kincher Hinchado	un	el	Kinchers Hinchados		los
_6DC303D32400DAD5	ckdga3	Kincher Contaminado	un	el	Kinchers Contaminados		los
_4675C682B83E0958	ckdga4	Kincher Infectado	un	el	Kinchers Infectados		los
_15EF5E833C887582	ckdgb1	Kincher Nauseabundo	un	el	Kinchers Nauseabundos		los
_59A01A708039356F	ckdgb2	Kincher Maloliente	un	el	Kinchers Malolientes		los
_408FE256BE2924B1	ckdgb3	Kincher Morbido	un	el	Kinchers Morbidos		los
_58B022677F494566	ckdgb4	Kincher Envenenado	un	el	Kinchers Envenenado		los
_D705162A44AC3F03	ckdgc1	Kincher Plagado	un	el	Kinchers Plagados		los
_5C44322C721D1FC3	ckdgc2	Kincher Enfermizo	un	el	Kinchers Enfermizo		los
_1C248F8EA1C1714C	ckdgc3	Kincher Putrefacto	un	el	Kinchers Putrefactos		los
_95E06A79BC798D79	ckdgc4	Kincher Virulento	un	el	Kinchers Virulentos		los
_1C74063F81CC07FE	ckdgd1	Kincher Arruinado	un	el	Kinchers Arruinados		los
_53140A6A0664E12D	ckdgd2	Kincher Enconado	un	el	Kinchers Enconados		los
_335926C26384C171	ckdgd3	Kincher Pestifero	un	el	Kinchers Pestiferos		los
_C21FC65F3B7A34B8	ckdgd4	Kincher Delirante	un	el	Kinchers Delirantes		los
_588622640EC6F944	ckdge1	Kincher Pustuloso	un	el	Kinchers Pustulosos		los
_1AD4462E426C1311	ckdge2	Kincher Filtrante	un	el	Kinchers Filtrantes		los
_1974062AC49B170E	ckdge3	Kincher Espumoso	un	el	Kinchers Espumosos		los
_D784F66FC8D4F52E	ckdge4	Kincher Repugnante	un	el	Kinchers Repugnantes		los
_58DFEA6B7F78016E	ckdgf1	Kincher Demente	un	el	Kinchers Dementes		los
_D8C00E63FF592966	ckdgf2	Kincher Frenético	un	el	Kinchers Frenéticos		los
_965F1E71BDF83D74	ckdgf3	Kincher Diabólico	un	el	Kinchers Diabólicos		los
_F3BFEA533CCA0BC0	ckdja1	Kincher Cauteloso	un	el	Kinchers Cuatelosos		los
_9E5C81113D5D0CB3	ckdja2	Kincher Insignificante	un	el	Kinchers Insignificantes		los
_9904DA2E710B23B8	ckdja3	Kincher Endeble	un	el	Kinchers Endebles		los
_6F1F7112FDED14B3	ckdja4	Kincher Joven	un	el	Kinchers Jovenes		los
_8636265B4AA0C13B	ckdjb1	Kincher Vigoroso	un	el	Kinchers Vigorosos		los
_9E552E3575DDF3BE	ckdjb2	Kincher Vulgar	un	el	Kinchers Vulgares		los
_C155FA4ACB6F8540	ckdjb3	Kincher Moderado	un	el	Kinchers Moderados		los
_78976111E4746C04	ckdjb4	Kincher Duro	un	el	Kinchers Duros		los
_55E03A6EBB79516E	ckdjc1	Kincher Vigilante	un	el	Kinchers Vigilantes		los
_5C15423B35FC27C7	ckdjc2	Kincher Fuerte	un	el	Kinchers Fuertes		los
_7897B1EFE6146805	ckdjc3	Kincher Malo	un	el	Kinchers Malos		los
_5A10E96FC0A90C6F	ckdjc4	Kincher Vicioso	un	el	Kinchers Viciosos		los
_9955CE2EC5EBFBFE	ckdjd1	Kincher Temido	un	el	Kinchers Temidos		los
_095FF2573B2958AF	ckdjd2	Kincher Maestro	un	el	Kinchers Maestros		los
_5C65263D04CC3B0C	ckdjd3	Kincher Veterano	un	el	Kinchers Veteranos		los
_E066F637756C3FC0	ckdjd4	Kincher Hambriento	un	el	Kinchers Hambrientos		los
_555F1571BBF82C73	ckdje1	Kincher Irritado	un	el	Kinchers Irritados		los
_197412C0C8EEF40D	ckdje2	Kincher Indignado	un	el	Kinchers Indignados		los
_C88FE24B3D2978BF	ckdje3	Kincher Poderoso	un	el	Kinchers Poderosos		los
_43F1FE7AFD9FF465	ckdje4	Kincher Impresionante	un	el	Kinchers Impresionantes		los
_4728432AA7279764	ckdjf5	Daï-Den					
_1A60EE7B80F9057E	ckdjf1	Kincher Horrible	un	el	Kinchers Horribles		los
_779A0E5006128579	ckdjf2	Kincher Lacerante	un	el	Kinchers Lacerantes		los
_9ED41635722C07C7	ckdjf3	Kincher Asesino	un	el	Kinchers Asesinos		los
_7FDED16E06371610	ckdld1	Kincher Temido	un	el	Kinchers Temidos		los
_37404915A7BC70A4	ckdld2	Kincher Maestro	un	el	Kinchers Maestros		los
_7DA0F18C80791E24	ckdld3	Kincher Veterano	un	el	Kinchers Veteranos		los
_89A0018088B72288	ckdld4	Kincher Hambriento	un	el	Kinchers Hambrientos		los
_81C54E64A22533FB	ckdle1	Kincher Irritado	un	el	Kinchers Irritados		los
_963155486E2AF568	ckdle2	Kincher Indignado	un	el	Kinchers Indignados		los
_F9A155FDA63C74A5	ckdle3	Kincher Poderoso	un	el	Kinchers Poderosos		los
_60E40E05EED86F01	ckdle4	Kincher Impresionante	un	el	Kinchers Impresionantes		los
_C445167223096C0F	ckdlf1	Kincher Horrible	un	el	Kinchers Horribles		los
_5751799F5652DC3D	ckdlf2	Kincher Lacerante	un	el	Kinchers Lacerantes		los
_05FE297C82171E8A	ckdlf3	Kincher Asesino	un	el	Kinchers Asesinos		los
_A30C39F4686D60A6	ckdlf4	Kincher Grandioso	un	el	Kinchers Grandiosos		los
_AAF968841C971F90	ckdlf5	Gerder					
_80DED16E06371610	ckdpd1	Kincher Temido	un	el	Kinchers Temidos		los
_38404915A7BC70A4	ckdpd2	Kincher Maestro	un	el	Kinchers Maestros		los
_7EA0F18C80791E24	ckdpd3	Kincher Veterano	un	el	Kinchers Veteranos		los
_8AA0018088B72288	ckdpd4	Kincher Hambriento	un	el	Kinchers Hambrientos		los
_82C54E64A22533FB	ckdpe1	Kincher Irritado	un	el	Kinchers Irritados		los
_973155486E2AF568	ckdpe2	Kincher Indignado	un	el	Kinchers Indignados		los
_FAA155FDA63C74A5	ckdpe3	Kincher Poderoso	un	el	Kinchers Poderosos		los
_61E40E05EED86F01	ckdpe4	Kincher Impresionante	un	el	Kinchers Impresionantes		los
_C545167223096C0F	ckdpf1	Kincher Horrible	un	el	Kinchers Impresionantes		los
_5851799F5652DC3D	ckdpf2	Kincher Lacerante	un	el	Kinchers Lacerantes		los
_06FE297C82171E8A	ckdpf3	Kincher Asesino	un	el	Kinchers Asesinos		los
_A40C39F4686D60A6	ckdpf4	Kincher Grandioso	un	el	Kinchers Grandiosos		los
_C2175664A21407FC	ckede1	Kipucka Irritada	una	la	Kipuckas Irritadas		las
_1962114E2C3A1563	ckede2	Kipucka Indignada	una	la	Kipuckas Indignadas		las
_B300590AAC5D74A5	ckede3	Kipucka Poderosa	una	la	Kipuckas Poderosas		las
_9D151605AA381719	ckede4	Kipucka Impresionante	una	la	Kipuckas Poderosas		las
_05971E7223F84010	ckedf1	Kipucka Horrible	una	la	Kipuckas Horribles		las
_D611C190D702242E	ckedf2	Kipucka Lacerante	una	la	Kipuckas Lacerantes		las
_056EB98082171E68	ckedf3	Kipucak Asesina	una	la	Kipuckas Asesinas		las
_5D6B3D016E8E60A6	ckedf4	Kipucka Grandiosa	una	la	Kipuckas Grandiosas		las
_6C50DE65BDCAC7C6	ckefa1	Kipucka Cautelosa	una	la	Kipuckas Cautelosas		las
_59BB851E437E0CB3	ckefa2	Kipucka Indignada	una	la	Kipuckas Indignadas		las
_9AC422302D6B0FB9	ckefa3	Kipucka Endeble	una	la	Kipuckas Endebles		las
_2A7E751F030E14B3	ckefa4	Kipucka Joven	una	la	Kipuckas Jóvenes		las
_C6C7126DCB8FD936	ckefb1	Kipucka Vigorosa	una	la	Jipuchas Vigorosas		las
_9F157637313DDFBF	ckefb2	Kipucka Vulgar	una	la	Kipuckas Vulgares		las
_01E6E65C4C5E9D3B	ckefb3	Kipucka Moderada	una	la	Kipuckas Moderadas		las
_77A7D91D60B67C04	ckefb4	Kipucka Dura	una	la	Kipuckas Duras		las
_1211FE74799A1574	ckefc1	Kipucka Vigilante	una	la	Kipuckas Vigilantes		las
_5DD58A3DF15C13C8	ckefc2	Kipucka Fuerte	una	la	Kipuckas Fuertes		las
_77A729FB62567805	ckefc3	Kipucka Mala	una	la	Kipuckas Malas		las
_1741AD757ECAD075	ckefc4	Kipucka Viciosa	una	la	Kipuckas Viciosas		las
_9A151630814BE7FF	ckefd1	Kipucka Temida	una	la	Kipuckas Temidas		las
_82F0E669BC2914B5	ckefd2	Kipucka Maestra	una	la	Kipuckas Maestras		las
_5D256E3FC02C270D	ckefd3	Kipucka Veterana	una	la	Kipuckas Veteranas		las
_E1263E3931CC2BC1	ckefd4	Kipucka Hambrienta	una	la	Kipuckas Hambrientas		las
_1290D9777919F079	ckefe1	Kipucka Irritada	una	la	Kipuckas Irritadas		las
_1E555AC2C8DD0CF7	ckefe2	Kipucka Indignada	una	la	Kipuckas Indignadas		las
_4120D65DBE2934C5	ckefe3	Kipucka Poderosa	una	la	Kipuckas Indignadas		las
_00111E7582C0B06B	ckefe4	Kipucka Impresionante	una	la	Kipuckas Impresionantes		las
_68E830A9A947A39B	ckefe5	Kinagor					
_D791B2813E1AC984	ckeff1	Kipucka Horrible	una	la	Kipuckas Horribles		las
_F7AA0E3F4322B98D	ckeff2	Kipucka Lacerante	una	la	Kipuckas Lacerantes		las
_9F945E372E8CF3C8	ckeff3	Kipucka Asesina	una	la	Kipuckas Asesinas		las
_03667A6C75DD20BA	ckega1	Kipucka Impura	una	la	Kipuckas Impuras		las
_D890B66DFF19D16B	ckega2	Kipucka Hinchada	una	la	Kipuckas Hinchadas		las
_6DD37BDFA042EAD5	ckega3	Kipucka Contaminaa	una	la	Kipuckas Contaminadas		las
_0495E67D3D5FC55E	ckega4	Kipucka Infectada	una	la	Kipuckas Infectadas		las
_D3202289FAA93988	ckegb1	Kipucka Nauseabunda	una	la	Kipuckas Nauseabundas		las
_17D1DE763E5AF975	ckegb2	Kipucka Maloliente	una	la	Kipuckas Malolientes		las
_BA20D6683F29E0B7	ckegb3	Kipucka Mórbida	una	la	Kipuckas Mórbidas		las
_16E1E66D3D6A096C	ckegb4	Kipucka Envenenada	una	la	Kipuckas Envenenadas		las
_D9C55E2C000C2B04	ckegc1	Kipucka Plagada	una	la	Kipuckas Plagadas		las
_5E047A2E2E7D0BC4	ckegc2	Kipucka Enfermiza	una	la	Kipuckas Enfermizas		las
_5B55978E5D211964	ckegc3	Kipucka Putrefacta	una	la	Kipuckas Putrefactas		las
_53112E7F7A9A517F	ckegc4	Kipucka Virulenta	una	la	Kipuckas Virulentas		las
_1E344E413D2CF3FF	ckegd1	Kipucka Arruinada	una	la	Kipuckas Arruinadas		las
_94A5F67C8753F928	ckegd2	Kipucka Enconada	una	la	Kipuckas Enconadas		las
_B46926B1A094F585	ckegd3	Kipucka Pestifera	una	el	Kipuckas Pestiferas		las
_3CB0BA71BC7AF0BE	ckegd4	Kipucka Delirante	una	la	Kipuckas Delirantes		las
_99170E768FB5113F	ckege1	Kipucka Pustulosa	una	la	Kipuckas Pustulosas		las
_1C948E30FECCFF12	ckege2	Kipucka Filtrandose	una	la	Kipuckas Filtrandose		las
_1B344E2C80FB030F	ckege3	Kipucka Espumosa	una	la	Kipuckas Espumosas		las
_1815E28149C30D29	ckege4	Kipucka Repugnante	una	la	Kipuckas Repugnantes		las
_1610AE713D99C574	ckegf1	Kipucka Demente	una	la	Kipuckas Dementes		las
_96F1D269BD7AED6C	ckegf2	Kipucka Frenética	una	la	Kipuckas Frenéticas		las
_5490E2777B19017A	ckegf3	Kipucka Diabólica	una	la	Kipuckas Diabólicas		las
_43175664A21407FC	ckeje1	Kipucka Irritada	una	la	Kipuckas Irritadas		las
_9A62114E2C3A1563	ckeje2	Kipucka Indignada	una	la	Kipuckas Indignadas		las
_3400590AAC5D74A5	ckeje3	Kipucka Poderosa	una	la	Kipuckas Poderosas		las
_1E151605AA381719	ckeje4	Kipucka Impresionante	una	la	Kipuckas Impresionantes		las
_86971E7223F84010	ckejf1	Kipucka Horrible	una	la	Kipuckas Horribles		las
_5711C190D702242E	ckejf2	Kipucka Lacerante	una	la	Kipuckas Lacerantes		las
_866EB98082171E68	ckejf3	Kipucka Asesina	una	la	Kipuckas Asesinas		las
_DE6B3D016E8E60A6	ckejf4	Kipucka Grandiosa	una	la	Kipuckas Grandiosas		las
_C4175664A21407FC	ckele1	Kipucka Irritada	una	la	Kipuckas Irritadas		las
_1B62114E2C3A1563	ckele2	Kipucka Indignada	una	la	Kipuckas Indignadas		las
_B500590AAC5D74A5	ckele3	Kipucka Poderosa	una	la	Kipuclas Poderosas		las
_9F151605AA381719	ckele4	Kipucka Impresionante	una	la	Kipuckas Impresionantes		las
_07971E7223F84010	ckelf1	Kipucka Horrible	una	la	Kipuckas Impresionantes		las
_D811C190D702242E	ckelf2	Kipucka Lacerante	una	la	Kipuckas Lacerantes		las
_076EB98082171E68	ckelf3	Kipucka Asesina	una	la	Kipuckas Asesinas		las
_5F6B3D016E8E60A6	ckelf4	Kipucka Grandiosa	una	la	Kipuckas Grandiosas		las
_EF50DE65BDCAC7C6	ckepa1	Kipucka Cautelosa	una	la	Kipuckas Cautelosas		las
_DCBB851E437E0CB3	ckepa2	Kipucka Insignificante	una	la	Kipuckas Insingnificantes		las
_1DC422302D6B0FB9	ckepa3	Kipucka Endeble	una	la	Kipuckas Endebles		las
_AD7E751F030E14B3	ckepa4	Kipucka Joven	una	la	Kipuckas Jovenes		las
_49C7126DCB8FD936	ckepb1	Kipucka Vigorosa	una	la	Kipuckas Vigorosas		las
_22157637313DDFBF	ckepb2	Kipucka Vulgar	una	la	Kipuckas Vulgares		las
_84E6E65C4C5E9D3B	ckepb3	Kipucka Moderada	una	la	Kipuckas Moderas		las
_FAA7D91D60B67C04	ckepb4	Kipucka Dura	una	la	Kipuckas Duras		las
_9511FE74799A1574	ckepc1	Kipucka Vigilante	una	la	Kipuckas Vigilantes		las
_E0D58A3DF15C13C8	ckepc2	Kipucka Fuerte	una	la	Kipuckas Fuertes		las
_FAA729FB62567805	ckepc3	Kipucka Mala	una	la	Kipuckas Malas		las
_9A41AD757ECAD075	ckepc4	Kipucka Viciosa	una	la	Kipuckas Viciosas		las
_1D151630814BE7FF	ckepd1	Kipucka Temida	una	la	Kipuckas Temidas		las
