*HASH_VALUE	title_id	name	women_name	
_2708503476F5D33B	Master_Prime_Roots_Forager	Maestro Buscador de las Primeras Raices	Maestra Buscadora de las Primeras Raíces	
_C58698FE29D8F4A2	gn_green_seed_comrade	Líder Regular		
_61208066BB6B6D62	gn_kitin_gatherers-magician_guard	Guardia Maestro		
_0075026D1C60BDD1	gn_kitin_gatheres_wander_guards	Guarda Maestro		
_E0EB24AD6AA9148C	gn_matis_defender	Defensor Kamis		
_6293E0F632C9E26F	gn_recoverers_guard_6	Guardia Maestro		
_6618630CEAB89CED	gn_zorai_voluteer_m	Defensor Zoraï		
_A9ED8487D5B994B1	gn_antikamis_guard	Guardia Maestro		
_3E983C556658B4BA	gn_arid_matis_guard	Guardia Maestro		
_E248D8896A589FA9	gn_barkers_guard	Guardia Poderoso		
_1FE3E0FA29CA268F	gn_beachcombers_guard	Guardia Maestro		
_23A3B0F6E9E90E94	gn_black_circle_guard	Guardia Maestro		
_29974C212519DC87	gn_cholorogoos_guard	Guardia Poderoso		
_2658DBEAD9554281	gn_company_eternal_guard_havenofpurity	Guardia Poderoso		
_4D711E7A405F711D	gn_company_eternal_guard_nexus	Guardia Poderoso		
_66993C1D6176C8A3	gn_corsairs_guard	Guardia Ordinario 		
_E1F3C805681A2699	gn_darkeningsap_guard	Guardia Maestro		
_41A748512B68C8BD	gn_duneriders_guard	Guardia Maestro		
_A58687B3A3BAE00A	gn_ecowarriors_guard	Guardia Maestro		
_BF9E69E8ECAA6816	gn_first_deserters_guard	Guardia Poderoso		
_B1DF0D1D68B780A8	gn_fraharhunters_guard	Guardia Poderoso		
_80FF8D0C5F3BECEC	gn_fraharhunters_guards	Guardia Poderoso		
_A8A7BC6511D927B1	gn_frahars_guard	Guardia de la Elite		
_E889228D1F84C49F	gn_gooheads_guard	Guardia Maestro		
_DC2F98B9AAA88CAC	gn_green_seed_guard	Guardia Ordinario 		
_A299588D2523D49D	gn_hamazans_guard	Guardia Fuerte		
_82FE9DFE4539300A	gn_iconeworshipers_guard	Guardia Ordinario 		
_424E796D65B86BAB	gn_kitin_gatherers_guard	Guardia Maestro		
_6638DC0FE5B69BA2	gn_lawless_guard	Guardia Maestro		
_67D7E0878758A7A4	gn_leviers_guard	Guardia Ordinario 		
_5CA21A7C39811D2D	gn_matisian_border_guards_guard	Guardia Poderoso		
_AC48642367D9B87E	gn_nightturner_guard	Guardia Poderoso		
_14380D092D1F7887	gn_oasis_diggers_guard	Guardia Maestro		
_E62677A2A639EC20	gn_pyromancers_guard	Guardia Maestro		
_C4A7804D2C089CAD	gn_recoverers_guard	Guardia Maestro		
_EDAD6087D4797CA8	gn_renegades_guard	Guardia Maestro		
_EBE47BAF144ACC9F	gn_restorers_guard	Guardia de la Elite		
_ADA69C8490AA8086	gn_sacredsap_guard	Guardia Fuerte		
_6623B803E889628B	gn_sap_gleaners_guard	Guardia Maestro		
_57149854EBF8ACA1	gn_sap_slaves_guard	Guardia de la Elite		
_2BE47BA5112ABC9D	gn_scorchers_guard	Guardia de la Elite		
_D7E9D8036C08308F	gn_shadowrunners_guard	Guardia Fuerte		
_64993C9AA3D3A8A5	gn_siblings_guard	Guardia Fuerte		
_6DA8DD23E099685A	gn_silt_sculptors_guard	Guardia Fuerte		
_ABED4D0942EA0C4C	gn_slash_and_burn_guard	Guardia Maestro		
_2738DC0EA65743AD	gn_slavers_guard	Guardia Maestro		
_EC26B495560988B1	gn_smugglers_guard	Guardia Poderoso		
_9A886CABEDF5F09E	gn_tutor_guard	Guardia Poderoso		
_AC78D90FA5086443	gn_water_breakers_guard	Guardia Fuerte		
_97C90509EC0EA092	gn_woven_bridles_guard	Guardia Maestro		
_8A4D35C26548A80B	gn_zorai_kami_sentinel	Centinela Kami		
_E308306C5FDA08B1	Fighter	Luchador		
_68D814346CD8948C	Magician	Mago		
_6C7A9C62E6D834BA	Craftsman	Artesano		
_0737B77BDDC44E82	MeleeFighter	Luchador de Combate Cuerpo a Cuerpo		
_A91938A081542C8A	RangeFighter	Luchador de Alcance		
_5F69048626095079	AttackCaster	Lanzador de Ataque		
_AF17F45DEA140072	BufferCaster	Lanzador de Parachoque		
_ACF9E4856A8DEC64	HealerCaster	Curandero Lanzador		
_61702CA3A9DAE42F	Harvester	Recolector		
_2A55BC8BA5B96899	Shopkeeper	Comerciante		
_6A89DC672E8A5C93	Faber	Artesano		
_E3A7E4872F39505C	IreFighter	Luchador de la Ira		
_EC1AAC9A6D19E068	Swashbuckler	Bravucon		
_68F8948362647C90	KamicFist	Puno Kami		
_D676A49662A7D7A5	BladeBearer	Portador de la Cuchilla		
_5599AC929A49FC5E	WindChild	Hijo del Viento		
_2588FCAA6B08A0B4	Runner	Corredor 		
_A3BB9C95AA771C9F	Scout	Explorador 		
_8DCAFC38E2A9945E	FireLance	Lancero de Fuego		
_AA79DC9C1A56B7C4	ScarletHunter	Cazador Escarlata		
_8AFAFC672F0C5C9A	GreenHunter	Cazador Verde		
_9CA7D8872FC5C36B	AtysGuardian	Guardia de Atys		
_ACB7A3801546D834	ShadowHunter	Cazador de la Sombra		
_9DEBC0746D5AD4AC	Witherer	Marchitador		
_2BAA60956197BCA7	Fouler	Viciado		
_EDA7649DEB5A0C55	Disturber	Turbador		
_E3F9F89257A40CB6	KamicFury	Furia Kami		
_ADE8A4ED491BE8A0	SpiritualShield	Escudo Espiritual		
_67D4E88E1EDA80B8	Faker	FALSO		
_D9C8747A580A4C65	WindGuardian	Guardian del Viento		
_A576488A20B90C5E	KamicGuardian	Guardian Kami		
_7088B89D60D790A0	Unknown	Desconocido		
_22B4409229A6B893	SecondBreath	Segundo Aliento		
_E069EB9D67892847	LifeStealer	Ladron de Vida		
_A116638D1F56349F	SecondLife	Segunda Vida		
_E1970385EEA2883E	SapCristal	Cristal de Savia		
_41CFC00F61268789	SandCaravanner	Karavanner de la Arena		
_34A2C1B90DAAA495	ImperialSupplier	Proveedor Imperial		
_72D8DC78603ABCA8	Steward	Asistente		
_ECDA8C68EE16BCB2	Hawker	Halconero/Vendedor Ambulante		
_2A49BC9A1212D3AA	range_warrior	Guerrero de Alcance		
_61722CC3A9DAE42F	harvester	Recolector		
_E43A109723B664A4	attack_magician	Lanzador de Ataque		
_A189A09EDEA85CAD	buffer_magician	Lanzador de Parachoque		
_A5297AB06058B0AD	healer_magician	Curandeor Lanzador		
_6A89DCA72E8A5CB3	faber	Artesano		
_0CA8C83460FCB8E2	FireMaster	Maestro del Fuego		
_67F610442A8ABCC0	LakeMaster	Maestro del Lago		
_E8F8A4AD53D39C51	gn_gibbay_guard	Guardia de Elite		
_33185DBF82913503	gn_masters_of_the_goo_guard	Guardia de Elite		
_AFE00123666AD460	gn_tryker_tribe_slave	Esclavo Tryker		
_B3EF601A05BBAC70	CM	Administrador de la Comunidad	Administradora de la Comunidad	
_090C14DD8E0A2524	EM	Director de Evento	Directora de Evento	
_A3E59E30A3E581EB	EG	Guía  de Evento	Guía de Evento	
_19DAEC7920168C8F	OBSERVER	Observador	Observador	
_5A05B79F1EA71CA5	Kami_Ally	Campeón Kami		
_ECF9B45D2639D824	Karavan_Ally	Campeón Karavan		
_35DF10730898A57F	gn_aegus_kami_priest	Predicador Kami de Aegus		
_1F4FD67C615A7B19	gn_kaemon_kami_priest	Predicador Kami de Kaemon		
_0D9252F0B695727B	gn_sekovix_kami_priest	Predicador Kami de Sekovix		
_614F0290235CCB20	gn_phyxon_kami_priest	Predicador Kami de Phyxon 		
_C8F242F871F56283	gn_galemus_kami_priest	Predicador Kami de Galemus 		
_72985B38F3CD25F5	gn_stalli_karavan_teleporter	Teletransportador Karavan de Stalli		
_3509DECE961A2B66	gn_borea_karavan_teleporter	Teletransportador Karavan de Borea 		
_F0985B2871CFB5DF	gn_nistia_karavan_teleporter	Teletransportador Karavan de Nistia 		
_2C7E1C358044C3CE	gn_rosilio_karavan_teleporter	Teletransportador Karavan de Rosilio		
_77B9DECE982A0B4F	gn_miani_karavan_teleporter	Teletransportador Karavan de Miani		
_A0930267E8EFFEFB	gn_stalli_karavan_guide	Guia Karavan de Stalli		
_F6F4E273380951E3	gn_borea_karavan_guide	Guia Karavan de Borea		
_61B4D65A277026ED	gn_nistia_karavan_guide	Guia Karavan de Nistia		
_9CD2D20A9D82EC81	gn_rosilio_karavan_guide	Guia Karavan de Rosilio		
_BB849E6DFD990DDD	gn_miani_karavan_guide	Guia Karavan de Miani		
_E11DA181A1DA8B19	gn_qai_lo_kami_priest	Predicador Kami de Qua Lo		
_1C74283532F5CD24	gn_sheng_wo_kami_priest	Predicador Kami de Sheng Wo		
_0884F83975751612	gn_men_xing_kami_priest	Predicador Kami de Men Xing		
_049E2206B5944291	gn_koi_zun_kami_priest	Predicador Kami de Koi Zun		
_A13CB337E1755122	gn_yin_piang_kami_priest	Predicador Kami de Yin Piang		
_8DB42643D552074B	gn_aubermouth_karavan_teleporter	Teletransportador Karavan de Aubermouth 		
_0F302872195B6F17	gn_waverton_karavan_teleporter	Teletransportador Karavan de Waverton 		
_3F60046A168C7FDF	gn_hobwelly_karavan_teleporter	Teletransportador Karavan de Hobwelly		
_4B5FF4BF37909B44	gn_dingleton_karavan_teleporter	Teletransportador Karavan de Dingleton 		
_0A1FE46995BB0B15	gn_barkdell_karavan_teleporter	Teletransportador Karavan de Barkdell 		
_A7E8075CE1348AFE	gn_aubermouth_karavan_guide	Guía Karavan de Aubermouth 		
_DAA31AEB153E166E	gn_waverton_karavan_guide	Guía Karavan de Waverton 		
_57D5F6AFD0FEC67D	gn_hobwelly_karavan_guide	Guía Karavan de Hobwelly 		
_B094E3A53C95D26F	gn_dingleton_karavan_guide	Guía Karavan de Dingleton 		
_953206D9CEBD1E6A	gn_barkdell_karavan_guide	Guía Karavan de Barkdell 		
_25A7947BE9967BAA	gn_karavan_agent	Agente Karavan		
_340E740DE26E9C5B	gn_ancientdryads_kami_ambassador_m1	Embajador Kami de las Antiguas Driadas		
_4F9A5B34C23DE732	gn_beachcombers_kami_ambassador_t1	Embajador Kami de los Beachcombers		
_C8716716D18ED704	gn_cockroaches_kami_ambassador_p1	Cockroaches Kami Ambassador		
_E4072AE7BEBFD0CD	gn_company_kami_ambassador_p1	Embajador Kami de la Compañía del Árbol Eterno		
_66072AE7BEBFD0CD	gn_company_kami_ambassador_z1	Embajador Kami de la Compañía del Árbol Eterno		
_FE6C5F3533E7DEEC	gn_corsairs_kami_ambassador_t1	Embajador de los Corsarios Kami		
_7D9F14ECEC8ADB18	gn_duneriders_kami_ambassador_f1	Embajador Kami de los Jinetes de las Dunas		
_4D01DB0DF35F29FB	gn_ecowarriors_kami_ambassador_m1	Embajador Kami de los Ecoguerreros		
_BED02C6E419264EF	gn_firstdeserters_kami_ambassador_m1	Embajador Kami de los Primeros Desertores		
_2D0B05EBD586BD89	gn_fraharhunters_kami_ambassador_f1	Embajador Kami de los Cazadores de Frahar		
_EC4D1BA5567D0B2F	gn_hamazans_kami_ambassador_z1	Embajador Kami de los Hamazans de la Semilla Muerta		
_82C1FD0D8B307A8E	gn_kami_welcomer_f1	Recibidor Kami de las Dunas del Exilio		
_170E3D0D0CB03AB7	gn_kami_welcomer_f2	Recibidor Kami de las Torres de Frahar		
_55B93E8802601EB2	gn_kami_welcomer_f3	Recibidor Kami de las Dunas Imperiales		
_0FBCA4C3E3362EC3	gn_kami_welcomer_f4	Recibidor Kami del Oasis de Oflovak		
_1820C239D5E22AB7	gn_kami_welcomer_f5	Recibidor Kami del Canon de los Forajidos		
_91BF210DC9C16EB2	gn_kami_welcomer_f6	Recibidor Kami de las Minas de Aserrín		
_11C252092BD12EB0	gn_kami_welcomer_f7	Recibidor Kami de las Dunas Salvajes		
_542AF20D8BC0713C	gn_kami_welcomer_f8	Recibidor Kami del Corredor Quemado		
_0FE1AA47149B85B2	gn_kami_welcomer_m1	Recibidor Kami del Jardín Pasajero		
_7144739C66FA9E23	gn_kami_welcomer_m2	Recibidor Kami del Bosque de la Confusión 		
_E7AA56428AB80FCE	gn_kami_welcomer_m3	Recibidor Kami de la Cabaña del Hereje		
_4A0A8D59B45D42B6	gn_kami_welcomer_m4	Recibidor Kami de la Fuente Oculta		
_B5F65A2115DC1FD6	gn_kami_welcomer_m5	Recibidor Kami del Monte de la Disidencia		
_54A7BB2D90C53EAD	gn_kami_welcomer_m6	Recibidor Kami del Jardín Majestuoso		
_12C9CE4AF3F22EB6	gn_kami_welcomer_m7	Recibidor Kami del Pantano Alto		
_2F3873728D9B43DE	gn_kami_welcomer_p1	Recibidor Kami de las Profundidades Prohibidas		
_7A773E509B05FA44	gn_kami_welcomer_p10	Recibidor Kami de la Puerta del Viento		
_D663378774710228	gn_kami_welcomer_p2	Recibidor Kami de la Puerta de la Oscuridad		
_7B4B29D68399CC57	gn_kami_welcomer_p3	Recibidor Kami de Nexus		
_8FBFED338B1652B2	gn_kami_welcomer_p4	Recibidor Kami del Abismo de Ichor		
_23E20B87FA7DCF20	gn_kami_welcomer_p5	Recibidor Kami del Bosque Elusivo		
_9593636CC957EF23	gn_kami_welcomer_p6	Recibidor Kami de la Tierra de la Continuidad		
_097CD29EE57D72BC	gn_kami_welcomer_p7	Recibidor Kami de la Ciudad Sumergida		
_26D4737978D6AEE6	gn_kami_welcomer_p8	Recibidor Kami de la Trinchera de las Pruebas		
_98379B3C8D3422BB	gn_kami_welcomer_p9	Recibidor Kami de Bajo la Primavera		
_0ED40E7AB7151ABA	gn_kami_welcomer_t1	Recibidor Kami de las Playas de la Recompensa		
_9692ED7F3AF4E1B9	gn_kami_welcomer_t2	Recibidor Kami de las Gotas de Rocío		
_D46EE1571E42F3BD	gn_kami_welcomer_t3	Recibidor Kami de la Isla Encantada		
_0AEC6A0CB7654EC2	gn_kami_welcomer_t4	Recibidor Kami de las Lagunas del Loria		
_80DEA91EBBC2F6AA	gn_kami_welcomer_t5	Recibidor Kami del Lago de la Libertad		
_929E8914E0DE19C8	gn_kami_welcomer_t6	Recibidor Kami de las Aguas en Reposo		
_F20629595BBFA153	gn_kami_welcomer_t7	Recibidor Kami de la Fuente		
_949F7D1D70F036C6	gn_kami_welcomer_t8	Recibidor Kami de los Vientos de la Musa		
_DF961A76CDE15284	gn_kami_welcomer_z1	Recibidor Kami de las Ciudades de la Intuición		
_95EDA3A023B69E80	gn_kami_welcomer_z2	Recibidor Kami del Bosque de las Sombras		
_568282F0DC7D1DAE	gn_kami_welcomer_z3	Recibidor Kami del Refugio de la Pureza		
_8396B76435B5F38C	gn_kami_welcomer_z4	Recibidor Kami del Nudo de la Demencia		
_16711E208BE0F6C0	gn_kami_welcomer_z5	Recibidor Kami del Jardin de las Doncellas		
_773A61DE8399CCE4	gn_kami_welcomer_z6	Recibidor Kami del Vacio 		
_55264B0272BCEEA4	gn_keepers_kami_ambassador_p1	Embajador Kami de los Cuidadores		
_972A9AD04625984E	gn_lagoonbrothers_kami_ambassador_t1	Embajador Kami de los Hermanos de la Laguna		
_F1977E10720C0AAF	gn_leviers_kami_ambassador_f1	Embajador Kami de Las Manillas		
_2676847A13EE1B1D	gn_pyromancers_kami_ambassador_p1	Embajador Kami de los Piromancios		
_00EF54EB6842740A	gn_recoverers_kami_ambassador_p1	Embajador Kami de los Recuperadores		
_C1CED855DE196722	gn_restorers_kami_ambassador_f1	Embajador Kami de los Observadores		
_8C3310B6F5BFBB17	gn_sacredsap_kami_ambassador_m1	Embajador Kami de la Savia Sagrada		
_BA313C79703E29EA	gn_sapgleaners_kami_ambassador_p1	Embajador Kami de los Espigadores		
_9CFB26E3C4563618	gn_shadowrunners_kami_ambassador_z1	Embajador Kami de los Corredores de las Dunas		
_99A3A3A5516BF8C8	gn_siblings_kami_ambassador_m1	Embajador Kami de los Hermanos de las Malas Hierbas		
_2DABDF97E7FBEB80	gn_tutors_kami_ambassador_z1	Embajador Kami de los Tutores		
_C223D074C1867594	gn_waterbreakers_kami_ambassador_f1	Embajador Kami de los Rompe Aguas		
_E2CC5411CD04E032	gn_wovenbridles_kami_ambassador_m1	Embajador Kami de las Bridas Tejidas		
_2B7D1365632C5EC4	gn_zorai_kami_master	Embajador Kami de la Montana Bighorn		
_D2F413B7CA90DA46	gn_antikamis_karavan_ambassador_z1	Embajador Karavan Antikamis		
_A813537EFBC18BAF	gn_aridmatis_karavan_ambassador_m1	Embajador Karavan de ljos Matis Áridos		
_E5B6FD7C33B20CAC	gn_barkers_karavan_ambassador_f1	Embajador Karavan de los Pregoneros/Descortezadores		
_5112D4916ACFF996	gn_blackcircle_karavan_ambassador_z1	Embajador Karavan del Circulo Negro		
_A6D6B91A0C120542	gn_darkeningsap_karavan_ambassador_m1	Embajador Karavan de la Savia Oscurecedora		
_8A3101B0120100C0	gn_gooheads_karavan_ambassador_z1	Embajador Karavan de las Cabezas de Goo		
_EA42CEC268D67FA9	gn_greenseed_karavan_ambassador_m1	Embajador Karavan de la Semilla Verde		
_73BFAAEB6B3E167B	gn_karavan_welcomer_f1	Recibidor Karavan de las Dunas del Exilio		
_6F52F3BF6F3E3273	gn_karavan_welcomer_f2	Recibidor Karavan de las Torres de Frahar		
_AD01D7687FF5967E	gn_karavan_welcomer_f3	Recibidor Karavan de las Dunas Imperiales		
_AE1273A8E4A898DB	gn_karavan_welcomer_f4	Recibidor Karavan del Oasis de Oflovak		
_6E5103DDC7003C96	gn_karavan_welcomer_f5	Recibidor Karavan del Cañón de los Forajidos		
_B2019BC6AD400E84	gn_karavan_welcomer_f6	Recibidor Karavan de las Minas de Aserrín		
_AEE193F5C0FEB985	gn_karavan_welcomer_f7	Recibidor Karavan de las Dunas Salvajes		
_DBA9B77AC93E2374	gn_karavan_welcomer_f8	Recibidor Karavan del Corredor Quemado		
_1C0173DD83E1A029	gn_karavan_welcomer_m1	Recibidor Karavan del Jardín Pasajero		
_B51898121F36482E	gn_karavan_welcomer_m2	Recibidor Karavan del Bosque de la Confusión 		
_CCC3F0774EA20E0A	gn_karavan_welcomer_m3	Recibidor Karavan de la Cabaña del Hereje		
_F041276DB204B554	gn_karavan_welcomer_m4	Recibidor Karavan de la Fuente Oculta		
_BD43CC4A968ECE4C	gn_karavan_welcomer_m5	Recibidor Karavan del Monte de la Disidencia		
_AFB1474494408ADB	gn_karavan_welcomer_m6	Recibidor Karavan del Jardín Majestuoso		
_AE41A365C613B59E	gn_karavan_welcomer_m7	Recibidor Karavan del Pantano Alta		
_794C2A82ABCA870C	gn_karavan_welcomer_p1	Recibidor Karavan de Nexos		
_6D81E31C0714D9D7	gn_karavan_welcomer_t1	Recibidor Karavan de las Playas de la Recompensa		
_DA725BF7F56515C5	gn_karavan_welcomer_t2	Recibidor Karavan de las Gotas de Rocío		
_FBB2BFB435E2C8AA	gn_karavan_welcomer_t3	Recibidor Karavan de la Isla Encantada		
_B001238BBE30E5DC	gn_karavan_welcomer_t4	Recibidor Karavan de las Lagunas de Loria		
_2B817AB9BA5E19A2	gn_karavan_welcomer_t5	Recibidor Karavan del Lago de la Libertad		
_5D629BB4AFAE7084	gn_karavan_welcomer_t6	Recibidor Karavan de las Aguas en Reposo		
_D60BA22AAA022C72	gn_karavan_welcomer_t7	Recibidor Karavan de la Fuente		
_2E42CBC2EF3F0185	gn_karavan_welcomer_t8	Recibidor Karavan de los Vientos de la Musa		
_F82D7F4847D43A9A	gn_karavan_welcomer_z1	Recibidor Karavan de las Ciudades de la Intuición		
_A5DECBBDDF7794F7	gn_karavan_welcomer_z2	Recibidor Karavan del Bosque de las Sombras		
_9EC1E7F5BE6CA463	gn_karavan_welcomer_z3	Recibidor Karavan del Refugio de la Pureza		
_FB9F2A3520B2BDE7	gn_karavan_welcomer_z4	Recibidor Karavan del Nudo de la Demencia		
_2BE2E3E2876F17AA	gn_karavan_welcomer_z5	Recibidor Karavan del Bosque de las Doncellas		
_7915EA6EAC4B9B16	gn_karavan_welcomer_z6	Recibidor Karavan del Vacio		
_4A287CFEEBEFCF4D	gn_kuilde_karavan_ambassador_p1	Embajador del Gremio Karavan		
_92BE343DC9BFB7B5	gn_lawless_karavan_ambassador_f1	Embajador Kravan de los Ilegales		
_0848EDE97A399896	gn_masters_karavan_ambassador_z1	Embajador Karavan de los Maestros del Goo		
_BC445624F8A5F197	gn_matisianborder_karavan_ambassador_m1	Embajador Karavan de los Guardias de la Frontera Matis		
_E997711ACC9A652A	gn_oasisdiggers_karavan_ambassador_m1	Embajador Karavan de los Excavadores de Oasis		
_D48E17AAC910D437	gn_renegades_karavan_ambassador_f1	Embajador Karavan de los Renegados		
_4D4DACC2A85766F2	gn_sapslaves_karavan_ambassador_m1	Embajador Karavan de los Esclavos de la Savia		
_938E1B268AA1FA36	gn_scorchers_karavan_ambassador_f1	Embajador Karavan de los Quemadores		
_B55C44C3C81FC814	gn_siltsculptors_karavan_ambassador_t1	Embajador Karavan de los Escultores del Limo		
_FF3C778C451EC2BB	gn_slashandburn_karavan_ambassador_m1	Embajador Karavan de la Tala y la Quema		
_C5D56D77706414A2	gn_slavers_karavan_ambassador_t1	Embajador Karavan de los Esclavistas		
_AF54D3B1A608AFA8	gn_smugglers_karavan_ambassador_t1	Embajador Karavan de los Contrabandistas		
_3EB9FB0AA6DCEB16	gn_fairhaven_karavan_officer	Oficial Karavan de Fairhaven		
_9837517501107C54	gn_iconworshipers_kami_ambassador_z1	Embajador Karavan de los Adoradores de Iconos		
_77C501027D4C21B1	gn_yrkanis_kami_master	Maestro Kami de Yrkanis		
_736D43BDE135E227	gn_yrkanis_karavan_officer	Oficial Karavan de Yrkanis		
_AE66FBD662235749	gn_r_10_17_kami_gentil	Kami Gentil		
_E1284020E483E8BD	gn_cowardly_ragus	Ragus Cobardes		
_420CA56DA9999F3D	gn_pyr_kami_master	Maestro Kami de Pyr		
_7BD0F6ECBF46BA47	gn_Black_Circle_Magician	Mago del Circulo Mágico		
_5077A0630FF9ECAC	gn_Kami_Adept	Adepto Kami		
_D71294899E0724A8	gn_Kami_Envoy	Enviado Kami		
_5D0F7827E6298895	gn_Kami_Preacher	Predicador Kami		
_20579C6ACBE60C92	gn_Kami_Seeker	Buscador Kami		
_DEC37879E6D8DC94	gn_Kami_Sentinel	Centinela Kami		
_46D269F7AD99E098	gn_Karavan_Guardian	Guardián Karavan		
_783D29400B77390D	gn_Karavan_Teleporter	Teletransportador Karavan		
_99E8A1192899A0F1	gn_Trophies_Trader	Comerciante de Trofeos		
_6164A3B1ED596CAE	gn_akiolulk	Mecaon Lyseus		
_27A6D0A99BE7F4A8	gn_ancient_dryads_guard	Guarida		
_A1A780996488789C	gn_chichai	chichai		
_A6C858AFE9B704A6	gn_cockroaches_guards	Guardia		
_6F9DD50658848FC6	gn_e_01_fy_passeur_1	e_01_fy_passeur_1		
_BA0EE5DF59B740C2	gn_e_01_ma_gatherer_1	e_01_ma_gatherer_1		
_61B47FA124859A76	gn_e_01_ma_guard_1	Guardia		
_61B483A124859A76	gn_e_01_ma_guard_2	Guardia		
_61B487A124859A76	gn_e_01_ma_guard_3	Guardia		
_61B48BA124859A76	gn_e_01_ma_guard_4	Guardia		
_6F1C910D58848FC6	gn_e_01_ma_passeur_1	e_01_ma_passeur_1		
_6F8DF10E58848FC6	gn_e_01_nx_passeur_1	e_01_nx_passeur_1		
_FE7F29E659B740C2	gn_e_01_tr_gatherer_1	e_01_tr_gatherer_1		
_61B4C3A8E6859A76	gn_e_01_tr_guard_1	Guardia		
_61B4C7A8E6859A76	gn_e_01_tr_guard_2	Guardia		
_61B4CBA8E6859A76	gn_e_01_tr_guard_3	Guardia		
_61B4CFA8E6859A76	gn_e_01_tr_guard_4	Guardia		
_61B4B7AE67859A76	gn_e_01_zo_guard_1	Guardia		
_61B4BBAE67859A76	gn_e_01_zo_guard_2	Guardia		
_61B4BFAE67859A76	gn_e_01_zo_guard_3	Guardia		
_61B4C3AE67859A76	gn_e_01_zo_guard_4	Guardia		
_64B54CB965298CAC	gn_firebrand_guard	Gaurdia		
_E867A08B204B80A4	gn_keepers_guard	Guardia		
_EA176C729715B79D	gn_lady_1	lady_1		
_A937888E248990AA	gn_lagoon_brothers_guard	Guardia		
_A927CC2D2AA910AE	gn_leviers_warrior	leviers_guerrero		
_9F447643741679B0	gn_outpost_pr_29_fyros_steward_p1	Debus Mekops		
_FDE9669EF07A8D0A	gn_outpost_pr_29_tmg_steward_p1	Kyn Pelorus		
_E3095E02875FC88F	gn_outpost_pr_29_tryker_steward_p1	Mac'Darssey Hathy		
_E5099CA22C59CC9A	gn_roottappers_guard	Guardia		
_6BAE61F964A788BB	gn_tribe_lagoon_brothers_guard	Guardia		
_6D8B0F571C347EA5	gn_firebrands_karavan_agent	Agente Karavan de Firebrands		
_FA9AA009B09C4F4E	gn_kitingatherers_karavan_agent	Agente Karavan de los Recolectores de Kitin		
_14EEAFF111DF6B2E	gn_nightturner_karavan_agent	Agente Karavan de los Torneros Nocturnos		
_ACFB1B5CA07BE3A0	gn_chlorogoos_karavan_agent	Agente Karavan de los Chlorogoos 		
_4DDAD7A43DF03B3E	gn_roottappers_karavan_agent	Agente Karavan de los Extractores de la Raiz		
_E5A26D3EDAAC35B1	gn_forbidden_depths_karavan_agent	Agente Karavan de las Profundidades Prohibidas		
_284AAD17890E131A	gn_the_abyss_of_ichor_karavan_agent	Agente Karavan del Abismo de Ichor		
_16815695E0B00987	gn_the_elusive_forest_karavan_agent	Agente Karavan del Bosque Esquivo		
_621881039555B50B	gn_the_land_of_continuty_karavan_agent	Agente Karavan de la Tierra de la Continuidad		
_545BBD6B3AC2506D	gn_the_windy_gate_karavan_agent	Agente Karavan de la Puerta del Viento		
_DD0070D38973F884	gn_gate_of_obscurity_karavan_agent	Agente Karavan de la Puerta de la Oscuridad		
_7C4E8D0D38BFD22F	gn_the_sunken_city_karavan_agent	Agente Karavan de la Ciudad Sumergida		
_5AB25ADE67B2F4C4	gn_the_trench_of_trials_karavan_agent	Agente Karavan de la Trinchera de las Pruebas		
_DC7E95B74BFAB4B2	gn_the_under_spring_karavan_agent	Agente Karavan de Bajo la Primavera		
_70FB64E8434CC518	gn_karavan_worshipper	Adorador Karavan		
_E1CCB27E1A8C0319	gn_group_fde_boss_fyros	Aen la Cuchilla del Desierto		
_37BBA6079810AB02	gn_group_fde_guardian_fyros_heal	Defensor de la Cuchilla del Desierto	Defensora de la Cuchialla del Desierto	
_35321DC3C5E1DD09	gn_group_fde_guardian_fyros_melee	Desertor de la Cuchilla del Desierto	Defensora de la Cuchialla del Desierto	
_37BBA607D6B0EB08	gn_group_fde_guardian_fyros_nuke	Defensor de la Cuchilla del Desierto	Defensora de la Cuchialla del Desierto	
_35321DC34501CD0E	gn_group_fde_guardian_fyros_range	Defensor de la Cuchilla del Desierto	Defensora de la Cuchialla del Desierto	
_37BBA6079AF0D30C	gn_group_fde_guardian_fyros_root	Defensor de la Cuchilla del Desierto	Defensora de la Cuchialla del Desierto	
_C18C35540651898F	gn_mhs_bandit_boss_matis	Sirgio el Malvado		
_3F82516FD752F3D7	gn_mhs_bandit_guards_healer	Secuaz de Sirgio	Secuaz de Sirgio	
_F66C846D06A2A1BC	gn_mhs_bandit_guards_melee	Secuaz de Sirgio	Secuaz de Sirgio	
_3F82517D1D5207D7	gn_mhs_bandit_guards_mezzer	Secuaz de Sirgio	Secuaz de Sirgio	
_F66CB86DC5A3A5BC	gn_mhs_bandit_guards_nuker	Secuaz de Sirgio	Secuaz de Sirgio	
_F66C846F8662B5BC	gn_mhs_bandit_guards_range	Secuaz de Sirgio	Secuaz de Sirgio	
_0F2AF00EE7294126	gn_tei_bandit_boss_tryker	Lixie el Enfurecido		
_BEC1CCA4B8DABF47	gn_tei_bandit_guards_healer	Cohorte de Lixie	Cohorte de Lixie	
_959A544C52DA5BF6	gn_tei_bandit_guards_melee	Cohorte de Lixie	Cohorte de Lixie	
