*HASH_VALUE	placeId	name	da
_3EF4CE5601CB0411	place_tcm_company_camp	Misión Kami	la
_F626D6DF156DE713	place_tcm_company_eternal_tree	Campo de la Compañía del Árbol Eterno	el
_A742D3D0E55D59D7	place_tcm_keepers	Base Arqueológica de los Guardianes	la
_3B9B8E81B2B19923	place_tcm_tutors	Santuario del Tutor	el
_454F7CA10219582C	region_northspire	Picos del Norte	los
_AC63A7DA9FD6BECE	place_tcm_chlorogoo_camp	Fuerte de Chlorogoo	el
_5195E131C73B2859	region_fyreruins	Antigua Ciudad de los Fyros	la
_8925B345F92FFD83	place_tcm_arena	Arena del Sacrificio	la
_5C614563DCCA42D2	place_tcm_kitin_nest	Antiguo Deposito Karavan	el
_72E6CE3DF34E5F02	region_mistvalley	Valle de Mist	el
_7D2B4C1CAFA6BFFC	fyre_village	Ruinas de un Pueblo de Fyre	las
_270C2BB5543D5BA2	place_tcm_karavan_south_west	Zona de Patrulla	la
_270C1BA3543D5BA2	place_tcm_karavan_south_east	Zona de Patrulla	la
_729FB81B15BB49D6	place_tcm_karavan_raid_ceremony_trigger	Campo de Experimentacion Karavan	el
_2B9C66C11C4631ED	place_tcm_karavan_raid_ceremony_target	Campo de Experimentación Karavan	el
_0CF23F6CE22867E1	place_tcm_company_raid_ceremony_trigger	Misión Kami	la
_72621C2FB0575EE1	place_tcm_company_raid_ceremony_target	Misión Kami	la
_2454F9A3756BE489	place_tcm_shaman_tent	"Si ves este texto, es un erro: lugar_tcm_shaman_tienda"	
_7086751EB6C58F8F	place_tcm_rock_fall	Antiguo Deposito Karavan	el
_D986F2FBCC9A5D45	place_tcm_karavan_outpost	Puesto fronterizo Karavan	el
_57B18A7D7106EFE2	kitiniere_cattle_room	Sala del Ganado	la
_C48FA13F83FE24FC	kitiniere_dark_mines	Minas Oscuras	las
_3A30A9CE6C46971F	kitiniere_eggs_room	Sala del Huevo Principal	la
_AA384C96EF18E4BB	kitiniere_entrance	Entrada	la
_24CA70A7238454B2	kitiniere_old_mines	Viejas Minas	las
_44F20D1B6CB6931E	kitiniere_princes_room	Sala de la Princesa	la
_ED795F15E6D9C493	kitiniere_queen_room	Sala de la Reina	la
_2959ECAE0CB888AF	kitiniere	Madriguera de los Kitins	la
_9701C07FF26F0E41	continent_kitiniere	Madriguera de los Kitins	la
_7556019ACD0C07D7	place_mission_fyros_01_yubo	Jardín Yubo	
_46BF61EE6B3E0F09	place_mission_fyros_02_huntingground_t1	Grupo de Bodocs	el
_2DED2FD120F0B5AB	place_mission_fyros_02_huntingground_t1exit	Ubicar a Pipo	
_2DED2FD12000B5AB	place_mission_fyros_02_huntingground_t2exit	Ubicar a Pipo	
_C8D0B0E082190B1C	place_mission_fyros_02_huntingground_t2	Grupo de Yubos	el
_E12DF302E2D0898E	place_mission_fyros_02_huntingground	Tierras de Caza	
_5E480BFFD3CF01AB	place_mission_fyros_04_carcasse	escena del crimen	la
_BFB72D82489D03B7	place_mission_fyros_04_ragus	Paquete de Ragus	
_1B83DD9701AFB48C	place_mission_zorai_rendor	Llanuras de Rendor	las
_3F9B714E67806100	place_shooting_range	Área de Entrenamiento	el
_42EBB9231FA2290D	place_mission_javezone	Bosques de Javings	el
_C59E293FF88FC82B	place_mission_slavezone	Campos de Slavenis	the
_8B05117DBECCE27B	place_forage_start	Zona de Prospección 	the
_D32CB2D7CF615792	place_forage_zun	Zona de Prospección Zun	la
_65DD63BF98F5768D	place_forage_shat	Zona de Prospección Múltiple	la
_651E2A3B082B51E9	place_forage_chloro	Manchas de Goo	las
_A4C578AF23F6B7A0	gerder_food	Callejón de Gerder 	el
_0B9FC534BF35F140	rpjob_magnecarto_1_a	Medida de la zona A de magnetismo	
_4B9FC934BF35F140	rpjob_magnecarto_1_b	Medida de la zona B de magnetismo	
_8B9FCD34BF35F140	rpjob_magnecarto_1_c	Medida de la zona C de magnetismo	
_CC9FD134BF35F140	rpjob_magnecarto_1_d	Medida de la zona D de magnetismo	
_0B9FC934BF35F140	rpjob_magnecarto_2_a	Medida de la zona A de magnetismo	
_4B9FCD34BF35F140	rpjob_magnecarto_2_b	Medida de la zona B de magnetismo	
_8B9FD134BF35F140	rpjob_magnecarto_2_c	Medida de la zona C de magnetismo	
_CC9FD534BF35F140	rpjob_magnecarto_2_d	Medida de la zona D de magnetismo	
_0B9FCD34BF35F140	rpjob_magnecarto_3_a	Medida de la zona A de magnetismo	
_4B9FD134BF35F140	rpjob_magnecarto_3_b	Medida de la zona B de magnetismo	
_8B9FD534BF35F140	rpjob_magnecarto_3_c	Medida de la zona C de magnetismo	
_CC9FD934BF35F140	rpjob_magnecarto_3_d	Medida de la zona D de magnetismo	
_0B9FD134BF35F140	rpjob_magnecarto_4_a	Medida de la zona A de magnetismo	
_4B9FD534BF35F140	rpjob_magnecarto_4_b	Medida de la zona B de magnetismo	
_8B9FD934BF35F140	rpjob_magnecarto_4_c	Medida de la zona C de magnetismo	
_CC9FDD34BF35F140	rpjob_magnecarto_4_d	Medida de la zona D de magnetismo	
_0B9FD534BF35F140	rpjob_magnecarto_5_a	Medida de la zona A de magnetismo	
_4B9FD934BF35F140	rpjob_magnecarto_5_b	Medida de la zona B de magnetismo	
_8B9FDD34BF35F140	rpjob_magnecarto_5_c	Medida de la zona C de magnetismo	
_CC9FE134BF35F140	rpjob_magnecarto_5_d	Medida de la zona D de magnetismo	
_FE340A03BD4BB987	kitinslair_zone_1	Primera zona abierta de la guarida Kitin	
_43CF242BA7986462	place_matis_island_2	Pico de Dante	el
_153E9109EAE82056	region_matis_island_1	Bosque Almati	la
_424A85186C58FC20	region_matis_island_2	Campamento de Dante	el
_E438DC9DA9C9AC6E	region_matis_island_3		
_DFD4F60155444143	continent_matis_island	Tierras Antiguas	las
_5FE21E8487AF99BC	boss_tryker_light_island_zone	Campamento de Dante	el
_4DF006937CDFE456	place_matis_island_1	Campamento de los guardabosques	el
_D31864B75FE9A0B2	place_matis_island_3		
_FCB64A9225573F9D	boss_zorai_light_maincamp	Campamento secreto de Pei-Ruz	el
_0A052D7DE3336174	boss_zorai_light_startcamp	Campamento de Pei-Ruz	el
_F04B39B29F5A18BD	place_cwmh01_mp1	Zona de Prospección de Huesos	
_F45B39C29F5A18BD	place_cwmh02_mp1	Zona de Prospección de Raíces	
_74BB600DA0D818FA	place_cwmh03_mp1	Zona de Prospección de Esporas	
_E975870968B79A7F	cwfh01_mp1	Zona de Prospección de Basura	
_A7C317B4A194A372	cwfh02_mp1	Zona de Prospección de Huesos	
_ABE6EEB0AFC6B265	cwfh03_mp1	Zona de Prospección de Barro	
_6AF8449C1E94D37B	cwff03_termites	Monte de las Termitas	
_731B4014A0D81801	place_cwth01_mp1	Zona de Prospección de Conchas	
_F47B11C79F5A18BD	place_cwth02_mp1	Zona de Prospección de Turbas	
_345B39C99F5A18BD	place_cwth03_mp1	Zona de Prospección de Raíces	
_739C39CA9F5A18BD	place_cwzh01_mp1	Zona de Prospección de Musgo	
_B04B51C19F5A18BD	place_cwzh02_mp1	Zona de Prospección de Estiércol	
_74DB3417A0D81801	place_cwzh03_mp1	Zona de Prospección de Perlas	
_42DFA10429F6E8C4	place_cimetiere_avalae	Cementerio de Avalae	
_5193CA370C64AE7D	mission_ff60_emplacement_message	Ubicación del Mensaje	
_4C9B80A7A9B7946E	place_marauder_camp	Campamento Merodeador	el
_3FEFB69CBBDF4DAB	place_lieudit_marauder_arena	Arena Merodeadora	la
_A59A81E8140A6CA7	marauder_stable	Establos Merodeadores	los
