*HASH_VALUE	placeId	name	da	pr	p	pda	ppr
_498F710E6649E8DE	place_galemus_indoors	Entraîneurs de Galemus	les	chez les	Entraîneurs de Galemus	les	chez les
_2B3C8D11ECC97889	place_stalli_indoors	Entraîneurs de Stalli	les	chez les	Entraîneurs de Stalli	les	chez les
_978AE0E4AA18B8A6	place_borea_indoors	Entraîneurs de Borea	les	chez les	Entraîneurs de Borea	les	chez les
_290C8D202B994C84	place_nistia_indoors	Entraîneurs de Nistia	les	chez les	Entraîneurs de Nistia	les	chez les
_45BE7D19AADA14DA	place_rosilio_indoors	Entraîneurs de Rosilio	les	chez les	Entraîneurs de Rosilio	les	chez les
_5A0A04D32B5874A0	place_miani_indoors	Entraîneurs de Miani	les	chez les	Entraîneurs de Miani	les	chez les
_AC3C71F957912C87	place_qai_lo_indoors	Entraîneurs de Qaï-Lo	les	chez les	Entraîneurs de Qaï-Lo	les	chez les
_708E391AAB9A8D0A	place_sheng_wo_indoors	Entraîneurs de Sheng-Wo	les	chez les	Entraîneur de Sheng-Wo	les	chez les
_02AEF82C29E84D18	place_men_xing_indoors	Entraîneurs de Nen-Xing	les	chez les	Entraîneurs de Nen-Xing	les	chez les
_08600DD3C969F8D9	place_koi_zun_indoors	Entraîneurs de Koï-Zun	les	chez les	Entraîneurs de Koï-Zun	les	chez les
_795C7143FC803D07	place_yin_piang_indoors	Entraîneurs de Yin-Piang	les	chez les	Entraîneurs de Yin-Piang	les	chez les
_C2822A4B4B104927	place_aubermouth_indoors	Entraîneurs d'Aubermouth	les	chez les	Entraîneurs d'Aubermouth	les	chez les
_002E213427787514	place_barkdell_indoors	Entraîneurs de Barkdell	les	chez les	Entraîneurs de Barkdell	les	chez les
_844E81142D38DD14	place_hobwelly_indoors	Entraîneurs d'Hobwelly	les	chez les	Entraîneurs d'Hobwelly	les	chez les
_88F0F13C271A851A	place_waverton_indoors	Entraîneurs de Waverton	les	chez les	Entraîneurs de Waverton	les	chez les
_7FBF914379AF8D16	place_dingleton_indoors	Entraîneurs de Dingleton	les	chez les	Entraîneurs de Dingleton	les	chez les
_422F691DA0BA1111	place_zora_p_cimetiere	Cimetière	le	au	Cimetières	les	aux
_362EEE95C6B05DF7	place_zora_p_marche_commun	Highmart	le	au	Highmarts	les	aux
_A715481EA9293757	place_zora_p_2	District de Temple Hall	le	au	Districts de Temple Hall	les	aux
_6051582F6909CBA6	place_zora_p_3	District de West Hollow	le	au	Districts de West Hollow	les	aux
_68E7D432A958E750	place_zora_p_4	Domaine de Daïsha	le	au	Domaines de Daïsha	les	aux
_67866FC4E98682A3	place_zora_p_5	Domaine de Win-Cho	le	au	Domaines de Win-Cho	les	aux
_28F478B3AA59D4B1	continent_indoors	bâtiment	le	dans un	bâtiments	les	dans les
_A645B49270E8B0A0	faihaven_stable	étables	les	dans les	étables	les	dans les
_61C994A76EB8D819	place_yrk_p_1	District de Zachini	le	dans le	Districts de Zachini	les	dans les
_8F199CBE2D6BE453	place_yrk_p_2	District de Yasson	le	dans le	Districts de Yasson	les	dans les
_DD5570B9ECEA3058	place_yrk_p_3	District d'Aniro	le	dans le	Districts d'Aniro	les	dans les
_8FC998B46CECD055	place_yrk_p_4	District de Tylini	le	dans le	Districts de Tylini	les	dans les
_DD5538B02A9A5C5A	place_yrk_p_5	District de Libia	le	dans le	Districts de Libia	les	dans les
_A378A8B8E9878BC0	yrkanis_stable	Etables d'Yrkanis	les	dans les	Etables d'Yrkanis	les	dans les
_2B765B95DBA7B397	place_zora_p_1	District de Goo Chase	le	au	Districts de Goo Chase	les	aux
_613AD4975989B0AC	zora_stable	Etables de Zora	les	dans les	Etables de Zora	les	dans les
_2D6F0161343115EF	place_yrkanis_bar_indoor	Entrée du bar d'Yrkanis	l'\d	à l'	Entrées du bar d'Yrkanis	les	aux
_CB7D74EB5E299B6B	place_yrkanis_greenhouse_indoor	Entrée du Bureau de l'Intendant d'Yrkanis	l'\d	à l'	Entrées du Bureau de l'Intendant d'Yrkanis	les	aux
_C1BF2DE9E86D431A	ma_natae_captain_quarter	Quartiers du Capitaine de Natae	les	dans les	Quartiers du Capitaine de Natae	les	dans les
_40C031DE09E8A002	ma_natae_foreman_quarter	Quartiers du Contremaître de Natae	les	dans les	Quartiers du Contremaître de Natae	les	dans les
_0792FD55B0EF2922	ma_natae_messenger_quarter	Quartiers du Messager de Natae	les	dans les	Quartiers du Messager de Natae	les	dans les
_A154B0019C992499	ma_natae_sage_quarter	Quartiers du Sage de Natae	les	dans les	Quartiers du Sage de Natae	les	dans les
_DE02B94EE9261147	ma_natae_guard_chief_quarter	Quartiers du Chef des Gardes de Natae	les	dans les	Quartiers du Chef des Gardes de Natae	les	dans les
_C532195C71EF251D	ma_natae_intendant_quarter	Quartiers de l'Intendant de Natae	les	dans les	Quartiers de l'Intendant de Natae	les	dans les
_005F39E16BBE5B13	ma_davae_sergent_quarter	Quartiers du Sergent de Davae	les	dans les	Quartiers du Sergent de Davae	les	dans les
_BEE031D409E8A802	ma_davae_foreman_quarter	Contremaître de Davae		dans les	Quartiers du Contremaître de Davae	les	dans les
_85F2FD55B0EF3124	ma_davae_messenger_quarter	Quartiers du Messager de Davae	les	dans les	Quartiers du Messager de Davae	les	dans les
_1F54B0011C990499	ma_davae_sage_quarter	Quartiers du Sage de Davae	les	dans les	Quartiers du Sage de Davae	les	dans les
_5C02B94EE946193D	ma_davae_guard_chief_quarter	Quartiers du Chef des Gardes de Davae	les	dans les	Quartiers du Chef des Gardes de Davae	les	dans les
_4392195C71EF2D1F	ma_davae_intendant_quarter	Quartiers de l'Intendant de Davae	les	dans les	Quartiers de l'Intendant de Davae	les	dans les
_82B00968DC5F4914	ma_avalae_captain_quarter	Quartiers du Capitaine d'Avalae	les	dans les	Quartiers du Capitaine d'Avalae	les	dans les
_842F2A28AD8FFD28	ma_avalae_foreman_quarter	Contremaître d'Avalae		dans les	Quartiers du Contremaître d'Avalae	les	dans les
_FA144179824E79B6	ma_avalae_messenger_quarter	Quartiers du Messager d'Avalae	les	dans les	Quartiers du Messager d'Avalae	les	dans les
_26A0D40D2AE53062	ma_avalae_sage_quarter	Quartiers du Sage d'Avalae	les	dans les	Quartiers du Sage d'Avalae	les	dans les
_89D271D949063A5F	ma_avalae_guard_chief_quarter	Quartiers du Chef des Gardes d'Avalae	les	dans les	Quartiers du Chef des Gardes d'Avalae	les	dans les
_7ED4896D7E6E09B8	ma_avalae_intendant_quarter	Quartiers de l'Intendant d'Avalae	les	dans les	Quartiers de l'Intendant d'Avalae	les	dans les
_06AEBA0AA1CF09CA	zo_jenlai_captain_quarter	Quartiers du Capitaine de Jen Laï	les	dans les	Quartiers du Capitaine de Jen Laï	les	dans les
_C666B9555D4F15CA	zo_jenlai_foreman_quarter	Quartiers du Contremaître de Jen Laï	les	dans les	Quartiers du Contremaître de Jen Laï	les	dans les
_4B71C08DFB6BAE3A	zo_jenlai_messenger_quarter	Quartiers du Messager de Jen Laï	les	dans les	Quartiers du Messager de Jen Laï	les	dans les
_4389082D65949720	zo_jenlai_sage_quarter	Quartiers du Sage de Jen-Laï	les	dans les	Quartiers du Sage de Jen-Laï	les	chez les
_0DE1CC7DBBEA7A44	zo_jenlai_intendant_quarter	Quartiers de l'Intendant de Jen-Laï	les	dans les	Quartiers de l'Intendant de Jen-Laï	les	chez les
_7460336D1826EA26	zo_jenlai_guard_chief_quarter	Quartiers du Chef des Gardes de Jen-Laï	les	dans les	Quartiers du Chef des Gardes de Jen-Laï	les	chez les
_C7EEC61043AFE5CE	zo_mincho_captain_quarter	Quartiers du Capitaine de Min Cho	les	dans les	Quartiers du Capitaine de Min Cho	les	dans les
_87A6C55BFF2FF1CE	zo_mincho_foreman_quarter	Quartiers du Contremaître de Min Cho	les	dans les	Quartiers du Contremaître de Min Cho	les	dans les
_CD71BE9A7ADBAE42	zo_mincho_messenger_quarter	Quartiers du Messager de Min Cho	les	dans les	Quartiers du Messager de Min Cho	les	dans les
_C6F90833283497A4	zo_mincho_sage_quarter	Quartiers du Sage de Min-Cho	les	dans les	Quartiers du Sage de Min-Cho	les	chez les
_8FE1CA8A3A5A7A4C	zo_mincho_intendant_quarter	Quartiers de l'Intendant de Min-Cho	les	dans les	Quartiers de l'Intendant de Min-Cho	les	chez les
_15D00F73DAD6F62A	zo_mincho_guard_chief_quarter	Quartiers du Chef des Gardes de Min-Cho	les	dans les	Quartiers du Chef des Gardes de Min-Cho	les	chez les
_E64EB21043AFD1D4	zo_hoicho_captain_quarter	Quartiers du Capitaine d'Hoï Cho	les	dans les	Quartiers du Capitaine d'Hoï Cho	les	dans les
_A606B15BFF2FDDD4	zo_hoicho_foreman_quarter	Quartiers du Contremaître d'Hoï Cho	les	dans les	Quartiers du Contremaître d'Hoï Cho	les	dans les
_4B71BE9A7ADBA04E	zo_hoicho_messenger_quarter	Quartiers du Messager d'Hoï Cho	les	dans les	Quartiers du Messager d'Hoï Cho	les	dans les
_85F908B4A9E483AA	zo_hoicho_sage_quarter	Quartiers du Sage d'Hoï-Cho	les	dans les	Quartiers du Sage d'Hoï-Cho	les	dans les
_0DE1CA8A3A5A6C58	zo_hoicho_intendant_quarter	Quartiers de l'Intendant d'Hoï-Cho	les	dans les	Quartiers de l'Intendant d'Hoï-Cho	les	dans les
_D4D00F733A36CE30	zo_hoicho_guard_chief_quarter	Quartiers du Chef des Gardes d'Hoï-Cho	les	dans les	Quartiers du Chef des Gardes d'Hoï-Cho	les	dans les
_1A656D1C65D737B0	place_fairhaven_p_1	Fourche du Bon Marché	la	à la	Fourches du Bon Marché	les	aux
_DE1377BC50588CA0	place_fairhaven_p_2	Bout des Terres	le	au	Bouts des Terres	les	aux
_5D251869E5588CA8	place_fairhaven_p_3	Façade des Vents	la	sur la	Façades des Vents	les	sur les
_56E1DCAE677980AB	place_fairhaven_p_4	Hartley Point		au	Hartley Point		à
_A4F3717C3B1E4123	place_fairhaven_p_5	Square de la Chambre du Conseil	la	sur la	Squares de la Chambre du Conseil	les	sur les
_DAB5C0AAE259A0B0	place_fairhaven_p_6	Marché Est	le	au	Marchés Est	les	aux
_C965C01D62D8809D	place_fairhaven_p_7	Place Frogmore	la	sur la	Places Frogmore	les	sur les
_D721C470A338A8B3	place_fairhaven_p_8	Côte de Loria	la	sur la	Côtes de Loria	les	sur les
_1CA5406C222870A8	place_fairhaven_s_1	Route de Rigan	la	sur la	Routes de Rigan	les	sur les
_19A57C980F2874B0	place_fairhaven_s_2	Chemin du Clocher	le	sur le	Chemins du Clocher	les	sur les
_36BC098C674E3126	place_fairhaven_s_3	Avenue de la Chambre Haute	l'\d	sur l'	Avenues de la Chambre Haute	les	sur les
_F4CC098C674E4D25	place_fairhaven_s_4	Avenue de la Chambre Basse	l'\d	sur l'	Avenues de la Chambre Basse	les	sur les
_1E61DCB1A8A9385C	place_fairhaven_s_5	Chemin de Hartley	le	sur le	Chemins de Hartley	les	sur les
_DAB56D19E2085FB0	place_fairhaven_s_6	Promenade du Marché Est	la	sur la	Promenades du Marché Est	les	sur les
_1711B0B166584CAB	place_fairhaven_s_7	Promenade d'Hobelen	la	sur la	Promenades d'Hobelen	les	sur les
_C975C0BBE3A85499	place_fairhaven_s_8	Chemin de Frogmore	le	sur le	Chemins de Frogmore	les	sur les
_61D632D17A364A81	tr_windermeer_captain_quarter	Quartiers du Capitaine de Windermeer	les	dans les	Quartiers du Capitaine de Windermeer	les	dans les
_DF83BAF54EB76E85	tr_windermeer_foreman_quarter	Contremaître de Windermeer		dans les	Quartiers du Contremaître de Windermeer	les	dans les
_E8F8EE0C5216E20E	tr_windermeer_messenger_quarter	Quartiers du Messager de Windermeer	les	dans les	Quartiers du Messager de Windermeer	les	dans les
_88420D84431099DE	tr_windermeer_sage_quarter	Quartiers du Sage de Windermeer	les	dans les	Quartiers du Sage de Windermeer	les	dans les
_2799365B283C9FB3	tr_windermeer_guard_chief_quarter	Quartiers du Chef des Gardes de Windermeer	les	dans les	Quartiers du Chef des Gardes de Windermeer	les	dans les
_A868DA071286CE09	tr_windermeer_intendant_quarter	Quartiers de l'Intendant de Windermeer	les	dans les	Quartiers de l'Intendant de Windermeer	les	dans les
_27940A6C08F00976	tr_avendale_captain_quarter	Quartiers du Capitaine d'Avendale	les	dans les	Quartiers du Capitaine d'Avendale	les	dans les
_78E50E7CC4FD059B	tr_avendale_foreman_quarter	Contremaître d'Avendale		dans les	Quartiers du Contremaître d'Avendale	les	dans les
_97745AEFCD96C193	tr_avendale_messenger_quarter	Quartiers du Messager d'Avendale	les	dans les	Quartiers du Messager d'Avendale	les	dans les
_FB0E659567AF0C24	tr_avendale_sage_quarter	Quartiers du Sage d'Avendale	les	dans les	Quartiers du Sage d'Avendale	les	dans les
_63F9CBD0FE13C5F2	tr_avendale_guard_chief_quarter	Quartiers du Chef des Gardes d'Avendale	les	dans les	Quartiers du Chef des Gardes d'Avendale	les	dans les
_57A4FAF98C86098B	tr_avendale_intendant_quarter	Quartiers de l'Intendant d'Avendale	les	dans les	Quartiers de l'Intendant d'Avendale	les	dans les
_58251EE102B9568E	tr_crystabell_sergent_quarter	Quartiers du Sergent de Crystabell	les	dans les	Quartiers du Sergent de Crystabell	les	dans les
_D972CAF3D5D86688	tr_crystabell_foreman_quarter	Contremaître de Crystabell		dans les	Quartiers du Contremaître de Crystabell	les	dans les
_69E9EEFED307E200	tr_crystabell_messenger_quarter	Quartiers du Messager de Crystabell	les	dans les	Quartiers du Messager de Crystabell	les	dans les
_0671E168C3F201EC	tr_crystabell_sage_quarter	Quartiers du Sage de Crystabell	les	dans les	Quartiers du Sage de Crystabell	les	dans les
_A7C9D64A291C07C5	tr_crystabell_guard_chief_quarter	Quartiers du Chef des Gardes de Crystabell	les	dans les	Quartiers du Chef des Gardes de Crystabell	les	dans les
_2959DAF99377CEFB	tr_crystabell_intendant_quarter	Quartiers de l'Intendant de Crystabell	les	dans les	Quartiers de l'Intendant de Crystabell	les	dans les
_ED2748C72CF6E4C0	zo_zora_mairie_ss	Salle Municipale	la	dans la	Salles Municipales	les	dans la
_72572111A2B7D8B6	zo_zora_mairie_mainroom	Salle Municipale	la	dans la	Salles Municipales	les	dans la
_84BF1DE6480C5928	fy_fortress_rdc	Rdc de la Forteresse	le	au	Rdc de la Forteresse	les	aux
_6D4019DD10BB144B	fy_fortress_1st	1er Etage de la Forteresse	le	au	1er Etages de la Forteresse	les	aux
_E2A697A5283587B1	hoi_cho_stable	Etables d'Hoi Cho	les	dans les	Etables d'Hoi Cho	les	dans les
_20866FACA6F56BB4	jen_lai_stable	Etables de Jen Lai	les	dans les	Etables de Jen Lai	les	dans les
_E2F67FAFA78587B1	min_cho_stable	Etables de Min Cho	les	dans les	Etables de Min Cho	les	dans les
_E1D7F4AD9FB58880	pyr_stable1	Etables Nord de Pyr	les	dans les	Etables Nord de Pyr	les	dans les
_E1E700ADE0B58880	pyr_stable2	Etables Sud de Pyr	les	dans les	Etables Sud de Pyr	les	dans les
_10D8DCAD633500A7	pyr_stable3	Etables Est de Pyr	les	dans les	Etables Ouest de Pyr	les	dans les
_27C85FA7268B1082	natae_stable	Etables de Natae	les	dans les	Etables de Natae	les	dans les
_27E85F9D26CB106E	davae_stable	Etables de Davae	les	dans les	Etables de Davae	les	dans les
_5BC978AD69880081	avalae_stable	Etables d'Avalae	les	dans les	Etables d'Avalae	les	dans les
_1CEA78C7E7D8848F	thesos_stable	Etables de Thesos	les	dans les	Etables de Thesos	les	dans les
_AAA8BFA62C4BD077	dyron_stable	Etables de Dyron	les	dans les	Etables de Dyron	les	dans les
_CB1ED8FB645A1C92	fairhaven_stable	Etables de Fairhaven	les	dans les	Etables de Fairhaven	les	dans les
_B5CFF512673949F8	windermeer_stable	Etables de Windermeer	les	dans les	Etables de Windermeer	les	dans les
_A499A1F1CEA97C93	avendale_stable	Etables d'Avendale	les	dans les	Etables d'Avendale	les	dans les
_3BB0CD05A4784116	crystabell_stable	Etables de Crystabell	les	dans les	Etables de Crystabell	les	dans les
_A3D908AC6D6A6495	place_pyr_p_forge	Forge	la	à la	Forges	les	aux
_AF2D0919C1576A05	r_01_06_forage_place_1	Gisement Divin	le	au	Gisements Divins	les	aux
_AAA9B7061540F1D4	r_05_36_mission_place_hunting_1	Point de Chasse aux Ragus	le	au	Points de Chasse aux Ragus	les	aux
_8EB43958F24FD851	place_r_08_03_espionnage	Point d'Observation	le	au	Points d'Observation	les	aux
_C78F426D3D0F1C2A	continent_fyros_islands	Terres Anciennes	les	dans les			
_C343A9685F37CC90	region_fyros_island1pvp 3	Ilôt fyros 1 (pvp)	l'\d	dans l'			
_20188FF2F929407C	region_fyros_island2	Ilôt fyros 2	l'\d	dans l'			
_24BE643467D8C8C6	region_fyros_island3	Dunes d'Aelius	les	dans les			
_8FDA400352CEC92B	r_11_10_kitin_hunting_1	Premier Terrain de Chasse	le	sur le	Premiers Terrains de Chasse	les	sur les
_3ED36A63D73EA16C	r_11_10_kitin_hunting_2	Second Terrain de Chasse	le	sur le	Seconds Terrains de Chasse	les	sur les
_50D58839A2EE9278	r_08_04_kitin_boss_1	Défi	le	au	Défis	les	aux
_65CACC23504263D7	r_05_34_place_lake_1	Les abords du lac.					
_16B10294F1118B4F	place_arrival_from_sources	Si vous voyez ce texte, c'est un bug : place_arrival_from_sources.					
_E6013EFFB4FEB861	place_arrival_from_zorai	Si vous voyez ce texte, c'est un bug : place_arrival_from_zoraï.					
_20303EFF361FE055	place_arrival_from_matis	Si vous voyez ce texte, c'est un bug : place_arrival_from_matis.					
_DACE98C5E36C7230	place_arrival_from_route_gouffre	Si vous voyez ce texte, c'est un bug : place_arrival_from_route_gouffre.					
_68FB04BEDC8A4CC3	oasis_rdc	Dyron	le	à	Dyron	le	à
_DADA0C766985AFA5	oasis_1st	Taverne de l'Oasis	la	à la	Tavernes de l'Oasis	les	aux
_DBA1B2879853B535	war_school_rdc	Rez-de-Chaussée de l'Ecole Militaire	le	au	Rez-de-Chaussée de l'Ecole Militaire	les	aux
_235BE50B449EE81E	war_school_ss	Sous-Sol de l'Ecole Militaire	le	au	Sous-Sols de l'Ecole Militaire	les	aux
_94352638B17CB560	sherif_armory_rdc	Rez-de-Chaussée de l'Armurerie	le	au	Rez-de-Chaussée de l'Armurerie	les	aux
_85303230FE1225CE	sherif_armory_1st	Etage de de l'Armurerie	l'\d	à l'	Etages de de l'Armurerie	les	aux
_97B394C0997974A0	sherif_rdc	Place du Corps de Garde	la	sur la	Places du Corps de Garde	les	sur les
_9902D8CF497984A0	sherif_1st	Etage du Corps de Garde	l'\d	à l'	Etages du Corps de Garde	les	aux
_C68FF216063FADD6	zo_hoicho_sergent_quarter	Quartiers du Sergent Hoï-Cho	les	dans les	Quartiers du Sergent Hoï-Cho	les	dans les
_2A289CA228F9A0A7	region_matis_island						
_64C03EFF367FF06B	place_arrival_from_fyros	Si vous voyez ce texte, c'est un bug : place_arrival_from_fyros.					
_0F4F819946B886B3	place_arrival_from_tryker	Si vous voyez ce texte, c'est un bug : place_arrival_from_tryker.					
_5D803EFFB38EC048	place_arrival_from_bagne	Si vous voyez ce texte, c'est un bug : place_arrival_from_bagne.					
_F598ACE61E4941CB	place_r_07_13_boss_kill	Mercenaires	les	aux	Mercenaires	les	aux
_7735415374A70966	place_r_01_10_escort	Point de Rendez-Vous	le	au	Points de Rendez-Vous	les	aux
_59D5046521FB70DA	place_arena_warning	Si vous voyez ce texte, c'est un bug : place_arena_warning					
_CC714C9FEBEF2433	r_01_06_hill_light	Si vous voyez ce texte, c'est un bug : r_01_06_hill_light.					
_AC2EEFFFCD1C6926	r_05_36_mission_place_hunting_2	Si vous voyez ce texte, c'est un bug : r_05_36_mission_place_hunting_2.					
_AC2EEFFFCD2C6927	r_05_36_mission_place_hunting_3	Si vous voyez ce texte, c'est un bug : r_05_36_mission_place_hunting_3.					
_0144BC1A72366C6C	r_09_10_mission_forage_1	Récolter de la Sciure			Récolter de la Sciure		
_6543E020AE366C07	r_09_10_mission_forage_2	Récolter de la Cire			Récolter de la Cire		
_65EE17B7F2CAA4FD	r_09_10_mission_forage_3	Récolter du Bois			Récolter du Bois		
_794C1D8BEBD85488	r_08_16_mission_place_2	Première Embuscade	la	dans la	Premières Embuscades	les	dans les
_399DE9213CD418F4	r_08_16_mission_place_4	Seconde Embuscade	la	dans la	Secondes Embuscades	les	dans les
_FEF3F18880D42C69	r_08_16_mission_place_5	Le Chef vous recherche			Les Chefs vous recherchent		
_DEC9CC99E7779F78	ava_bar_ext1	Avalae	l'\d	à	Avalae	l'\d	à
_D787078F0F8B4067	ava_bar_int2	Bar d'Avalae	le	dans le	Bars d'Avalae	les	dans les
_5636A84F67199C69	ava_bar_int_2	Bar d'Avalae	le	dans le	Bars d'Avalae	les	dans les
_1D4B8C8D68BAA437	dav_bar_ext2	Davae	le	à	Davae	le	à
_4B1758950F8B6867	dav_bar_int2	Bar de Davae	le	dans le	Bars de Davae	les	dans les
_9D2BB497E89ACC41	nat_bar_ext2	Natae	le	à	Natae	le	à
_D3FA885C679A9C41	nat_bar_int_2	Bar de Natae	le	dans le	Bars de Natae	les	dans les
_CDD758A90F8B6067	nat_bar_int2	Bar de Natae	le	dans le	Bars de Natae	les	dans les
_A5677CB95F570BBC	serre2	Yrkanis	l'\d	à	Yrkanis	l'\d	à
_A5577CB91F5707BC	serre1	Yrkanis	l'\d	à	Yrkanis	l'\d	à
_11D894BB6B18DEBA	yrk_serre_ncp2	Serre d'Yrkanis	la	dans la	Serres d'Yrkanis	les	dans les
_55D894BB6B18DAAD	yrk_serre_npc1	Serre d'Yrkanis	la	dans la	Serres d'Yrkanis	les	dans les
_E7EAF4B9A48A14B3	yrk_bar_ext	Yrkanis	l'\d	à	Yrkanis	l'\d	à
_99B903B9D54A188E	yrk_bar_int1	Bar d'Yrkanis	le	dans le	Bars d'Yrkanis	les	dans les
_A759546346C8BBCA	mairie_rdc	Rez-de-Chaussée	le	au	Rez-de-Chaussée	les	aux
_C45A9DE5178C1321	yrkanis mairie ss	Sous-Sol de la Mairie	le	au	Sous-Sols de la Mairie	les	aux
_61403EFF36E0205D	place_arrival_from_nexus	Si vous voyez ce texte, c'est un bug : place_arrival_from_nexus.					
_E3A13EFFB3CFFC57	place_arrival_from_terre	Si vous voyez ce texte, c'est un bug : place_arrival_from_terre.					
_C8E11A63023D3424	continent_tryker_island	Terres Anciennes	les	dans les			
_782750B66DD50B84	region_tryker_island1	Ilôt tryker 1		dans le			
_783750B66DD50B85	region_tryker_island2	Ilôt tryker 2		dans le			
_784750B66DD50B86	region_tryker_island3	Ilôt tryker 3		dans le			
_9FDAC1DE6DF71481	region_tryker_island4	Lac D'Olkern	le	dans le			
_786750B66DD50B88	region_tryker_island5	Ilôt tryker 5		dans le			
_06C2A8376442D645	r_01_28_mission_tp_1a	Grotte du Vortex vers Chute de la Rosée	la	dans la	Grottes du Vortex vers Chute de la Rosée	les	dans les
_5D3124100950F084	r_01_28_mission_tp_2a	Passage vers Chute de la Rosée	le	dans le	Passages vers Chute de la Rosée	les	dans les
_1EA438315D638A9E	r_05_33_creek_1	Crique aux Cloppers	la	dans la	Criques aux Cloppers	les	dans les
_F27CBD6F00A82016	r_01_27_place_libertylake	Plage dangereuse	la	sur la			
_0F1086393F8B083C	r_01_27_place_libertylake_2	Plage aux cloppers	la	sur la			
_53F9A97830AA1FE7	r_12_04	Si vous voyez ce texte, c'est un bug : r_12_04					
_D8EE237CA3C73181	r_01_28_mission_tp_1	Grotte du Vortex vers Vents du Songe	la	dans la	Grottes du Vortex vers Vents du Songe	les	dans les
_321059AE9A1F0970	r_01_28_mission_tp_2	Passage vers Vents du Songe	le	dans le	Passages vers Vents du Songe	les	dans les
_2C7D7F0D60A5B869	continent_zorai_island	Ilôts zoraï	les	dans les			
_DB798FE7FE88087C	region_zorai_island1	Ilôt zoraï 1					
_1B798FE8FE88087C	region_zorai_island2	Ilôt zoraï 2					
_5B798FE9FE88087C	region_zorai_island3	Ilôt zoraï 3					
_9C798FEAFE88087C	region_zorai_island4	Ilôt zoraï 4					
_FBA877B09500939C	r_06_12_forage_1	Source de Résine	la	à la	Sources de Résine	les	aux
_772E4C85FE065074	r_06_12_forage_2	Source de Fibre Putréfiée	la	à la	Sources de Fibre Putréfiée	les	aux
_8926187ED6A4F65B	r_06_12_hunting_1	Chasse	la	à la	Chasses	les	aux
_DAE5ACAB55DD2399	r_10_10_goo_hunting	Zone Infectée	la	dans la	Zones Infectées	les	dans les
_7FE78D2E9558B3A2	zora_mairie_ss	Sous-Sol de la Mairie	le	au	Sous-Sols de la Mairie	les	dans les
_651AB4C7EC37448B	zora_mairie_mainroom	Mairie	la	à la	Mairies	les	aux
_F28C868C7F5ABFC0	r_07_04_place_adept_spawn	Place du Rituel aux Kamis	la	sur la	Places du Rituel aux Kamis	les	sur les
_CFE5AAFE0E263A60	place_zora_puits_aux_offrandes	Puits aux Offrandes	le	dans le	Puits aux Offrandes	les	dans les
_6CE9E88E6105DCA9	gmisland	Ile de l'Atrium	l'\d	sur l'	Iles de l'Atrium	les	sur les
_EA39D49BE04753AE	gmisland_stable	Etables de l'Atrium	les	dans les	Etables de l'Atrium	les	dans les
_69670C5ADDE9CCB8	gmcampfire	Campement de l'Atrium	le	au	Campements de l'Atrium	les	aux
_EFD6BCAEA0A863B1	gmarena	Arène de l'Atrium	l'\d	dans l'	Arènes de l'Atrium	les	dans les
_CDA66BB129164B9B	r_06_13_kitin	Zone d'Exploration	la	dans la	Zones d'Exploration	les	dans les
_E589639EDA4288B3	debug_place_visit	place de test 1					
_6C857FCF85DB7CA3	debug_place_visit2	place de test 2					
_46DF20FF673994DF	debug_place_teleport	place de teleport					
_F48DF7D5800A5CC9	r_05_15_repere_bandits	Repère des bandits	le	dans le	Repère des bandits	les	dans les
_F50B113966162410	r_03_38_village_shadowrunners	Campement	le	dans le			
_33DA74E9E7B74760	place_r_05_41_foreuses	Lieu de forage	le	dans le			
_CC24A4B02636DE04	place_r_09_09_arrivee_bagne	Zone d'arrivée du Bagne	la	dans la			
_C8E5A6975D642900	welcomer_natae_guardchief	Chef de la Garde de Natae	le	dans le			
_42BFED62CB5D99C2	welcomer_natae_intendant	Intendant de Natae	le	dans le			
_5C34809BD9B7B892	welcomer_natae_sage	Sage de Natae	le	dans le			
_C2BFC5624B5D71C2	welcomer_davae_intendant	Intendant de Davae	l'\d	dans l'			
_5A34589BD9B7C092	welcomer_davae_sage	Sage de Davae	le	dans le			
_48E57E97DD640100	welcomer_davae_guardchief	Chef de la Garde de Davae	le	dans le			
_579522D7DAB182EB	welcomer_avalae_guardchief	Chef de la Garde d'Avalae	le	dans le			
_D91530CE24E844A4	welcomer_avalae_sage	Sage d'Avalae	le	dans le			
_BFB24E8DBE6F89D5	welcomer_avalae_intendant	Intendant d'Avalae	l'\d	dans l'			
_FEABB5156969D8D2	welcomer_avendale	Officiels d'Avendale	le	dans le			
_3B2F0A60303F3DBE	welcomer_windermeer	Officiels de Windermeer	le	dans le			
_C110E2536D7E35DC	welcomer_crystabell	Officiels de Crystabell	le	dans le			
_F2F241D9DB2EFD92	welcomer_jenlai_guardchief	Chef de la Garde de Jen Lai	le	dans le			
_5A0F6D8FBFEC047C	welcomer_jenlai_intendant	Intendant de Jen Lai	l'\d	dans l'			
_D47ED9B5D4485478	welcomer_jenlai_sage	Sage de Jen Lai	le	dans le			
_1CBF798FC07C2079	welcomer_mincho_intendant	Intendant de Min Cho	l'\d	dans l'			
_B4A24DD9DCBE198F	welcomer_mincho_guardchief	Chef de la Garde de Min Cho	le	dans le			
_D41E01ACD4A88072	welcomer_mincho_sage	Sage de Min Cho	le	dans le			
_DB1F658A412C2079	welcomer_hoicho_intendant	Intendant de Hoi Cho	l'\d	dans l'			
