title_id	name	women_name
gn_tei_bandit_guards_nuker	Complice de la Furie	Complice de la Furie
gn_tei_bandit_guards_range	Complice de la Furie	Complice de la Furie
gn_zkod_bandit_boss_zorai	Pei-Ziao le Délétère	
gn_zkod_bandit_guards_healer	Disciple du Délétère	Disciple du Délétère
gn_zkod_bandit_guards_melee	Disciple du Délétère	Disciple du Délétère
gn_zkod_bandit_guards_mezzer	Disciple du Délétère	Disciple du Délétère
gn_zkod_bandit_guards_nuker	Disciple du Délétère	Disciple du Délétère
fct_h_tattooer	(Tatoueur pour Homin)	
fct_h_hairdresser	(Coiffeur pour Homin)	
fct_f_hairdresser	(Coiffeur pour Homine)	
fct_f_tattooer	(Tatoueur pour Homine)	
gn_kami_adept	Adepte des Kamis	
gn_kami_guardian	kami Gardien	
tribe_chief	Chef de tribu	
gn_fairhaven_kami_master	Maître Kami de Fairhaven	
gn_guard_company_caster	Garde	
gn_guard_company_footman	Garde	
gn_guard_company_sergent	Garde	
gn_pyr_karavan_officer	Officier Karavan	
gn_r_07_13_boss	Chef Mercenaire	
gn_r_07_13_guard	Mercenaire de la Karavan	
gn_tryker_kami_master	Maître Kami du Cercle Enchanté	
gn_fyros_war_master_event	Maître de Guerre Fyros	
gn_fyros_supply_master_event	Maître des Ressources Fyros	
gn_fyros_craftsman_master_event	Maître Artisan Fyros	
gn_fyros_armoury_master_event	Maître de l'Armurerie Fyros	
gn_fyros_treasury_officer_event	Officier du Trésor Fyros	
gn_matis_war_master_event	Maître de Guerre Matis	
gn_matis_supply_master_event	Maître des Ressources Matis	
gn_matis_craftsman_master_event	Maître Artisan Matis	
gn_matis_armoury_master_event	Maître de l'Armurerie Matis	
gn_matis_treasury_officer_event	Officier du Trésor Matis	
gn_tryker_war_master_event	Maître de Guerre Tryker	
gn_tryker_supply_master_event	Maître des Ressources Tryker	
gn_tryker_craftsman_master_event	Maître Artisan Tryker	
gn_tryker_armoury_master_event	Maître de l'Armurerie Tryker	
gn_tryker_treasury_officer_event	Officier du Trésor Tryker	
gn_zorai_war_master_event	Maître de Guerre Zoraï	
gn_zorai_supply_master_event	Maître des Ressources Zoraï	
gn_zorai_craftsman_master_event	Maître Artisan Zoraï	
gn_zorai_armoury_master_event	Maître de l'Armurerie Zoraï	
gn_zorai_treasury_officer_event	Officier du Trésor Zoraï	
gn_femme_gibbai	Femme Gibbaï	
gn_guerisseuse_gibbai	Guérisseur Gibbaï	
gn_gibbai_welcomer	Vieux Gibbaï	
gn_zora_kami_master	Maître Kami de Zora	
gn_matis_kami_master	Maître Kami du Cercle Kamic	
gn_prime_roots_kami_master	Maître Kami du Point du Milieu	
gn_tribe_sacred_sap_tribe_lieutenant	Chef de guerre	
gn_fyros_karavan_officer	Officier Karavan des Dunes de l'Exil	
gn_matis_karavan_officer	Officier Karavan du Marais Supérieur	
gn_nexus_karavan_officer	Officier Karavan du Nexus	
gn_tryker_karavan_officer	Officier Karavan de la Source	
gn_zora_karavan_officer	Officier Karavan de Zora	
gn_zorai_karavan_officer	Officier Karavan du Bosquet de l'Ombre	
gn_Goo_Spot	Point de Goo	
gn_Tower	Tour	
gn_kuilde_guard	Garde Maître	
gn_tribe_company_of_the_eternal_tree_tribe_chief	Mac'Rippsey Lynle	
gn_tribe_cutes_guards	Garde d'Elite	
gn_fyros_kami_master	Maître Kami des Sources de Thesos	
gn_kami_altar_bountybeaches	Autel Kami des Plages d'Abondance	
gn_kami_altar_citiesofintuition_hoi_cho	Autel Kami d'Hoi Cho	
gn_kami_altar_citiesofintuition_jen_lai	Autel Kami de Jen Lai	
gn_kami_altar_citiesofintuition_min_cho	Autel Kami de Min Cho	
gn_kami_altar_citiesofintuition_zora	Autel Kami de Zora	
gn_kami_altar_dunesofexil_dyron	Autel Kami des Dunes de l'Exil	
gn_kami_altar_enchantedisle	Autel Kami de l'Ile Enchantée	
gn_kami_altar_fleetinggarden	Autel Kami du Jardin Fugace	
gn_kami_altar_forbidden_depths	Autel Kami des Profondeurs Interdites	
gn_kami_altar_frahartowers	Autel Kami des Tours de Frahars	
gn_kami_altar_groveofconfusion	Autel Kami du Bosquet de la Confusion	
gn_kami_altar_groveofumbra	Autel Kami du Bosquet de l'Ombre	
gn_kami_altar_havenofpurity	Autel Kami du Havre de Pureté	
gn_kami_altar_hereticshovel	Autel Kami de la Masure de l'Hérétique	
gn_kami_altar_hiddensource	Autel Kami de la Source Cachée	
gn_kami_altar_imperialdunes_pyr	Autel Kami des Dunes Impériales	
gn_kami_altar_knollofdissent	Autel Kami du Tertre de la Dissidence	
gn_kami_altar_knotofdementia	Autel Kami du Noeud de la Démence	
gn_kami_altar_lagoonsofloria	Autel Kami des Lagons de Loria	
gn_kami_altar_libertylake_fairhaven	Autel Kami de Fairhaven	
gn_kami_altar_maidengrove	Autel Kami du Bosquet Vierge	
gn_kami_altar_majesticgarden_yrkanis	Autel Kami des Jardins Majestueux	
gn_kami_altar_nexus_terre	Autel Kami du Nexus	
gn_kami_altar_oflovaksoasis	Autel Kami de l'Oasis d'Oflovak	
gn_kami_altar_outlawcanyon	Autel Kami du Canyon Interdit	
gn_kami_altar_restingwater	Autel Kami de l'Eau du Repos	
gn_kami_altar_sawdustmines	Autel Kami des Mines de Sciures	
gn_kami_altar_the_abyss_of_ichor	Autel Kami du Gouffre d'Ichor	
gn_kami_altar_the_elusive_forest	Autel Kami de la Forêt Insaisissable	
gn_kami_altar_the_land_of_continuity	Autel Kami de la Terre de la Continuité	
gn_kami_altar_the_sunken_city	Autel Kami de la Cité Engloutie	
gn_kami_altar_the_trench_of_trials_zorai	Autel Kami de la Fosse aux Epreuves	
gn_kami_altar_the_under_spring_fyros	Autel Kami des Sources Interdites	
gn_kami_altar_the_windy_gate	Autel Kami de la Porte des Vents	
gn_kami_altar_thesavagedunes_thesos	Autel Kami des Dunes Sauvages	
gn_kami_altar_thescorchedcorridor	Autel Kami du Couloir Brûlé	
gn_kami_altar_thevoid	Autel Kami du Vide	
gn_kami_altar_windsofmuse	Autel Kami des Vents du Songe	
gn_kami_altar_upperbog	Autel Kami du Marais Supérieur	
gn_kami_altar_dewdrops	Autel Kami des Chutes de la Rosée	
gn_kami_altar_thefount	Autel Kami de la Source	
gn_kami_altar_gate_of_obscurity	Autel Kami de la Porte de l'Obscurité	
gn_karavan_altar_bountybeaches	Autel Karavan des Plages d'Abondance	
gn_karavan_altar_citiesofintuition_zora	Autel Karavan de Zora	
gn_karavan_altar_dewdrops	Autel Karavan des Chutes de la Rosée	
gn_karavan_altar_dunesofexil_dyron	Autel Karavan des Dunes de l'Exil	
gn_karavan_altar_enchantedisle	Autel Karavan de l'Ile Enchantée	
gn_karavan_altar_fleetinggarden	Autel Karavan du Jardin Fugace	
gn_karavan_altar_forbidden_depths	Autel Karavan des Profondeurs Interdites	
gn_karavan_altar_frahartowers	Autel Karavan des Tours de Frahars	
gn_karavan_altar_gate_of_obscurity	Autel Karavan de la Porte de l'Obscurité	
gn_karavan_altar_groveofconfusion	Autel Karavan du Bosquet de la Confusion	
gn_karavan_altar_groveofumbra	Autel Karavan du Bosquet de l'Ombre	
gn_karavan_altar_hereticshovel	Autel Karavan de la Masure de l'Hérétique	
gn_karavan_altar_hiddensource	Autel Karavan de la Source Cachée	
gn_karavan_altar_imperialdunes_pyr	Autel Karavan des Dunes Impériales	
gn_karavan_altar_knollofdissent	Autel Karavan du Tertre de la Dissidence	
gn_karavan_altar_knotofdementia	Autel Karavan du Noeud de la Démence	
gn_karavan_altar_lagoonsofloria	Autel Karavan des Lagons de Loria	
gn_karavan_altar_libertylake_avendale	Autel Karavan d'Avendale	
gn_karavan_altar_libertylake_crystabell	Autel Karavan de Crystabell	
gn_karavan_altar_libertylake_fairhaven	Autel Karavan de Fairhaven	
gn_karavan_altar_libertylake_windermeer	Autel Karavan de Windermeer	
gn_karavan_altar_majesticgarden_avalae	Autel Karavan d'Avalae	
gn_karavan_altar_majesticgarden_davae	Autel Karavan de Davae	
gn_karavan_altar_majesticgarden_natae	Autel Karavan de Natae	
gn_karavan_altar_majesticgarden_yrkanis	Autel Karavan d'Yrkanis	
gn_karavan_altar_nexus_terre	Autel Karavan du Nexus	
gn_karavan_altar_outlawcanyon	Autel Karavan du Canyon Interdit	
gn_karavan_altar_restingwater	Autel Karavan de l'Eau du Repos	
gn_karavan_altar_sawdustmines	Autel Karavan des Mines de Sciure	
gn_karavan_altar_the_abyss_of_ichor_matis	Autel Karavan du Gouffre d'Ichor	
gn_karavan_altar_the_elusive_forest	Autel Karavan de la Forêt Insaisissable	
gn_karavan_altar_the_land_of_continuity	Autel Karavan de la Terre de la Continuité	
gn_karavan_altar_the_trench_of_trials_zorai	Autel Karavan de la Fosse aux Epreuves	
gn_karavan_altar_the_under_spring_fyros	Autel Karavan des Sources Interdites	
gn_karavan_altar_the_windy_gate	Autel Karavan de la Porte des Vents	
gn_karavan_altar_thefount	Autel Karavan de la Source	
gn_karavan_altar_thesavagedunes_thesos	Autel Karavan des Dunes Sauvages	
gn_karavan_altar_thescorchedcorridor	Autel Karavan du Couloir Brûlé	
gn_karavan_altar_thevoid	Autel Karavan du Vide	
gn_karavan_altar_upperbog	Autel Karavan du Marais Supérieur	
gn_karavan_altar_windsofmuse	Autel Karavan des Vents du Songe	
gn_karavan_altar_maidengrove	Autel Karavan du Bosquet Vierge	
gn_karavan_altar_havenofpurity	Autel Karavan du Havre de Pureté	
gn_karavan_altar_oflovaksoasis	Autel Karavan de l'Oasis d'Oflovak	
gn_karavan_altar_the_sunken_city	Autel Karavan de la Cité Engloutie	
gn_karavan_altar_oflovakoasis	Autel Karavan de l'Oasis d'Oflovak	
gn_fyros_general_event	Général Fyros	
gn_matis_general_event	Général Matis	
gn_tryker_general_event	Général Tryker	
gn_zorai_general_event	Général Zoraï	
gn_fyros_officer_event	Officier Impérial Fyros	
gn_matis_officer_event	Officier Royal Matis	
gn_tryker_officer_event	Officier Fédéral Tryker	
gn_zorai_officer_event	Officier Dynastique Zoraï	
gn_matis_royal_guard_event	Garde Royal Matis	
gn_matis_royal_soldier_event	Soldat Royal Matis	
gn_fyros_imperial_guard_event	Garde Impérial Fyros	
gn_fyros_imperial_soldier_event	Soldat Impérial Fyros	
gn_zorai_dynastic_guard_event	Garde Dynastique Zoraï	
gn_zorai_dynastic_soldier_event	Soldat Dynastique Zoraï	
gn_tryker_federal_guard_event	Garde Fédéral Tryker	
gn_tryker_federal_soldier_event	Soldat Fédéral Tryker	
gn_karavan_commander_event	Commandant Karavan	
gn_karavan_officer_event	Lieutenant Karavan	
gn_karavan_ally_event	Allié de la Karavan	
gn_karavan_commando_event	Commando Karavan	
gn_karavan_ship_event	Vaisseau Karavan	
gn_kami_warlord_event	Seigneur de Guerre Kami	
gn_kami_keeper_event	Gardien des Terres Kami	
gn_kami_ally_event	Allié des Kamis	
gn_kami_fighter_event	Guerrier Kami	
gn_kitin_commander_event	Chef d'Essaim Kitin	
gn_kitin_leader_event	Chef Kitin	
gn_kitin_protector_event	Protecteur Kitin	
gn_kitin_guard_event	Garde Kitin	
gn_kitin_raider_event	Agresseur Kitin	
gn_kitin_patrol_event	Patrouille Kitin	
gn_infected_frahar_high_chief_event	Chef de Horde Frahar Infecté	
gn_infected_gibbai_high_chief_event	Chef de Horde Gibbaï Infecté	
gn_infected_cute_high_chief_event	Chef de Horde Cute Infecté	
gn_infected_frahar_hero_event	Chef Frahar Infecté	
gn_infected_gibbai_hero_event	Chef Gibbaï Infecté	
gn_infected_cute_hero_event	Chef Cute Infecté	
gn_infected_frahar_defender_event	Protecteur Frahar Infecté	
gn_infected_gibbai_defender_event	Protecteur Gibbaï Infecté	
gn_infected_cute_defender_event	Protecteur Cute Infecté	
gn_infected_frahar_guard_leader_event	Chef des Gardes Frahar Infecté	
gn_infected_gibbai_guard_leader_event	Chef des Gardes Gibbaï Infecté	
gn_infected_cute_guard_leader_event	Chef des Gardes Cute Infecté	
gn_infected_frahar_guard_event	Garde Frahar Infecté	
gn_infected_gibbai_guard_event	Garde Gibbaï Infecté	
gn_infected_cute_guard_event	Garde Cute Infecté	
gn_infected_frahar_raid_leader_event	Chef des Agresseurs Frahar Infecté	
gn_infected_gibbai_raid_leader_event	Chef des Agresseurs Gibbaï Infecté	
gn_infected_cute_raid_leader_event	Chef des Agresseurs Cute Infecté	
gn_infected_frahar_raider_event	Agresseur Frahar Infecté	
gn_infected_gibbai_raider_event	Agresseur Gibbaï Infecté	
gn_infected_cute_raider_event	Agresseur Cute Infecté	
gn_infected_frahar_hunt_leader_event	Chef de Patrouille Frahar Infecté	
gn_infected_gibbai_hunt_leader_event	Chef de Patrouille Gibbaï Infecté	
gn_infected_cute_hunt_leader_event	Chef de Patrouille Cute Infecté	
gn_infected_frahar_patrol_event	Patrouille Frahar Infectée	
gn_infected_gibbai_patrol_event	Patrouille Gibbaï Infectée	
gn_infected_cute_patrol_event	Patrouille Cute Infectée	
gn_frahar_high_chief_event	Grand Chef Frahar	
gn_gibbai_high_chief_event	Grand Chef Gibbaï	
gn_cute_high_chief_event	Grand Chef Cute	
gn_frahar_hero_event	Héros Frahar	
gn_gibbai_hero_event	Héros Gibbaï	
gn_cute_hero_event	Héros Cute	
gn_frahar_defender_event	Défenseur Frahar	
gn_gibbai_defender_event	Défenseur Gibbaï	
gn_cute_defender_event	Défenseur Cute	
gn_frahar_shaman_event	Chaman Frahar	
gn_gibbai_shaman_event	Chaman Gibbaï	
gn_cute_shaman_event	Chaman Cute	
gn_frahar_guard_leader_event	Chef des Gardes Frahar	
gn_gibbai_guard_leader_event	Chef des Gardes Gibbaï	
gn_cute_guard_leader_event	Chef des Gardes Cute	
gn_frahar_guard_event	Garde Frahar	
gn_gibbai_guard_event	Garde Gibbaï	
gn_cute_guard_event	Garde Cute	
gn_frahar_witch_doctor_event	Guérisseur Frahar	
gn_gibbai_witch_doctor_event	Guérisseur Gibbaï	
gn_cute_witch_doctor_event	Guérisseur Cute	
gn_frahar_hunt_leader_event	Chef de Patrouille Frahar	
gn_gibbai_hunt_leader_event	Chef de Patrouille Gibbaï	
gn_cute_hunt_leader_event	Chef de Patrouille Cute	
gn_frahar_patrol_event	Patrouille Frahar	
gn_gibbai_patrol_event	Patrouille Gibbaï	
gn_cute_patrol_event	Patrouille Cute	
gn_frahar_raid_leader_event	Chef de Raid Frahar	
gn_gibbai_raid_leader_event	Chef de Raid Gibbaï	
gn_cute_raid_leader_event	Chef de Raid Cute	
gn_frahar_raider_event	Assaillant Frahar	
gn_gibbai_raider_event	Assaillant Gibbaï	
gn_cute_raider_event	Assaillant Cute	
gn_frahar_shaman_raider_event	Assaillant Chaman Frahar	
gn_gibbai_shaman_raider_event	Assaillant Chaman Gibbaï	
gn_cute_shaman_raider_event	Assaillant Chaman Cute	
gn_cuthroat_high_chief_event	Grand Chef Egorgeur	
gn_cuthroat_hero_event	Héros Egorgeur	
gn_bandit_leader_event	Chef de Patrouille Egorgeur	
gn_cuthroat_patrol_event	Patrouille des Egorgeurs	
gn_cuthroat_raid_leader_event	Chef de Raid Egorgeur	
gn_cuthroat_raider_event	Assaillant Egorgeur	
gn_cuthroat_defender_event	Défenseur Egorgeur	
gn_cuthroat_guard_leader_event	Chef des Gardes Egorgeur	
gn_cuthroat_guard_event	Garde Egorgeur	
gn_goo_warder_yelk_event	Yelk Gardien de la Goo	
gn_goo_warder_slaveni_event	Slaveni Gardien de la Goo	
gn_goo_warder_stinga_event	Stinga Gardienne de la Goo	
gn_goo_warder_varinx_event	Varinx Gardien de la Goo	
gn_goo_warder_torbak_event	Torbak Gardien de la Goo	
gn_fyros_herald_event	Héraut Fyros	
gn_matis_herald_event	Héraut Matis	
gn_tryker_herald_event	Héraut Tryker	
gn_zorai_herald_event	Héraut Zoraï	
gn_kami_herald_event	Envoyé des Kamis	
gn_karavan_herald_event	Envoyé Karavan	
gn_fyros_representative_event	Représentant Fyros	
gn_matis_representative_event	Représentant Matis	
gn_tryker_representative_event	Représentant Tryker	
gn_zorai_representative_event	Représentant Zoraï	
gn_kami_representative_event	Représentant des Kamis	
gn_karavan_representative_event	Emissaire Karavan	
gn_fyros_recruiting_officer_event	Officier Recruteur Fyros	
gn_matis_recruiting_officer_event	Officier Recruteur Matis	
gn_tryker_recruiting_officer_event	Officier Recruteur Tryker	
gn_zorai_recruiting_officer_event	Officier Recruteur Zoraï	
gn_kami_recruiting_officer_event	Kami High Servant	
gn_karavan_recruiting_officer_event	Officier Recruteur Karavan	
gn_fyros_scout_event	Traqueur Fyros	
gn_matis_scout_event	Traqueur Matis	
gn_tryker_scout_event	Traqueur Tryker	
gn_zorai_scout_event	Traqueur Zoraï	
gn_kami_scout_event	Fureteur Kami	
gn_karavan_scout_event	Eclaireur Karavan	
gn_fyros_diplomat_event	Diplomate Fyros	
gn_matis_diplomat_event	Diplomate Matis	
gn_tryker_diplomat_event	Diplomate Tryker	
gn_zorai_diplomat_event	Diplomate Zoraï	
gn_fyros_citizen_event	Citoyen Fyros	
gn_fyros_old_citizen_event	Vieux Citoyen Fyros	
gn_matis_citizen_event	Citoyen Matis	
gn_matis_old_citizen_event	Vieux Citoyen Matis	
gn_tryker_citizen_event	Citoyen Tryker	
gn_tryker_old_citizen_event	Vieux Citoyen Tryker	
gn_zorai_citizen_event	Citoyen Zoraï	
gn_zorai_old_citizen_event	Vieux Citoyen Zoraï	
gn_r_09_19_convoi_escorte	Garde du Convoi	
gn_r_09_19_convoi_foreur	Foreur du Convoi	
gn_debug_bestiole	Bodoc robuste de debug	
gn_debug_bestiole2	Bodoc robuste de debug	
gn_assistant_escort_debug	Assistant debug d'escorte	
gn_debug_ai	Assistant debug d'AI	
gn_garde_escort_debug	Assistant debug de garde	
gn_debug_black_circle_bandit	Bandit de debug tribu du cercle noir	
gn_debug_black_circle_bandit2	Chef Bandit de debug tribu du cercle noir	
gn_test_debug_kill	Bandit de debug	
gn_test_debug_kill2	Chef Bandit de debug	
gn_warchief_guard	Garde du chef de guerre	
gn_r_05_15_gnoof_1	Weee'ly le gnoof	
gn_r_07_05_bandit	Bandit de la Source	
gn_r_07_05_chief	O'Darghan le Fou	
gn_r_05_24_izam	Izam'el	
gn_r_05_39_peon_leader	Soldat Fyros	
gn_r_05_39_peon	Prospectrice Fyros	
gn_r_05_41_foreuse	Foreuse Amazone	
gn_r_05_39_big_varinx	Enorme Varinx	
gn_r_03_38_bandit	Bandit	
gn_r_03_38_chef_bandit	Chef des Bandits	
gn_r_12_18_bandit	Bandit	
gn_r_12_18_chef_bandit	Chef des bandits	
gn_r_12_18_marchand	Marchand	
gn_r_12_04_marchand	Selno le Marchand	
gn_pyr_bar_serveuse	Serveur	Serveuse
gn_pyr_bar_client	Client	Cliente
gn_pyr_bar_garde	Garde	Garde
gn_kami_warrior_event	Guerrier Kami	
gn_kami_wizard_event	Mage Kami	
gn_karavan_trooper_event	Soldat Karavan	
gn_karavan_engineer_event	Ingénieur Karavan	
gn_karavan_medic_event	Infirmier Karavan	
gn_karavan_assault_ship_event	Vaisseau de guerre Karavan	
gn_forge_apprentice_pyr	Apprenti Forgeron	
gn_bot_squad_melee_fighter	Guerrier	
gn_bot_squad_range_fighter	Tireur	
gn_bot_squad_artilleryman	Artilleur	
gn_bot_squad_defensive_affliction	Mentaliste	
gn_bot_squad_healing_magic	Guérisseur	
gn_bot_squad_offensive_affliction	Envoûteur	
gn_bot_squad_elemental_magic	Destructeur	
gn_bot_squad_melee_fighter_leader	Guerrier Chef d'Escouade	
gn_bot_squad_range_fighter_leader	Tireur Chef d'Escouade	
gn_bot_squad_artilleryman_leader	Artilleur Chef d'Escouade	
gn_bot_squad_defensive_affliction_leader	Mentaliste Chef d'Escouade	
gn_bot_squad_healing_magic_leader	Guérisseur Chef d'Escouade	
gn_bot_squad_offensive_affliction_leader	Envoûteur Chef d'Escouade	
gn_bot_squad_elemental_magic_leader	Destructeur Chef d'Escouade	
gn_dyron_guard	Garde de Dyron	
gn_fyros_kamist_combatant_event	Combattant Kamiste Fyros 	
gn_fyros_kamist_gatherer_event	Récolteur Kamiste Fyros	
gn_fyros_kamist_crafter_event	Artisan Kamiste Fyros	
gn_matis_kamist_combatant_event	Combattant Kamiste Matis	
gn_matis_kamist_gatherer_event	Récolteur Kamiste Matis	
gn_matis_kamist_crafter_event	Artisan Kamiste Matis	
gn_zorai_kamist_combatant_event	Combattant Kamiste Zorai	
gn_zorai_kamist_gatherer_event	Récolteur Kamiste Zorai	
gn_zorai_kamist_crafter_event	Artisan Kamiste Zorai	
gn_tryker_kamist_combatant_event	Combattant Kamiste Tryker	
gn_tryker_kamist_gatherer_event	Récolteur Kamiste Tryker	
gn_tryker_kamist_crafter_event	Artisan Kamiste Tryker	
gn_kami_master	Maître Kami	
gn_kami_preacher_lord	Seigneur Prêcheur Kami	
gn_kami_high_preacher	Grand Prêcheur Kami	
gn_maduk_bonze	Bonze de Ma-Duk	
gn_kamist_guard_event	Garde Kamiste	
gn_kamist_sergeant_event	Sergent Kamiste	
gn_kamist_captain_event	Capitaine Kamiste	
gn_kamist_guard_sanctuary	Garde du Sanctuaire	
gn_kamist_captain_sanctuary	Capitaine du Sanctuaire	
gn_kami_tower	Tour de défense Kami	
gn_kami_preacher_pyr	Prêcheur Kami de Pyr	
gn_kami_preacher_yrkanis	Prêcheur Kami d'Yrkanis	
gn_kami_preacher_zora	Prêcheur Kami de Zora	
gn_kami_preacher_fairhaven	Prêcheur Kami de Fairhaven	
gn_fyros_karavaneer_combatant_event	Combattant Karavanier Fyros 	
gn_fyros_karavaneer_gatherer_event	Récolteur Karavanier Fyros	
gn_fyros_karavaneer_crafter_event	Artisan Karavanier Fyros	
gn_matis_karavaneer_combatant_event	Combattant Karavanier Matis	
gn_matis_karavaneer_gatherer_event	Récolteur Karavanier Matis	
gn_matis_karavaneer_crafter_event	Artisan Karavanier Matis	
gn_zorai_karavaneer_combatant_event	Combattant Karavanier Zorai	
gn_zorai_karavaneer_gatherer_event	Récolteur Karavanier Zorai	
gn_zorai_karavaneer_crafter_event	Artisan Karavanier Zorai	
gn_tryker_karavaneer_combatant_event	Combattant Karavanier Tryker	
gn_tryker_karavaneer_gatherer_event	Récolteur Karavanier Tryker	
gn_tryker_karavaneer_crafter_event	Artisan Karavanier Tryker	
gn_karavan_high_guide	Haut Guide Karavan	
gn_karavan_officer	Officier Karavan	
gn_karavan_guide	Guide Karavan	
gn_jena_priest	Prêtre de Jena	
gn_karavan_teleporteur_pyr	Téléporteur Karavan vers Pyr	
gn_karavan_teleporteur_yrkanis	Téléporteur Karavan vers Yrkanis	
gn_karavan_teleporteur_fairhaven	Téléporteur Karavan vers Fairhaven	
gn_karavan_teleporteur_zora	Téléporteur Karavan vers Zora	
gn_karavaneer_guard_event	Garde Karavanier	
gn_karavaneer_sergeant_event	Sergent Karavanier	
gn_karavaneer_captain_event	Capitaine Karavanier	
gn_karavaneer_guard_sanctuary	Garde du Temple	
gn_karavaneer_captain_sanctuary	Capitaine du Temple	
gn_karavan_tower	Tour de défense Karavan	
gn_kami_altar	Autel Kami	
gn_karavan_altar	Autel Karavan	
gn_kami_hof	Stèle de valeur	
gn_kami_frise	Racine du Savoir	
gn_karavan_hof	Stèle de valeur	
gn_karavan_frise	Colonne du Savoir	
gn_psykopla_ally	Compagnion Psykopla	
gn_cratcha_ally	Compagnion Cratcha	
gn_driller_kami_lvl50	Petite Foreuse Kami	
gn_driller_karavan_lvl50	Petite Foreuse Karavan	
gn_driller_kami_lvl50_const	Construction d'une petite foreuse kami	
gn_driller_karavan_lvl50_const	Construction d'une petite foreuse karavan	
gn_driller_karavan_const	Grand Trépan en construction	
gn_driller_kami_const	Arbre-Vrille en construction	
gn_driller_karavan	Grand Trépan	
gn_driller_kami	Arbre-Vrille	
gn_placeholder_driller	Emplacement Constructible	
fct_lodge_master	(Maître de Loge)	
fct_artisan_trepans	(Artisan des Grands Trépans)	
fct_artisan_arbres_vrilles	(Artisan des Arbres-Vrille)	
gn_citizenship_flame_truth	Flamme de la Vérité	
gn_citizenship_flame_honnor	Flamme de l'Honneur	
gn_citizenship_flame_discipline	Flamme de la Discipline	
gn_citizenship_flame_justice	Flamme de la Justice	
fct_imperial_magistrate	(Magistrat Impérial)	
fct_royal_magistrate	(Magistrat Royal)	
fct_federal_magistrate	(Magistrat Fédéral)	
fct_dynastic_magistrate	(Magistrat Dynastique)	
fct_vagabond	(Vagabond)	
gn_lenja_lunatic	Lenja la Démente	
fct_imperial_magistrate_guild	(Magistrat Impérial de Guilde)	
fct_royal_magistrate_guild	(Magistrat Royal de Guilde)	
fct_federal_magistrate_guild	(Magistrat Fédéral de Guilde)	
fct_dynastic_magistrate_guild	(Magistrat Dynastique de Guilde)	
gn_fyros_karavan_aumonier	Aumônier Karavan du temple de Pyr	
gn_matis_karavan_aumonier	Aumônier Karavan du temple d'Yrkanis	
gn_tryker_karavan_aumonier	Aumônier Karavan du temple de Fairhaven	
gn_zorai_karavan_aumonier	Aumônier Karavan du temple de Zora	
fct_jena_priest	(Prêtre de Jena)	
fct_jena_priestress	(Prêtresse de Jena)	
fct_maduk_bonze	(Bonze de Ma-Duk)	
fct_maduk_bonze_sup	(Bonze Supérieur de Ma-Duk)	
fct_karavan_aumonier	(Aumônier Karavan)	
vagabond_taciturne	Vagabond Taciturne	
gn_rotoa_bravichi_tree	Rotoa de Bravichi	
gn_bothaya_tree	Bothaya Brûlant	
gn_outpost_townhall	Hall d'avant-poste	
gn_outpost_flag	Bannière de Guerre	
gn_outpost_info	Enseigne d'Avant-Poste	
fct_rangers_master	Ranger Vétéran	
fct_rangers_fighter	Ranger Combattant	
fct_rangers_artisan	Ranger Artisan	
fct_rangers_scout	Ranger Eclaireur	
gn_newbieland_bandit_1	Pillard des Illuminés	
gn_newbieland_bandit_1_lieutnant	Lieutenant des Illuminés	
gn_newbieland_bandit_2	Pillard des Chlorogoos	
gn_newbieland_bandit_2_lieutnant	Lieutenant des Chlorogoos	
gn_newbieland_starting_city_karavan_officer	Officier de communication de la Karavan	
gn_karavan_ardent	Membre de la lance ardente	
gn_karavan_ardent_speaker	Porte-parole de la lance ardente	
gn_chiang_the_strong	Chiang le Fort$fct_ranger_leader$	
gn_ranger_guard	Protecteur Ranger	
gn_Ranger_elite_guard	Gardien Ranger	
fct_ranger_leader	Commandant Ranger	
fct_fyros_commander	Commandant Fyros	
fct_matis_master_artisan	Maître artisan Matis	
fct_chief_explorer	Chef explorateur	
gn_kami_master_newbieland_starting_city	Guide Kami	
gn_ring_welcomer	Technicien Ring	
gn_device_ring_warp	Terminal Ring	
gn_spot_goo_mission_1	Eruption de Goo récente	
gn_newbieland_bandit_2_mission	Bandit spécialiste	
gn_kami_master_shining_lake	Maître Kami du lac	
gn_tcm_extraction_engineer	Ingénieur en extraction	
gn_tcm_extraction_guard	Commando d'élite	
gn_tcm_trooper_engineer	Éclaireur Karavan	
gn_tcm_engineer_guard	Escorte Karavan	
gn_tcm_squad_leader_alpha	Chef d'escadron Alpha	
gn_tcm_squad_leader_beta	Chef d'escadron Beta	
gn_tcm_squad_leader_zeta	Chef d'escadron Zeta	
gn_tcm_trooper_guard	Troupe d'élite Karavan	
gn_tcm_trooper_static	Garde suprême Karavan	
gn_tcm_trooper_wander	Réserviste Karavan	
gn_tcm_training	Commando Karavan	
gn_tcm_medic	Équipe médicale Karavan	
gn_tcm_engineer	Ingénieur en mécanique Karavan	
gn_tcm_chief_engineer	Ingénieur en chef	
gn_tcm_coordinator	Coordinateur des opérations	
gn_tcm_officer	Officier supérieur Karavan	
gn_tcm_quartermaster	Quartier maître Karavan	
gn_tcm_commander	Commandant en chef Karavan	
fct_tcm_chief_forager	(Maître foreur)	
fct_tcm_forager	(Disciple foreur)	
